sample_id,question,chain_q_orig,chain_q_extended,answer_ref,answer_pred,bleu4_sample,cosine_sim_sample,rouge1,rouge2,rougel,meteor,bleu1,bleu2,bleu3,bleu4,bleu_bp,chrf,cosine_sim,cosine_sim_med,bertscore
47,"My uncle has taken my mobile by force and I am not giving it since 2 days please help me( Pune, Maharashtra )",BNS_227 -> IPC_191 -> LSA_12 -> IPC_354,BNS_227 -> IPC_191 -> LSA_12 -> IPC_354 -> sexual_harassment -> Bharatiya Nyaya Sanhita -> PROC_DOWRY_HARASSMENT -> legal_aid,"Why did he take your phone? Also, what's your age? Please properly state what has happened, and what you want to do or expect from a lawyer? Thanks","If your uncle has taken your mobile by force, it may be considered an issue of personal property rights. You can seek assistance from local authorities or legal aid services for guidance. Legal aid might be available to help address the situation.",1.2927,45.8962,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
48,"Hello, Its more than 6 yrs we are married. I have undergone IVF once but not successful. we are not able to have a child as he has got the problem. I wanted a family so wanted to adopt a child but my husband and in-laws are not agreeing for it.  about me - i am housewife and no source of income as 6 yrs of gap not able to find a suitable job. My husband - he is a engineer works for a MNC wanted to know what can be done about it.( Bangalore, Karnataka )",HMGA_6,"HMGA_6 -> PROC_CHILD_CUSTODY -> child_custody -> guardianship -> Hindu Minority and Guardianship Act, 1956","Adoption â ProcedureJuvenile Justice (Care and Protection of Children) Act, 2015Central Adoption Resource AuthorityMinistry of Women & Child DevelopmentGovernment of IndiaFrequently Asked Questions (FAQâs)http://www.cara.nic.in/PDF/faqs.pdfChild Adoption Procedure In IndiaCan I adopt if I already have a child?Yes. The gender of the child becomes a factor here. The Hindu Adoption and Maintenance Act, 1956 (HAMA, under which Hindus, Jains, Sikhs, Buddhists and Arya Samaj adopt) allows you to only adopt a child of the opposite gender to the one you already have. There are no such diktats under the other 2 adoption laws, namely the Guardians and Wards Act, 1890 (GAWA) and the Juvenile Justice Act (JJA 2000, amended in 2006), which has enabled many Indians to adopt a child of the same gender. Your child, if old enough, will be asked to express her views on the adoption, in writing.http://www.womensweb.in/articles/adoption-your-questions-answered/Parents adopting a child under the Hindu Adoption and Maintenance Act (HAMA) could soon be required to mandatorily register the adoption with countryâs apex adoption body as part of efforts to check trafficking, a senior government official said.Prospective parents can adopt a child under the stringent Juvenile Justice (JJ) Act, 2015. Additionally, Hindus, Buddhists, Jains and Sikhs have the option of formalising an adoption through the 60 year-old HAMA.Officials say that while the JJ Act has provisions for verifying the source of the child as well as a thorough background check of the prospective parents, these pre-requisites are missing from HAMA, thereby, allowing many to take advantage of its loopholes.Draft Cabinet noteâThe Ministry of Women and Child development has prepared a draft Cabinet note proposing an amendment to HAMA in order to make it compulsory for parents to register with the apex adoption body, Child Adoption Resource Authority (CARA),â a ministry spokesperson said.The note is being circulated among the ministries of finance, home affairs and law and the Prime Ministerâs Office, before it is taken up by the Union Cabinet, the official said.âAdoption under HAMA is very simple and two Hindus can exchange a child after filing a deed. We did a sample check and discovered that the number of adoptions under HAMA is too high and we suspect that a lot of these involve trafficked children,â the spokesperson said.The ministry has proposed changes to HAMA so that parents who adopt a child mandatorily register their deed of adoption on CARAâs web portal, following which they will be issued a certificate of adoption.Need for a registeryCARA CEO Lt. Col. Deepak Kumar said that the move will allow it to maintain a ânational adoption registerâ which will compile data on adoptions under HAMA, in addition to those that take place through its web portal.âHAMA is a big hole in our net. We need to widen our net so that we can monitor all adoptions. But first we need to record these by having a national adoption register,â Kumar told PTI.The official explained that the adoption agency carried out a study where data from one of the total 22 sub-registrars in Delhi was collected, which showed that 145 adoption deeds were registered in the past three years.He added that if this data is extrapolated, it can be assumed that over 3,000 children were adopted under HAMA in the past three years in Delhi alone.âBut these are only those adoptions that are actually legally formalised. We found out from the Collector of Stamps in Delhi that in 14 months there were 3,200 stamps sold for the purpose of adoption. If all these stamps are being used lawfully, we should have seen nearly 9,000 adoptions during these three years,â Kumar explained.Changes and reformsIn a bid to reform the adoption procedure in the country and bring more transparency, the Union Ministry of Women and Child Development brought a new set of guidelines in August, 2015.For the first time, the entire adoption procedure was transferred online, to be monitored by the Central Adoption Resource Authority, the nodal body regulating adoptions in India.However, despite the new mechanism, CARA hasnât seen an increase in adoption and recorded a mere 3,788 adoptions across the country in 2016, while there were four to five times the number of parents waiting to bring home a child.Officials hope that once they have data on adoptions under HAMA, they will have a more realistic picture.The Hindu Adoption and Maintenance Act, 1956, is applicable to Hindus, Jains, Buddhists, Sikhs and gives an adopted child all the rights enjoyed by a biological child.Until the universal JJ Law came into existence, Muslims, Parsis, Christians and Jews had no adoption law and would have to approach the court under the Guardians and Wards Act, 1890, and get the guardianship of a child until he or she turned 18.Adopted son no less than a natural son to inherit his fatherâs properties, reiterates SC [Read Judgment]...Supreme Court, in Pawan Kumar Pathak vs. Mohan Prasad has reiterated that an adopted son is no less than a natural son, when it comes to claiming the right to inherit the properties of his father.(copy of judgment is with me)","Under the Hindu Minority and Guardianship Act, 1956, child custody and guardianship matters are addressed. Adoption requires mutual consent from both spouses. If your husband does not agree, legal consultation may be necessary to explore options.",0.0,66.0907,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
49,"I heard that there are some updates in the section 497 like making the law in a gender neutral manner or so on....so I would like to ask u. Is the case only be valid if both of the people in the sexual act are married?? What if the man is married and the woman is in unmarried?( Kochi, Kerala )",HSA_8 -> PROC_CHILD_CUSTODY -> CCS_54 -> GITA_HARIHARAN_1999,HSA_8 -> PROC_CHILD_CUSTODY -> CCS_54 -> GITA_HARIHARAN_1999 -> ART_14 -> DVA_18 -> domestic_violence -> PROC_DOMESTIC_VIOLENCE_COMPLAINT,"Dear Client,There were significant changes made to Section 497 of the Indian Penal Code (IPC). The Supreme Court of India, in its judgment in September 2018, declared Section 497 unconstitutional and struck it down. The court held that the provision was discriminatory as it only punished a man for adultery and not the woman involved.After this judgment, adultery is no longer a criminal offense in India, and the legal perspective has shifted towards personal matters rather than imposing criminal sanctions. The case is not valid if only one party is married; it applies to both married individuals involved in the act.Thankyou","The fact-rule-chain provided does not directly address updates to section 497 or its gender neutrality. It focuses on child custody, domestic violence, and related procedures. For specific updates on section 497, additional information outside this chain would be needed.",0.534,49.2732,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
50,"1. Can I use spy app call records and messages for legal witness, which i got from my wife mobile( mobile and sim connection there in my name)?

2. After marriage, with in 6 months i found below issues( have spy proof for all below points)?
a. She had Love affair till marriage date, Now I don't know.
b. she was Trying to do vasikaranam on me 
c. Not showing sex internet.
d. Eye sight not mentioned before marriage, after marriage suddenly she is using 6 cylinder powerful Spectical glasses 
e. Height they mentioned 5.4feet in bio data, but she is only 5feet 
f. Looking like some Mental problem( Nellore, Andhra Pradesh )",HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362,"HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362 -> divorce -> Hindu Marriage Act, 1955 -> PROC_DIVORCE_MUTUAL_CONSENT -> Code of Criminal Procedure, 1973","Dear Sir,My answers are as follows:1.	Can I use spy app call records and messages for legal witness, which i got from my wife mobile( mobile and sim connection there in my name)?Ans: You cannot infringe privacy of anybody including your wife as such it is not acceptable evidence even though SIM connection stands in your name.2. After marriage, with in 6 months i found below issues( have spy proof for all below points)?Ans: You can prove the same before the Court by adducing other evidence.a. She had Love affair till marriage date, Now I don't know.Ans: You must establish the same before the Court.b. she was Trying to do vasikaranam on meAns: Such beliefs not acceptable by the Court.c. Not showing sex internet.Ans: Not to be discussed.d. Eye sight not mentioned before marriage, after marriage suddenly she is using 6 cylinder powerful Spectical glassesAns: You must get medical certificate and to be produced before the Court.e. Height they mentioned 5.4feet in bio data, but she is only 5feetAns: It has to be established.f. Looking like some Mental problemAns: You may apply for divorce on the above grounds and can easily get divorce on the above grounds without alimony.For full procedure contact me on mobile through Vidhikarya.Rate me Five Star *Please visit the following link.https://vidhikarya.com/LawyerRating/9506c43f5d0b2d266a07","1. The fact-rule-chain does not address using spy app records as legal evidence. Legal admissibility of such evidence would require consulting specific laws outside the provided chain.  
2. The issues mentioned may relate to grounds for divorce under the Hindu Marriage Act, 1955. For divorce, procedures like PROC_DIVORCE_MUTUAL_CONSENT under the Hindu Marriage Act may be relevant.",0.2317,63.9282,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
51,"1. What are the fundamental rights of mother over a property of one and only deceased son?

2. If a widow mother-in-law dosent have any income source and his daughter- in- law of deceased son dosent want to live with her and nor even she want to share pf, Gratuity, policy claim money of son with mother-in-law, in that case what are the rights of mother-in-law?( Thane, Maharashtra )",HSA_8 -> HSA_10 -> MWPSC_23 -> ISA_37,"HSA_8 -> HSA_10 -> MWPSC_23 -> ISA_37 -> PROC_INHERITANCE_SUCCESSION -> Hindu Succession Act, 1956 -> inheritance -> Indian Succession Act, 1925","1. In such cases there is no fundamental rights. Right of succession is not a fundamental right of a person. In fact mother has statutory right of succession being class -1 legal heir in respect of her son property.  She is entitled to equal portion2. Mother has an independent right hence she can claim her equal portion in all properties be it movabke or immovable properties of her son including PF, gratuity, insurance claim etc.","1. Under the Hindu Succession Act, 1956, a mother is a legal heir and has rights to inherit the property of her deceased son.

2. The mother-in-law, as a legal heir under the Hindu Succession Act, 1956, has a right to claim a share in the deceased son's property, including benefits like PF, gratuity, and policy claims.",5.1319,72.2436,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
52,"I wanna get separated from my parents legally( Bangalore, Karnataka )",HMA_24 -> HMA_25 -> CRPC_125 -> CRPC_128,"HMA_24 -> HMA_25 -> CRPC_125 -> CRPC_128 -> Code of Criminal Procedure, 1973 -> PROC_MAINTENANCE_CLAIM -> Hindu Marriage Act, 1955 -> maintenance","Dear Client,You have not mentioned your age in the query. There is no legal procedure for separation from parents. Option for separation for minors i.e, below 18 years of age, in cases of abuse, neglect, or exploitation, a minor can seek protection through Child Welfare Committees or the Juvenile Justice System. If one has attained the age of majority i.e. 18 years, he is free to leave his parental home. If your parents are not allowed,  you can take legal action against them but it is highly recommended to take them into confidence to resolve any issue that compels you to take such a harsh decision. You have not mentioned their age but they too can refuse to give you a share in their self-acquired property but not of ancestral property which you inherited by birth and they can claim for maintenance from you.","To legally separate from your parents, you may need to consider the provisions related to maintenance and separation under the Hindu Marriage Act, 1955, and the Code of Criminal Procedure, 1973. These laws cover maintenance claims and related procedures. Consulting a legal expert in Bangalore, Karnataka, can provide guidance specific to your situation.",0.5189,54.9576,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
53,"i am a married girl my husband  beat me and force me physical i dont want to leave with him but my parents are forcing me to stay with him and not  said if i take divorce they will not allow me to come in their house. and now i dont want to leave with my parents and husband  i want to continue my exam and do job. can yoh please tell me what can u do( Barwani, Madhya Pradesh )",HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362,"HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362 -> divorce -> Hindu Marriage Act, 1955 -> Code of Criminal Procedure, 1973 -> PROC_DIVORCE_MUTUAL_CONSENT","Dear Client,Please seek legal help or file a complain. You can find a menial job to sustain life without your parents and take care of your daily needs. Look for hostels, homes that provide housing facility. You can continue your exam preparation with a job to sustain your daily expenses.","You may consider filing for divorce under the Hindu Marriage Act, 1955. Mutual consent is an option if both parties agree. For protection and support, you can approach local authorities or legal aid services. Continuing your education and job is your right.",1.2409,35.6515,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
54,"Have the Indian courts opened after the Covid 19 lockdown? I need to file my divorce case...( Delhi, Delhi )",HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362,"HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362 -> Code of Criminal Procedure, 1973 -> PROC_DIVORCE_MUTUAL_CONSENT -> divorce -> Hindu Marriage Act, 1955","if you are asking about the mutual consent divorce, the same can be filed, however, for a contested divorce petition you have to wait for further orders","The fact-rule-chain does not provide information about the reopening of Indian courts after the Covid-19 lockdown. It focuses on divorce under the Hindu Marriage Act, 1955, and related procedures. For current court operations, please check with local court authorities in Delhi.",2.1263,44.7848,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
55,"Hello, My father has inherited my grandmotherâs property. I want my share in that property. My mother has been witnessing domestic violence since last 25 years. She is not able to take her stand. So i want my share so that i can take my mother away. I donât want any family reputation to be hinder. Please guide me( Delhi, Delhi )",DVA_12 -> DVA_17 -> DVA_18 -> DVA_23,DVA_12 -> DVA_17 -> DVA_18 -> DVA_23 -> domestic_violence -> PROC_STREEDHAN_RECOVERY -> PROC_DOMESTIC_VIOLENCE_COMPLAINT -> PROC_DOWRY_HARASSMENT,"To obtain a share in an ancestral property, you need to take the assistance of a lawyer and file a civil suit for the same. Because, when you say its ancestral property, there could be other heirs to your grandmother, apart from your father. Also, the property documents have to be analysed to see the nature of title, possession etc. Therefore, it is better if you approach a lawyer near your area and get the needful done.In the meanwhile, your mother may file an application under the DV Act, for protection, maintenance etc.","You can consider filing a complaint under domestic violence laws for your mother's situation. This may involve procedures like PROC_DOMESTIC_VIOLENCE_COMPLAINT. For property matters, inheritance laws will apply, and you might need legal advice specific to property rights. Taking legal steps can help address both domestic violence and property issues.",0.5649,50.0468,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
56,"As per karnataka HC new SOP for district courts, recording evidence is not permitted till further notification. Is there any other way O means for requesting court for considering my case as urgent for evidence recording( Dharwad, Karnataka )",HMA_24 -> HMA_25 -> CRPC_125 -> CRPC_128,"HMA_24 -> HMA_25 -> CRPC_125 -> CRPC_128 -> Code of Criminal Procedure, 1973 -> PROC_MAINTENANCE_CLAIM -> Hindu Marriage Act, 1955 -> maintenance","Yes, you may approach the High Court and get special order on the basis of following circular.  Please give me Rank 5 if you feel my answer helped you========================================================Karnataka Case Flow Management Ruleshttp://www.judicialreforms.in/forums/showthread.php?tid=63SIMILAR RULES ARE FRAMED BY ALL THE HIGH COURTSthe Karnataka High Court has launched the Case Flow Management system.The Karnataka (Case Flow Management in Subordinate Courts) Rules 2005, as it is called, was gazetted by the State Government almost two years ago. Subsequently, the High Court framed the rules applicable to all suits and civil proceedings before the subordinate civil courts and tribunals.It divides cases into four tracks.Disposal in 9 months:In Track 1 the High court has included suits on maintenance, child custody, appointment of guardians and wards, visiting rights, letters of administration, succession certificate, recovery of rent and permanent injunction. All cases under this category will have to be disposed of within nine months.Disposal in 12 months:In Track 2, cases on execution, divorce and ejectment will have to be disposed of within 12 months.Disposal in 24 months:Cases to be disposed in 24 months relate to partition, declaration, specific performance, possession, mandatory injunction, appeals, damages, easements, trade marks, copy rights, patents and intellectual property rights.Disposal in 24 months:Cases that are not in any of the three categories are included in the fourth category and they too have to be disposed of in 24 months. The presiding officer, however, has the right to dispose of the case earlier.The rules prescribe a mandatory time limit for various court procedures such as issue of summons/notices. Proceedings shall indicate a maximum of 30 days for filing statement or objection from the date of service.The procedures for IAs and interim orders and reference to mediation, conciliation or Lok Adalat, appointment of commissioners for recording of evidence, proceedings for perjury, adjournment and even first appeals have also been spelt out.http://www.judicialreforms.in/forums/showthread.php?tid=63","The fact-rule-chain provided does not specifically address the procedure for requesting urgent consideration for evidence recording in district courts. It mainly pertains to maintenance claims under the Hindu Marriage Act and the Code of Criminal Procedure. For urgent matters, you may need to consult the specific court's procedures or seek legal advice for guidance on urgent applications.",0.0061,47.4281,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
57,"Her Mom's and mine Common
          Great Great Grandfather
                          /            \
        My Great                  Her Mom's Great      
     Grandfather                    Grandfather
           |                                            |    
My grandfather               Her Mom's grandfather
           |                                            |
My father                         Her  Mom's Father
           |                                            | 
         Me                              Her Mom  {3rd Cousin's}
                                                        |           
                                                     She
Since my situation wasn't clear in my previous question, I am again posting this. Respected sir, kindly tell, Can I legally marry daughter of my 3rd cousin?
There is no such tradition in the family and our last hope is Legal ways, if allowed then we can get our parents ready.( Rewa, Madhya Pradesh )",PROC_CHILD_CUSTODY -> CCS_54 -> GITA_HARIHARAN_1999 -> IPC_354,"PROC_CHILD_CUSTODY -> CCS_54 -> GITA_HARIHARAN_1999 -> IPC_354 -> sexual_harassment -> PROC_INHERITANCE_SUCCESSION -> CCS (Pension) Rules, 1972 -> ART_14","Dear Sir/ Madam,As per Section 3(g) of the Hindu Marriage Act, 1955. two persons are said to be within the degrees of prohibited relationship if one is a lineal ascendant of the other; or if one was the wife or husband of a lineal ascendant or descendant of the other; or if one was the wife of the brother or of the fatherâs or motherâs brother or of the grandfatherâs or grandmotherâs brother of the other; or if the two are brother and sister, uncle and niece, aunt and nephew, or children of brother and sister or of two brothers or of two sisters. It does not seem to be applicable in your case however you may still want to consult with your family first.If you find this response useful then kindly rate it.","The fact-rule-chain does not directly address marriage between cousins. Generally, legal restrictions on cousin marriage vary by jurisdiction. Consult local laws in Madhya Pradesh for specific guidance.",0.0662,61.7166,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
58,"Sir, If a flat is owned by HUF in a co.op
Hsg. Society, has any coparcener of the HUF, other than KARTA, power to give possession of the flat to the REDEVELOPER/Society, without Karta's consent?( Ahmedabad, Gujarat )",IPC_182 -> DP_3 -> PROC_CHILD_CUSTODY -> HMA_13B,IPC_182 -> DP_3 -> PROC_CHILD_CUSTODY -> HMA_13B -> divorce -> PROC_DIVORCE_MUTUAL_CONSENT -> dowry_harassment -> PROC_DOWRY_HARASSMENT,"Dear client,Hindu law places a stronger emphasis on alienations because, typically, neither the Karta nor any other coparceners have full authority to alienate the joint family property or his interest in the joint family property.","The fact-rule-chain does not directly address the issue of a coparcener's power to give possession without the Karta's consent. Generally, the Karta manages HUF property, and consent is typically required. The chain focuses on other legal matters like divorce and dowry harassment. Therefore, it is likely that the Karta's consent is necessary.",2.0007,49.9784,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
59,"Hi I'm 20 Female. My parents don't let me go outside I have no freedom. I want to move out and have no contact with my parents. My parents are abusive. I went to local police station with handwritten letter stating that I'm an adult female and I want to move out/run away without permission of my parents. The police said females even tho adult need permission of parents to move out/run away. Police threatened to call my father to police station. I begged them not to call. Police said if I runaway they will file missing persons FIR and bring me back to my parents. So how can I lawfully move out without parents permission ?( Bangalore, Karnataka )",CRPC_154 -> CRPC_482 -> BNSS_528,"CRPC_154 -> CRPC_482 -> BNSS_528 -> PROC_CHILD_CUSTODY -> PROC_DOMESTIC_VIOLENCE_COMPLAINT -> divorce -> Code of Criminal Procedure, 1973","Dear Client,If you are economically stable and able to lead your life independently then you can move out of the house. You cannot compel your parents to maintain you after moving out. However, no one can force you to stay in an abusive household. It would be difficult, if you move out of the house without informing your parents. Instead, in case of abuse by your parents, you can file a complaint to local police under Section 12 of the Protection of Women against Domestic Violence Act, 2005, or lodge a complaint online to the respective state NHRC. If required, you can consult a counselor or an advocate for advice on this matter.Hope it helps.Thank you.",You are an adult and have the right to live independently. CRPC_154 and CRPC_482 can be relevant for police procedures and intervention. You may seek legal assistance or approach a court for protection from abuse and to ensure your rights are respected. Consider contacting local authorities or organizations that support women in similar situations.,0.6632,47.5904,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
60,"Hi there...
 After 3yrs of fight against senior citizens case filled by my inlaws against me and my only girl child who is just 3yrs old... I finally won the case... 2cases was filled by my father in law against me and my daughter he never made his son (my husband party) so first case was for me and my daughters  eviction under senior citizens act which was dismissed on the grounds that both father and son conniving with each other (my husband is not staying with me since March 2016)
And in 2nd case the security was provided to them through intrim order but that case also got dismissed saying  ""thus in view thereof, nothing survives in the 2nd petition as well and the same is also here by dismissed as infructuous"". I want to know if the 2nd case is also dismissed will the intrim orders providing the security to them will remain standing because nothing is mentioned in the both the judgements  regarding intrim orders.( Rupnagar, Punjab )","CCS_54 -> Maintenance and Welfare of Parents and Senior Citizens Act, 2007 -> HSA_8 -> PROC_CHILD_CUSTODY","CCS_54 -> Maintenance and Welfare of Parents and Senior Citizens Act, 2007 -> HSA_8 -> PROC_CHILD_CUSTODY -> inheritance -> CCS (Pension) Rules, 1972 -> Hindu Succession Act, 1956 -> PROC_INHERITANCE_SUCCESSION",Hello...Interim orders will be vacated after the final decision of the case,"If the second case is dismissed as infructuous, the interim orders typically do not remain in effect. Once a case is dismissed, interim orders usually lapse unless specifically stated otherwise in the judgment.",1.5595,77.9138,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
61,"I got married in nov 2015. And after 6 month my wife go to her parents and didn't return yet. In between 6 months she behave very abnormal to us. She always say I gonna committee sucide, you have affair and most of things she done. After she went I got fracture twice in my legs but she doesn't come to see me. Now she complaint against me in mahila aayog about dowry and violence. I m worried for my family and myself. Her all allegations are false. What will I do if she suddenly come to my home ? And what I do for divorce from her If she not agree for divorce. I m physically handicapped person and my wife is also handicap. Show me the path and help me come out of this issue.
Thanking you( Ujjain, Madhya Pradesh )",DP_3 -> HMA_13 -> HMA_13B -> HMA_14,"DP_3 -> HMA_13 -> HMA_13B -> HMA_14 -> Hindu Marriage Act, 1955 -> dowry_harassment -> PROC_DOWRY_HARASSMENT -> divorce",For details contact some family advocate like through vidhikarya.com,"You may consider initiating divorce proceedings under the Hindu Marriage Act, 1955, if you believe the allegations are false and reconciliation is not possible. If dowry harassment is alleged, it may involve legal processes under PROC_DOWRY_HARASSMENT. Consult a legal professional to guide you through the process and address any legal actions taken against you.",0.6728,43.8901,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
62,"What actions can i take?( Noida, Uttar Pradesh )",DVA_12 -> DVA_17 -> DVA_18 -> DVA_23,DVA_12 -> DVA_17 -> DVA_18 -> DVA_23 -> domestic_violence -> PROC_STREEDHAN_RECOVERY -> PROC_DOMESTIC_VIOLENCE_COMPLAINT -> PROC_DOWRY_HARASSMENT,"Dear Client,Your query suffers from a lack of information to address it suitably. However, be informed that in the given scenario, you can file a complaint against your parents who subjected you to domestic violence in the local police station under Sec.12 of the PWDV Act, 2005. Under Section 12(1) of the DV Act, an aggrieved person or a Protection Officer or any other person on behalf of the aggrieved person may present an application directly to the Magistrate seeking one or more reliefs under this Act that include the right to reside in the shared household, prohibitory order and residence order. Apart from this, you can make a complaint online (https://nhrc.nic.in/complaints/complaints/how-to-file-a-complaints) to the Chairperson, the National Human Rights Commission, New Delhi and the State Human Rights Commission along with the Chairperson, National Commission for Women and State Commission for Women who are empowered to investigate complaints related to issues faced by women in distress by sending an email to[emailÂ protected]or filing an online complaint. If you are not financially sound enough to continue with litigation expenses, you can apply before the Member Secretary, State Legal Services Authority or Dist. Legal Services Authority seeking free legal services available to women under Sec.12(c) of the Legal Services Authority Act, 1987 to contest the cases in the Court for appropriate relief.","You can file a complaint under the Domestic Violence Act. You may also pursue recovery of streedhan and address dowry harassment issues. Consider initiating these procedures in Noida, Uttar Pradesh.",0.0097,60.9308,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
63,"My wife left home with my son last 1yr now we are trying to bring back them to my home but my father in law always talk with us roughly and do her emotionally blackmail to her so that she dont want to come back. She working in IDBI Bank. Now my father in law telling that we do legal action against to me & my family. What can i do please help me( Ahmednagar, Maharashtra )",HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362,"HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362 -> divorce -> PROC_DIVORCE_MUTUAL_CONSENT -> Hindu Marriage Act, 1955 -> Code of Criminal Procedure, 1973",You have a lot of remedies-1) you can file for restitution of conjugal rights- it means that your marriage has not been damaged irretrievably and that you want to continue marital relations and live together as family.2) if your father in law or her family are stopping your wife from coming back- you can file a petition in the High Court. This remedy is very quick and court takes the same very seriously. You will get remedy instantly.3) For your own protection you have to approach the nearest district court for 'Protection' from adverse actions by your in-laws. This is also usually a quick remedy and you will get relief quickly.We can discuss further.RegardsAdv Shreesh Chadha,"You may consider mutual consent divorce under the Hindu Marriage Act, 1955. If reconciliation is not possible, legal proceedings can be initiated. Consult a legal expert for guidance based on your specific situation.",0.1568,49.1812,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
64,"Hello Sir/Madam,
I would like to know if a married daughter can file a case over her widow mom over the property, which her mom has solely earned and acquired over years of hardwork? The mom's property is not ancestral.( Coimbatore, Tamil Nadu )",SRA_5 -> SRA_34 -> CPC_94 -> MWPSC_23,SRA_5 -> SRA_34 -> CPC_94 -> MWPSC_23 -> inheritance -> PROC_INHERITANCE_SUCCESSION -> Code of Civil Procedure -> divorce,"Dear client, christian succession is governed under Indian Succession act, 1925. Under the Indian succession act a daughter has rights over the mothers property only after her death and being intestate.","Based on the fact-rule-chain, inheritance matters are linked to the Code of Civil Procedure. A married daughter can file a case related to inheritance and succession. However, the property is not ancestral, and the mom solely earned it, which may affect the claim. Legal advice should be sought for specific guidance.",1.1446,55.3413,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
65,"My father is Muslim R/O Uttar Pradesh has 4 brothers, their properties/land are in different areas, their circle rates are different, all the properties/land have the names of 4 brothers, so now all 4 brothers want partition.Farming is happening on the land .what is procedure of partition of land/property of different Circle Rate and after partition what will i do to get written partition without registery .
Thank you( Bareilly, Uttar Pradesh )",GUARDIANS_WARDS_ACT_1890_GUIDELINES -> PROC_DIVORCE_MUTUAL_CONSENT -> GITA_HARIHARAN_1999 -> ART_25,"GUARDIANS_WARDS_ACT_1890_GUIDELINES -> PROC_DIVORCE_MUTUAL_CONSENT -> GITA_HARIHARAN_1999 -> ART_25 -> SMA_13 -> divorce -> HMA_26 -> Hindu Marriage Act, 1955","Dear client,Documents required for filing a partition suitFollowing are the documents required for filing a suit for property partition are mentioned as below:Identity proof of legal heirCertified copies of all title deeds of the property, including the description of the propertyValuation of propertyBirth and Residence proof of the legal heirDeath certificate of the deceased owner, in originalResidence certificate of the deceasedA partition deed divides the property between the co-owners of the property. This deed is executed in order to divide the property so that each co-owner gets an absolute title over his own part of the property. The divided property is then considered an independent unit, once mutated. As each co-owner becomes the owner of their share of the property, they can sell, transfer or gift it to anyone as they want. For a mutation to take place, it is mandatory that partition deed gets mutated.","The fact-rule-chain does not provide specific guidelines for partition of property among Muslims or procedures for land with different circle rates. For partition, the brothers may need to agree on a division plan and execute a partition deed. To formalize the partition without registration, they could consider a family settlement agreement, but legal advice is recommended.",0.6477,51.9553,16.9131,2.4158,15.068,13.8762,27.5156,4.8753,1.5083,0.585,0.1727,12.5006,49.5024,51.429,83.9155
