sample_id,question,chain_q_orig,chain_q_extended,retrieved_q1,retrieved_q2,retrieved_q3,answer_ref,answer_pred,rouge1,rouge2,rougel,meteor,bertscore
29,"Hi,
Recently we closed a case by compromise with my aunt's family and had give sketch of the parts given to them in the agriculture land to the court and my aunt's family got the sketch prepared by govt surveyor and got the lands transferred to their name. But now I found my aunt's family has forged my sign in the survey sketch document and got the sketch changed and it is not same as what we have agreed upon in court. I plan to lodge a police complaint for forgery but I have few questions here:
1. Will I be responsible for providing all required evidence after filing complaint.?
2. Will I be responsible for hiring a lawyer to fight this case in court or will a PP be appearing for me.?
3. If my aunt's family wants to compromise with us to withdraw the case will I be able to close the case?( Ramanagara, Karnataka )",CRPC_173 → CRPC_205 → CRPC_210 → CRPC_216,CRPC_173 → CRPC_205 → CRPC_210 → CRPC_216 → Code of Criminal Procedure 1973 → charge_sheet → fir → CRPC_482,"My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","We are rebuilding our house. Because of this our neighbour harrassed us, physically assaulted my brother,abused my mother while constructing it (work is still not done) and he almost promised that he will take revenge again during future construction.\n\nHe along with his son ,son-in-law and his known persons are trying to capture our land. he threatened us , filed a false case.\nSo we want to file a criminal case against him,his son and son-in-law in indulging in this criminal matter of physically, verbally assaulting us.
He is trying to capture the land( Kolkata, West Bengal )","My neighbours filed a GD against my five family members and police wrote only three family members name in FIR. But they have send a notice 41A Crpc for the five family members individually under sec 341,323,114.

1 . The others two family member needs to get bail for this?
2.  Can the police again add two members name in the FIR or Chargesheet?
3.  Is this legally correct to send a notice under the case in which there is no  FIR filed in my name?
4. Can I took legal step regarding this against police that my name is not in FIR( but in GD) but i am served with the notice.

Please advice.( Kolkata, West Bengal )","Dear Sir,It is not so easy to convince the Police to register your complaint unless you get report from the private handwriting expert that forged signature of yourself was misused by your Aunt. Get such report and approach Police or file a private complaint.","Under Indian Penal Code Section 463, forgery involves making a false document with intent to cause damage. You can file a police complaint for forgery, and the police will investigate the matter. While you are not responsible for providing all evidence, any documents or information you can provide will aid the investigation. A Public Prosecutor (PP) will handle the prosecution if the case goes to court, but hiring a private lawyer can help protect your interests. If your aunt's family wishes to compromise and withdraw the case, you can file for withdrawal under Section 320 of the Code of Criminal Procedure, subject to court approval. Next steps include filing the police complaint and consulting with a lawyer to understand your options for compromise.",18.5511,3.9434,16.6025,20.3264,83.9505
30,"FIR lodge under section 420/406. only against my brother. But in charge sheet police added section 174{A} , 120 (b) and chit fund act. Police apprehended my brother on 10 Oct 2017 and charge sheet filed on 13 Dec 2017 after 60 days and in main charge sheet no any witness mentioned name of his wife and my father. Antricipatary bail of Wife of my bother rejected on 28 feb 2018. She surrendered on 13 march 2018 and my father surrendered on 09 april 2018. Supplementary CS submitted by Police on 10 May 2018 just before completion of 60 days. Accordingly bail of 167(2) rejected. Thereafter 2 bail application application rejected by CMM and ASJ. Now bail application is in pending with high court in which IO submitted that more application is being received hence enquiry is pending therefore opposed bail application. All 03 pers are on Jail since mentioned above. Request intimate what I can do.( South West Delhi, Delhi )",CRPC_173 → CRPC_205 → CRPC_210 → CRPC_216,CRPC_173 → CRPC_205 → CRPC_210 → CRPC_216 → Code of Criminal Procedure 1973 → charge_sheet → fir → CRPC_482,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.",Bail in such type of financial offences is granted by the higher courts.High court will grant Bail.,"The key legal issue is the prolonged detention of your brother, his wife, and your father without bail, despite the supplementary charge sheet being filed. Under Section 167(2) of the Code of Criminal Procedure, 1973, if the charge sheet is not filed within 60 days (or 90 days for more serious offenses), the accused is entitled to default bail. However, since the supplementary charge sheet was filed within this period, default bail was rightly rejected.

Next steps include arguing for regular bail under Section 439 of the CrPC by emphasizing the lack of incriminating evidence against your brother's wife and father, as noted in the main charge sheet. Highlight any mitigating factors such as their roles, health, or any other humanitarian grounds. Additionally, consider filing a petition under Section 482 of the CrPC in the High Court to seek quashing of proceedings if there is a strong case for misuse of process or lack of evidence.",18.5511,3.9434,16.6025,20.3264,83.9505
31,"I want to go for FIR and Chargesheet quashing both in my 482 application pending before the Allahabad High Court after a stay of the same as the complaint belongs to repealed Section 66A of the Information Technology Act, 2000. However, these prayers were not specifically mentioned in my revision petition under 482 as it was dismissed by lower Courts. Can I pray the same in my final arguments or I should amend/add my prayer by an application in this regard separately in the High Court?( Allahabad, Uttar Pradesh )",CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210,CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210 → Code of Criminal Procedure 1973 → PROC_SCST_COMPLAINT → fir → charge_sheet,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","What are the requirements to establish a case of ragging in an educational institution when no witnesses are available? Is the victim's statement and identification of the culprits by the victim enough for an institution to take penal action against the accused?( Ghaziabad, Uttar Pradesh )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","Dear Client,In your final arguments before the Allahabad High Court, you can certainly bring up the issue of quashing the FIR and chargesheet based on the repealed Section 66A of the Information Technology Act, 2000. While it would have been ideal to explicitly mention these prayers in your initial petition, you can still address them during the final arguments. It's crucial to emphasize the legal grounds and provide reasoning for seeking quashing. If you feel the need to make it more formal, you may consider filing a separate application to amend or add these prayers, ensuring clarity and precision. Reference relevant sections of the Criminal Procedure Code (CrPC), such as Section 482, to support your request for quashing.Thankyou","Section 66A of the Information Technology Act, 2000, has been declared unconstitutional by the Supreme Court in Shreya Singhal v. Union of India (2015). Therefore, any FIR or chargesheet based on this section is invalid. You can file an application to amend your petition under Section 482 of the CrPC to specifically include prayers for quashing the FIR and chargesheet. It is advisable to submit this application before the final arguments to ensure that the High Court considers these specific prayers.",18.5511,3.9434,16.6025,20.3264,83.9505
32,"Sir/madam.    I was caught in drink and drive 10 days before and police taken my RC and DL and told to pay 10000 fine through virtual court website. But if I put challan no or mobile no it is telling challan not exist. What I have to do and what is the time time limit for closing the challan pls tell the procedure of this case in chennai( Chennai, Tamil Nadu )",CRPC_210 → DP_3 → JOGINDER_KUMAR_1994 → PROC_REGULAR_BAIL,CRPC_210 → DP_3 → JOGINDER_KUMAR_1994 → PROC_REGULAR_BAIL → Code of Criminal Procedure 1973 → charge_sheet → fir → ART_21,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","Son & his girlfriend abuse hit mother n now stays in live in...what case can file..what to do ... mother age 50 ..can she ask maintenance( Mumbai, Maharashtra )",Dear SirYou may approach local advocate and get the fine the paid through him and there will be no consequence on your future career .Please give me RANK FIVE(5) if my answer  satisfies you,"Under Section 185 of the Motor Vehicles Act, 1988, driving under the influence is a punishable offense, and fines or penalties can be imposed. If the challan is not appearing on the virtual court website, it may not have been uploaded yet. Contact the local traffic police station where the incident occurred to confirm the status of your challan and ensure it is correctly recorded. You can also visit the court in person to resolve any discrepancies. Ensure to address this promptly to avoid additional penalties or complications with your driving license and registration certificate.",18.5511,3.9434,16.6025,20.3264,83.9505
33,"I am Govt Group A officer and area police filed kalandra before SDM under sec 107 against false complaint by neighbour.  Kalandra was filed under sec 107 against both i. e.  Myself and neighbour.
Being a Govt officer there is no scope for me to breach the peace. 
Now can I file application under section 115 to dispense me from personal appearance due my occupancy to official assignments( North West Delhi, Delhi )",PROC_MAINTENANCE → IPC_504 → PROC_CRIMINAL_INTIMIDATION → PROC_ANTICIPATORY_BAIL,PROC_MAINTENANCE → IPC_504 → PROC_CRIMINAL_INTIMIDATION → PROC_ANTICIPATORY_BAIL → criminal_intimidation → Indian Penal Code 1860 → IPC_191 → perjury,"My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","We have a joint property and which is given to Ramgarh college administration for college building (land is not yet legally transferred but college has build four wall around the land). This is a joint property and the property is in the name of my grand grandfather. I am writing this letter to you to find some help regarding some problem related to the same- my grandfather has 3 son- Sukumar Singh, Krishnabilash Singh and Rambilas Singh. My uncle Rambilas Singh faked some documents and sold some piece of land that we have given to the College Admininstration, he also produced wrong vansawali where he showed himself a single son and also mentioned in the sale deed that my grandfather is passed away (Seller details- Rambilas Singh S/o Lt. Anil Singh). My grandfather is still alive and healthy.
How can I tackle this situation? Please suggest. One hand he sold the joint property given to the College administration and on the other hand he faked the death of my grandfather. My grandfather is not aware about this situation and we donât want to let him know because he could not take it. Our financial position is not good whereas my uncle who has done this all has a strong financial backup. How can I punish him by adopting fair means? Please advice and oblige( Ramgarh, Jharkhand )","In my family my parents and grandparents argue in higher volume sometimes ill language is used. But nothing goes beyond quarrel. My neighbors have started complaining about the same and have threatened to file police complaint against us they have also threatened us in unparlimentary languge. What can be done in our defense and What can happen if they call police on us?( Pune, Maharashtra )","You can file the same. However, it is subject to acceptance.If accepted you shall not be brought to court and if not accepted you need to follow the orders of the court as a dutiful citizen.Thanks","Under Section 107 of the Code of Criminal Procedure, 1973, a magistrate can require a person to execute a bond for keeping the peace. However, Section 115 allows a magistrate to dispense with the personal attendance of anyone involved if it is deemed unnecessary. Given your official duties, you can file an application under Section 115 CrPC requesting exemption from personal appearance, citing your official responsibilities and the lack of any breach of peace on your part.

To proceed, draft and submit an application to the SDM explaining your situation and requesting exemption from personal appearance. Ensure you provide evidence of your official commitments and any documentation that supports your claim of no breach of peace.",18.5511,3.9434,16.6025,20.3264,83.9505
34,"IPC 323,324,326 Fake FIR Registered on me Via Against Party After SSP investigation SP Crashed Fake FIR . How Can I File Case Against Party via Legal Process ?( Bathinda, Punjab )",CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210,CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210 → charge_sheet → PROC_SCST_COMPLAINT → fir → Code of Criminal Procedure 1973,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","What are the requirements to establish a case of ragging in an educational institution when no witnesses are available? Is the victim's statement and identification of the culprits by the victim enough for an institution to take penal action against the accused?( Ghaziabad, Uttar Pradesh )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )",Approach the hc for quashing of such FIR and thereafter proceed legally.Thanks,"Filing a false FIR is a criminal offense under Section 182 of the Indian Penal Code (IPC), which pertains to giving false information with intent to cause a public servant to use his lawful power to the injury of another person. Since the FIR against you was found to be false after investigation, you can file a complaint against the party who initiated the false FIR. To proceed, file a complaint with the local police station or directly approach the Magistrate under Section 200 of the Code of Criminal Procedure, 1973, to initiate action against the party for filing a false FIR. Collect and present all relevant documentation from the SSP investigation that demonstrates the FIR was false to support your case.",18.5511,3.9434,16.6025,20.3264,83.9505
35,"My wife is having illegal affairs and I have documents for that. She was in affair when she was carrying my child. Even the child birth was not normal. We had to take out the child under  emergency only. All the expense was bared by me only and none from her side visited my wife or our home. Now she ran away with my child. What should we do( Bangalore, Karnataka )",CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210,CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210 → fir → Code of Criminal Procedure 1973 → PROC_SCST_COMPLAINT → charge_sheet,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","Hello,

Iâm 35 yrs women unmarried working for private company. In dec 2017 i met one guy in Tinder he is a divorced 40 yrs working in same city. We exchanged contacts started conversations in April 2018 then met became friends and continued. One fine day after 5 months July 2018 he planned a trip and made me book hotel and we went in his car that night he forced me sexually molested mentally physically emotionally forced me to have Sex and morning when I started crying he convinced me to get married and try and continue relationship for sometime as he is recently divorced and needs sometime. We continued our relationship with few good and bad situations he always used to make me take pills to avoid pregnancy and again he planned another trip in dec and forced me to join and again forced and used me for sexual contact for 4 days. After we were back to city and I was diagnosed with some skin reaction that turned my face black he started ignoring me but relationship continued till April 2019 but I was sensing his ignorance and distancing from me I had to ask him about Marriage he as usual threatening and said will sucide if I go to his parents or tell anyone about our relationship. I couldnât control my emotions I had to tell my family about he cheating on me my uncle called him to meet and discuss he then confessed on May 31st 2019 that he is engaged in April and doesnât have any relationship with me Iâm just his friend and nothing to do with me. I went to seek help from his family his parents abused insulted me and my family and said will pay compensation but will not get his son married to me. As Iâm brutally cheated in the name of marriage and commitment and physically used emotionally and mentally threatened Iâm seeking justice. We have filed FIR against him on sec 376 and 420 he was sent to jail for 10 days and he is now out on bail as his lawyer brought in the act that guy and girl are matured and itâs mutual live in on going relationship so this shouldnât be considered as rape or cheating. He was granted bail and he is out.

In my case me and the guy were best friends and all our whatsapp chat,text were only friendly text and everything changed with the first trip we have been to on July 28th/2018 when he forced me and had physical contact without my interest and promised me to marry and made me continue the relationship till he found another women and got engaged in April/2019 and yet continued with me and has informed me in May 31st/2019 when i was asking him on our marriage.
Initial days he said he was cheated by his wife hence he got divorced as she had extra marital affair with her boss. Later while we were continuing the relationship he confessed in whatsapp text on oct 12th/2018 that he cheated his wife and he said that can be the reason for her to cheat on him and he has been cheating women since age of 21 and he cannot be committed to anyone and this is the reason he is not ready for marriage as he said he cannot trust me either but he again convinced me to continue the relationship with him also planned 2nd trip and forced me to join the trip in dec 30th 2018 to 2nd jan 2019.
In police station and 2 call recordings with my friend he confessed im just his friend no physical contact. His lawyer in court confessed its live in relationship it was consensual sex with no promise of marriage will not amount to rape or cheating this is clear enough the guy is lying from start as he said no relationship and lawyer confess mutual relationship.
I do have few exchanged text where later guy has agreed on 10th sep/2018 saying it was my mistake i shouldn't have planned the first trip especially.
Also few threatening messages from May 2nd/2019 that he has no desire to live will leave job house as i told him will go to his family. also orally he said to write an agreement that i will not come to his family property or file dowry harassment case then he will do register marriage.

His marriage date was 27th June/2019 with the engaged girl and his bail was confirmed on Jun 26th hence he is out and i'm not knowing if he is now already married or his marriage is postponed.

My only evidences are our trip bookings and our few text he agreed on saying trying the relationship, he had to walkout as relationship didn't work but he was texting calling meeting till May 31st/2019 when he was already engaged to another women in April 2019 which he had deliberately hided from me and then in frustration he texted threatening messages where he also confessed i am all yours you can do anything with me but shouldn't go to family and orally said to write some agreement on not entering his family or property or dowry case then he will do register marriage. when i said will have to speak to his family.

He now totally denies that he ever promised or committed on marriage and its mutual relationship on NO commitments which is false but i cannot prove as he always promised orally.

I need strong advice on how to fight against my case as his lawyer is senior and defending him on mutual consensual on going relationship for 1.5 years and he never promised or committed it was with no commitments and both are matured so shouldn't be 

He confessed in whatsapp text about cheating his ex wife and many girls before and cannot be committed to anyone in the name of marriage.

Now his financee and his parents are supporting him saying its mutual relationship now the guy is already engaged to another girl so they will not allow him to marry me.

His lawyer is strongly saying girl only booked the first trip booking and both are matured and will not amount to rape or cheating on the basis of mutual relationship.

He has brutally cheated me now wants to marry an young girl who is supporting him and doesn't want to marry me or accept that we had any relationship on the promise of marriage. Kindly help me to fight this case.

Iâm done with my 164 Statement recording in court on July 1st in presence of judge.

Please advice me on my case and how strongly i can fight and get justice.( Hyderabad, Telangana )","Dear Sir,On the ground of adultery you may get Divorce if you are so interested. If you feel the child is not yours get DNA Test conducted and close the matter.","The primary legal issue is child custody and potential adultery. Under the Hindu Marriage Act, 1955, Section 13(1)(i) provides grounds for divorce due to adultery. However, for custody matters, the best interest of the child is paramount under the Guardians and Wards Act, 1890.

Legally, you can file a petition for custody of your child in the family court, emphasizing the welfare and best interest of the child. Additionally, if you seek a divorce on grounds of adultery, you must provide concrete evidence of the affair. Consult with a family law attorney to draft and file the necessary petitions in court.",18.5511,3.9434,16.6025,20.3264,83.9505
36,"We are healthcare workers. Yesterday we (5 people) were stopped by a police sergeant while on a yellow cab for overloading. We were in an emergency because we were called from the hospital from a luncheon because a patient of ours became critical. We requested him to let us go because a life was at stake but he started to yell and berate us, threatening to call the media upon us. There was some verbal altercation only. Then he held us up for about 40 minutes, which is serious in case of a medical emergency. Then he asked for â¹500 as a ""stop fine"" and said he was going to let us go with a verbal warning. He did not even make a documentation of the fine. I was pissed off at this and took a video of the situation (as far as I know is legal to take of a police officer in a public space) which angered him more and he took away my mobile and deleted the video himself. Thereafter he dragged us to the police station, berated us some more and then forced us to write an apology letter and took our names and addresses. What are the legal consequences and what can I do about this sergeant?( Uttar Dinajpur, West Bengal )",PROC_SCST_COMPLAINT → DP_3 → PROC_SEXUAL_ASSAULT_COMPLAINT → PROC_CRIMINAL_INTIMIDATION,PROC_SCST_COMPLAINT → DP_3 → PROC_SEXUAL_ASSAULT_COMPLAINT → PROC_CRIMINAL_INTIMIDATION → dowry_harassment → PROC_DOWRY_HARASSMENT → Dowry Prohibition Act 1961 → CRPC_482,"Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","We are rebuilding our house. Because of this our neighbour harrassed us, physically assaulted my brother,abused my mother while constructing it (work is still not done) and he almost promised that he will take revenge again during future construction.\n\nHe along with his son ,son-in-law and his known persons are trying to capture our land. he threatened us , filed a false case.\nSo we want to file a criminal case against him,his son and son-in-law in indulging in this criminal matter of physically, verbally assaulting us.
He is trying to capture the land( Kolkata, West Bengal )","My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","Dear Client,You can proceed to take legal action in this regard and file a complain. Please reach out to the number on the website for more queries.","The police sergeant's actions may constitute abuse of authority and extortion under Indian Penal Code Sections 166 and 383. Taking a bribe and deleting evidence (your video) without proper procedure are serious offenses. File a written complaint with the Superintendent of Police or the State Human Rights Commission, detailing the incident and providing any remaining evidence or witness statements. Additionally, consider filing a writ petition in the High Court under Article 226 of the Constitution of India for violation of your fundamental rights.",18.5511,3.9434,16.6025,20.3264,83.9505
37,"My father (government employee) was under an anti corruption enquiry when he passed away. After he passed away I was called to give a application that about what I know regarding his financials. 1.5 years later they told me that now they need my mother's application and when we got there they started enquiring us about things we did not know. What should I do in this scenario?( Rajkot, Gujarat )",IPC_409 → PCA_7 → PCA_13,IPC_409 → PCA_7 → PCA_13 → corruption → criminal_breach_of_trust → Indian Penal Code 1860 → Prevention of Corruption Act 1988,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","Dear Client,Here are some steps you can take:Consult an Attorney: It's advisable to consult with an attorney who specializes in legal matters related to government employees, anti-corruption inquiries, and administrative proceedings. An attorney can provide you with legal guidance and help protect your rights and interests.Request Clarity: If you are uncertain about the nature of the questions or the purpose of the inquiry, you can politely request clarification from the authorities conducting the inquiry. Understand the specific issues they are interested in and the relevance of your knowledge to the case.Avoid Speculation: It's essential not to speculate or provide information that you are not sure about. Stick to the facts and provide accurate and truthful responses to the best of your knowledge.Protect Your Interests: Your primary concern should be to protect your legal interests and those of your family. If you feel uncomfortable or believe that the inquiry is becoming intrusive or unjust, consult with your attorney on how best to proceed.Document Everything: Keep records of all communications, including any written requests, notices, or interactions with the authorities conducting the inquiry. These records can be valuable in case you need to challenge any actions or decisions.Maintain Confidentiality: Be cautious about discussing the inquiry with others, especially in a public or unsecured setting. It's generally best to keep such matters confidential to protect your interests.Follow Legal Procedures: Ensure that you follow any legal procedures and requirements as advised by your attorney. This may include providing responses in writing, attending hearings or meetings, or taking any other necessary steps as part of the inquiry.Legal Representation: Depending on the complexity of the case and the potential implications, you may consider having legal representation for your mother as well, especially if she is being questioned or required to provide information.Remember that each case is unique, and the course of action to take may vary based on the specific circumstances and legal advice you receive.Thank you.","Under the Prevention of Corruption Act 1988, investigations into corruption allegations against a deceased government employee typically do not hold the family legally responsible unless there is evidence of their involvement. You are not legally obligated to provide information you do not possess or have knowledge of. 

You can submit a formal written statement to the investigating agency clarifying your lack of knowledge regarding your father's financials and request that any further inquiries be directed to those who have relevant information. Additionally, consider consulting with a lawyer to ensure your family's rights are protected and to help navigate any further interactions with the authorities.",18.5511,3.9434,16.6025,20.3264,83.9505
38,"10 years back my wifes father has cheated me taken my wife's and filed missing complaint
is there any law and order where i can raise a case against my wife's father for cheating,
is there any way where the judge to give order to police or commissioner to arrest my wife's father and find out where she is,( Thane, Maharashtra )",IPC_415 → IPC_417 → IPC_419 → IPC_420,IPC_415 → IPC_417 → IPC_419 → IPC_420 → cheating → Indian Penal Code 1860 → PROC_CHEATING_FRAUD → IPC_191,"Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","Hi,False claims can be punished under S.209 IPC. In addition, you can file a complaint against him for cheating and fraud under Sections 415 and 420 IPC.If you found this helpful, please rate us.","The legal issue here involves potential cheating and wrongful confinement under the Indian Penal Code (IPC). Cheating is addressed under IPC Section 415, and wrongful confinement under IPC Section 340. If your wife's father has misled you or wrongfully confined your wife, you may file a complaint under these sections.

To proceed, file a First Information Report (FIR) at the local police station detailing the cheating and any evidence of wrongful confinement. If the police do not act, you can approach the Magistrate under Section 156(3) of the Criminal Procedure Code to direct the police to investigate. Additionally, consider filing a habeas corpus petition in the High Court to compel the authorities to produce your wife if she is being unlawfully detained.",18.5511,3.9434,16.6025,20.3264,83.9505
