sample_id,question,chain_q_orig,chain_q_extended,answer_ref,answer_pred,bleu4_sample,cosine_sim_sample,rouge1,rouge2,rougel,meteor,bleu1,bleu2,bleu3,bleu4,bleu_bp,chrf,cosine_sim,cosine_sim_med,bertscore
53,"If fIR is registered under sec 420,467,471,120b
For forging of wasiyat(will) and using it in nagar nigam office and civil suit is also pending regarding that wasiya(will).. i have following questions 
1) if the accused refused to give the ORIGINAL WILL FOR FSL investigation then what should police do??
2)If the accused said the he has lost the original will?but not FIR has loged for finding the original will
3)powers of I.O in the case( Barabanki, Uttar Pradesh )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> charge_sheet -> PROC_SCST_COMPLAINT -> Code of Criminal Procedure 1973 -> PROC_CHEATING_FRAUD,"Dear client,If the accused refuses to provide the original will for forensic examination, the I.O. can seek court orders under Section 91 of the CrPC to compel the accused to produce the document. The I.O. can also gather evidence from other sources, such as witness testimonies or related documents, and document the refusal to use as evidence in court. If the accused claims to have lost the will, the I.O. should investigate the claim, look for the will through other sources, and might consider filing a complaint for the missing document if there is suspicion of obstruction.The I.O. has several powers under the CrPC, including the ability to investigate the case, search and seize evidence, arrest individuals involved, examine witnesses, and file charge sheets. These powers allow the I.O. to conduct a thorough investigation and ensure that necessary evidence is collected, even if there are obstacles such as the accusedâs refusal to produce documents or claims of lost evidence. Hope this answer will help you","1) If the accused refuses to give the original will, the police may proceed with their investigation using available evidence and may seek court directions if necessary.  
2) If the accused claims the original will is lost, the police can investigate the claim and gather other evidence related to the case.  
3) The Investigating Officer (I.O) has the power to investigate the case, collect evidence, and take necessary actions as per the Code of Criminal Procedure 1973.",5.6733,72.6092,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
54,"whether defamation case can be filed both under civil and criminal law( Chennai, Tamil Nadu )",IPC_499 -> IPC_500,IPC_499 -> IPC_500 -> defamation -> Indian Penal Code 1860 -> PROC_DEFAMATION -> IPC_191,"Dear Client,A person aggrieved by defamation has a right to proceed both in the civil Court as well as in the criminal Court. He can take either one or the other or both courses. Law does not debar him from enforcing civil and criminal rights at the same time. In India, defamation is categorized as either criminal or civil, and both types are covered by the Indian Penal Code (IPC) and the Code of Civil Procedure (CPC). In Civil Defamation, a person who is defamed can move the competent Court having pecuniary jurisdiction and seek damages in the form of monetary compensation. Under Section 19 of the Civil Procedure Code (CPC), a civil suit can be filed either where the Defendant resides or where the Defamatory statement was made/published. A defamation of a criminal nature has been codified under Sections 499 and 500 of the Indian Penal Code 1860 and to file a criminal suit under this Section, a person must have made an imputation about another person with either an intention, knowledge, or reason to believe that such an imputation will harm the reputation of the said person. Under criminal defamation, individuals can be charged with an offense punishable by imprisonment for two years or a fine. As per the Limitation Act, there is a limitation period of one year for filing a civil defamation suit and the limitation to file a criminal defamation complaint is 3 years from the period of knowledge of offense.","Yes, a defamation case can be filed under both civil and criminal law in India. The fact-rule-chain mentions IPC_499 and IPC_500, which relate to criminal defamation under the Indian Penal Code. Civil defamation is separate and not detailed in the chain.",0.1507,74.4633,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
55,"Is there any written Rule/Procedure, etc. exists in Allahabad High Courts that have made it mandatory for respondents in Application under 482 of Cr.P.C. to file their counter affidavits within a certain time frame after receipt of court notice? If yes, please mention it.( Allahabad, Uttar Pradesh )",PROC_FIR_FILING -> PROC_CHEQUE_BOUNCE -> PROC_ANTICIPATORY_BAIL -> PROC_DEFAMATION,PROC_FIR_FILING -> PROC_CHEQUE_BOUNCE -> PROC_ANTICIPATORY_BAIL -> PROC_DEFAMATION -> CRPC_482 -> PROC_SCST_COMPLAINT -> Code of Criminal Procedure 1973 -> fir,"Dear Sir,It seems no Court has prescribed outer limit to file counter and it is at the discretion of the Honâble High Court and take such counter not filed and on merits your petition may be decided.","The fact-rule-chain provided does not mention any specific rule or procedure from the Allahabad High Court regarding the mandatory filing of counter affidavits within a certain time frame under Section 482 of the Cr.P.C. Without additional information, it is unclear if such a rule exists.",2.8848,60.605,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
56,"Hi Team,
I have to ask some question I found one person who did two marriage both girls he took money and first wife not divorce. First marriage he did told anything about marriage single person got married and second girls also he found from matrimony site and got married. For second marriage he involved parents. afer marriage also he took new number and registered matrimony site and talking to dovorced girls. all thing we found and have proof about his first marriage and matrimony regirsted ID. He is trapping girls and taking money in the name of business. Paying interest to them. How many years punishment he will get, If we complaint aggainst him.( Nagpur, Maharashtra )",IPC_494,IPC_494 -> bigamy -> Indian Penal Code 1860 -> IPC_191 -> perjury,"Dearlegal consequences for the offense of bigamy (marrying someone while already legally married to another person) can include imprisonment and/or a fine, as per the Indian Penal Code (IPC) under Section 494 and Section 495. The severity of the punishment can vary based on the specific circumstances of the case and the evidence presented.Section 494 of the Indian Penal Code deals with the offense of bigamy and prescribes punishment for individuals who marry again during the lifetime of their spouse. The punishment can extend to imprisonment for up to 7 years and a fine. Additionally, Section 495 deals with the offense of marrying again during the lifetime of the former husband or wife, which can result in a punishment of up to 7 years of imprisonment and a fine.","If a person is found guilty of bigamy under IPC 494, it is a criminal offense. The punishment can include imprisonment. For exact details on the duration, consulting a legal expert is advisable.",0.7809,76.0269,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
57,"Is it sufficient only oral complaint of a complainant for proceed to appoint Witness 1 and 2 and to action of raid also? If yes, please specify rule.( Kolhapur, Maharashtra )",CRPC_200 -> PROC_DEFAMATION -> JOGINDER_KUMAR_1994 -> PROC_CHEATING_FRAUD,CRPC_200 -> PROC_DEFAMATION -> JOGINDER_KUMAR_1994 -> PROC_CHEATING_FRAUD -> fir -> Code of Criminal Procedure 1973 -> ART_21 -> CRPC_482,"Hi,Please state complete facts of the case or consult a lawyer in this regard.","The fact-rule-chain does not clearly specify if an oral complaint alone is sufficient to appoint witnesses or conduct a raid. Generally, more formal procedures like a written complaint or FIR might be needed. It is advisable to refer to the Code of Criminal Procedure 1973 for specific guidance.",1.096,38.4383,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
58,Hello sir case is little different like others. I am a astrologer and I gave numbers according to ASTROLOGY to my friend for  playing. He plays online and goes in loss due to his own fault. Now he is saying that he played on borrowed money and the owner wants there money Back.and he is making pressure on me. What should I do :(,CRPC_210 -> IPC_489A -> ART_21 -> DP_3,CRPC_210 -> IPC_489A -> ART_21 -> DP_3 -> dowry_harassment -> CRPC_482 -> PROC_SCST_COMPLAINT -> Code of Criminal Procedure 1973,48,"It seems your situation is not directly covered by the fact-rule-chain provided. You might consider discussing the issue with your friend to clarify your role and responsibility. If pressure continues, seeking legal advice could be helpful.",0.0,4.3792,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
59,"A wife and her two children were abandoned by a husband . The wife and her two children created his death certificate and got some property to her name. The guy filed a complaint against her.how can the wife and kids get a clean chit here ?( Davanagere, Karnataka )",IPC_415 -> IPC_417 -> IPC_419 -> IPC_420,IPC_415 -> IPC_417 -> IPC_419 -> IPC_420 -> cheating -> Indian Penal Code 1860 -> PROC_CHEATING_FRAUD -> IPC_191,"Dear Client,Since the wife has made a fake death certificate to obtain property unlawfully and has performed a fraud, the husband is well within his rights to file a complaint against the wife.Thank you so much I hope this answer helped you.","The wife and kids may face charges related to cheating or fraud under the Indian Penal Code, such as IPC 415 or IPC 420. To get a clean chit, they would need to prove they did not intend to deceive or commit fraud. Legal advice from a lawyer would be necessary to navigate this situation.",1.1478,40.3258,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
60,"What is police station bail and what will effect in future ?( Bangalore, Karnataka )",CRPC_167 -> CRPC_397 -> CRPC_439 -> CRPC_482,CRPC_167 -> CRPC_397 -> CRPC_439 -> CRPC_482 -> Code of Criminal Procedure 1973 -> PROC_ANTICIPATORY_BAIL -> PROC_SCST_COMPLAINT -> arrest,"Dear Sir,In case of bailable offence police will take bail bound on a format and you have to sign it.",Police station bail is when the police grant bail to an arrested person without needing to go to court. It allows the person to be released from custody while awaiting further legal proceedings. Future effects depend on the case's progress and any conditions set by the police or court.,1.096,51.1004,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
61,"How much time it takes for the police to expunge/dispose the case in police station if complainant is ready to give her statement/consent and affidavit mentioning she does not want this case to go any further investigation etc.

Already, FIR lodged, NBW issued, accused in HC for Anticipatory Bail.
But now complainant ready to finish the case.( Kochi, Kerala )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> fir -> PROC_SCST_COMPLAINT -> charge_sheet -> Code of Criminal Procedure 1973,Quash such FIR u/s 482 CrPC in the High Court.,"The time it takes to expunge or dispose of a case can vary and is not directly specified in the fact-rule-chain. The process may involve several steps, including the complainant's statement and police procedures. It is best to consult with local legal authorities for a more precise timeline.",1.55,21.8817,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
62,"I was cheated by a guy for a online game big money payment..He told he will refund money but didnt return..So I complained to cyber crime and they took action and freezed/blocked his all bank accounts(around 3) to which I paid money.. Even after complaint he was threatening me like do wtever u want etc..Later after few days he started pleading that pls take back compliant , I'm poor,u did mistake and gave all reasons..He told he will give back my money somehow. I didn't want to go ahead with full investigation since it would take long time if at all my money is recovered and police said they recovered very little amount..Also I dint want to go to courts and spending lot again...So I decided to take back complaint and complaint was closed..When closing complaint police told this is like a false complaint but we are letting you go dont do it next time and case was closed..I asked that fraud guy to pay my money in installments at least but he says I will die ,i have no option etc..So now I stopped messaging completely and all blocked his number from 10 days.. The most important things is still his bank accounts are not unblocked by police..I'm expecting he will come back to me one day, so I have decided that let him pay my full money first, then he will have to contact the police to unblock his bank accounts..I don't want to involve in this.. My queries are
1) Case is closed from my end. But account unblocking not yet done..In case if I get my money back should I ask the culprit to approach police and unblock his account? I don't want to run behind police helping culprits again.Let culprits do it themselves? Is this better option?
2) I guess the culprit is locked/struck from all sides.If at all he commits suicide or anything will I be in trouble ?
3) I have not harassed him in anyway .. I even took back complaint which nobody will do and given time to pay in installments also..Still in anyway i will be in trouble?( Bangalore, Karnataka )",IPC_107 -> IPC_415 -> IPC_417 -> IPC_419,IPC_107 -> IPC_415 -> IPC_417 -> IPC_419 -> cheating -> PROC_CHEATING_FRAUD -> Indian Penal Code 1860 -> abetment,"Why yo have to go to police/ Let him take take the pain of doing all this.No you will not as he has committed the crime and you might be called as a witness, that's itNo you will not be in trouble but if police calls you for anything then you need to get in touch with a good criminal lawyer.","1) It is reasonable to let the culprit handle the unblocking of his accounts with the police. 2) If he commits suicide, it is unlikely you will be in trouble if you have not harassed him. 3) Since you have not harassed him and withdrew the complaint, you are less likely to face trouble.",3.8354,48.0412,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
63,"I am a new resident of mira road and have been booked under ipc 279 and 184. The situation - i was trying to take a u turn which passed few blocks when the police caught. They told me you have to pay fine at the police station and over there file a fir directly. Till date I have already paid 2500 rupees to the sub inspector they have not given a single piece of paper / receipt of anything. And have take my driving license. This happened on 12th April and about 2 months now. I keep visiting the police station but they say Kal ao hojayga.( Thane, Maharashtra )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> fir -> Code of Criminal Procedure 1973 -> PROC_SCST_COMPLAINT -> charge_sheet,Aap kisi advocate ko appointed kar sakte hai. Or court se is dispute ko solved kar sakte hai.,"It seems there might be an issue with the process followed by the police. You can consider filing a complaint or seeking further clarification at the police station. If unresolved, you may need to consult legal assistance for guidance.",1.0135,20.5044,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
64,"What to do if a witness refuses to give a statement in a case( Chhindwara, Madhya Pradesh )",CRPC_41 -> CRPC_73 -> CRPC_160 -> CRPC_167,CRPC_41 -> CRPC_73 -> CRPC_160 -> CRPC_167 -> arrest -> Code of Criminal Procedure 1973 -> PROC_REGULAR_BAIL -> bail,"Hi client,Once a person receives a summon to be a witness in any of the matter before the court he/ she cannot deny the same. Once denied the person will be charged with contempt of court and  a warrant can be issued for  arrest.There are specific vital grounds where a witness may not attend a case-1.Death2.Hospitalized3.Somebody in the family is dead/ illetc.Thanks and RegardsSimi Paul","If a witness refuses to give a statement, the police may use provisions under the Code of Criminal Procedure, such as CRPC_160, to summon the witness for questioning. If the witness still refuses, further legal steps may be considered under the relevant sections of the Code. It is advisable to consult legal authorities for specific actions.",1.915,60.8187,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
65,"I have a friend she and I are friends since 2 months in new year I visited her home to wish her and she invited me for dinner with her parents, I ate dinner her father and her mother was also there and then I came back home nothing happened I just talked with her parents wished them new year and came back home I have fear that they can do false case against me of harassment and sexually and all the fake cases to earn money from me, let me clear you nothing happened she is my classmate we only talk class related talks on college she invited me for dinner that's all but I felt bad for going at her house and having dinner because I am afraid of false cases going these days( Ranchi, Jharkhand )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> charge_sheet -> PROC_SCST_COMPLAINT -> Code of Criminal Procedure 1973 -> fir,"Dear Sir,If any FIR was registered which is false then you have every right to approach High Court for staying and quashing of such baseless FIR.","If you have not committed any wrongdoing, there is generally no basis for a false case. If a false complaint is filed, the police may investigate under CRPC_154 and CRPC_156. It's important to stay calm and seek legal advice if any legal action is initiated.",2.0631,51.6009,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
66,"One of my friends(ST) got into altercation with a muslim and scolded him couple of bad words and that muslim is threatening to give a police complaint ... what is the process regarding this and should my friend worry ?( Hyderabad, Telangana )",SATENDER_ANTIL_2022 -> SATENDER_ANTIL_BAIL_GUIDELINES_2022 -> PROC_SCST_COMPLAINT -> JOGINDER_KUMAR_1994,SATENDER_ANTIL_2022 -> SATENDER_ANTIL_BAIL_GUIDELINES_2022 -> PROC_SCST_COMPLAINT -> JOGINDER_KUMAR_1994 -> ART_21 -> CRPC_482 -> fir -> Code of Criminal Procedure 1973,"Dear Sir,You need not bother since law will take its course. However, ask your friend to lodge counter complaint saying that the other party used abusive words touching the caste of your friend which is more serious.","If a police complaint is filed, the process will follow the Code of Criminal Procedure 1973. Your friend should be aware of the legal procedures and may consider seeking legal advice. It's important to address the situation calmly and understand the potential implications.",1.4155,52.0526,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
67,"What is uncertified copy in cross examination and why is it requires?( Bharatpur, Rajasthan )",CRPC_200 -> POCSO_RULES_2020 -> CRPC_161 -> JOGINDER_KUMAR_1994,CRPC_200 -> POCSO_RULES_2020 -> CRPC_161 -> JOGINDER_KUMAR_1994 -> ART_21 -> CRPC_482 -> PROC_SCST_COMPLAINT -> Code of Criminal Procedure 1973,"Hello,Uncertified copy means an unofficial copy of a registered vital record which is not printed on security paper and which does not contain any authentication by the issuing jurisdiction.",An uncertified copy in cross-examination refers to a document that has not been officially verified or authenticated. It may be required to challenge or question the credibility of evidence or testimony. The use of such documents can depend on the context and rules of evidence in the legal proceedings.,1.1777,70.0122,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
68,"Informing about the extra marital affairs of a husband to his wife is comes under blackmailing?( Amritsar, Punjab )",IPC_494 -> IPC_182 -> SUBRAMANIAN_SWAMY_2016 -> HUSSAINARA_KHATOON_1979,IPC_494 -> IPC_182 -> SUBRAMANIAN_SWAMY_2016 -> HUSSAINARA_KHATOON_1979 -> ART_21 -> CRPC_482 -> PROC_SCST_COMPLAINT -> fir,"Hello Sir,If someone is threatening the husband that he will tell his(husband) wife that he is having extramarital affair and asking for money or some favors by saying that he will not disclose his secrets then it is a blackmailing.","The fact-rule-chain does not directly address blackmailing related to informing about extramarital affairs. Blackmail typically involves threats or coercion for personal gain. Without more context, it's unclear if this situation qualifies as blackmail.",1.2708,72.517,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
69,"Hi
What is the procedure to make settlement in 420 case.
There are 3 people named in FIR. I am in different state.all have come to consensus to compromise. No chargesheet is filed yet.What is the procedure to do settlement from here.can I execute compromise deed without visiting that state.please explain( Jaipur, Rajasthan )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> charge_sheet -> PROC_SCST_COMPLAINT -> fir -> Code of Criminal Procedure 1973,"Along with settlement, the FIR will have to be be quashed by the High CourtSo you will have to visit the jurisdictional High Court","To settle a 420 case, parties can file a compromise petition in the court where the case is registered. Since no chargesheet is filed yet, you may try to resolve it through mutual agreement. It's advisable to consult a local lawyer to understand if you can execute a compromise deed without visiting the state.",1.0003,60.6129,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
70,"sir, earthsquare phase-i developer pvt limited director sell a plot and handed over fake  registry to us it find when documents puts for mutation process  builder not return my money( Agra, Uttar Pradesh )",IPC_489A -> CRPC_195 -> IPC_200 -> CRPC_239,IPC_489A -> CRPC_195 -> IPC_200 -> CRPC_239 -> Code of Criminal Procedure 1973 -> charge_sheet -> counterfeiting -> perjury,Dear ClientYou can complaint to the Real Estate Regulating Authority for this issueHope it helps.,"If a fake registry is involved, it may relate to counterfeiting, which could fall under IPC_489A. You might consider reporting the issue to the authorities for further investigation. Legal procedures like filing a charge sheet could be relevant in such cases.",1.9127,32.9039,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
71,"Violation of fundamental rights:-
Entire village Boycotted Rajaka(dhobi) community for not washing their clothes and choosing another profession, in srikakulam district of Andhra pradesh.
There was a proclamation issued by sarpanch by beat of tom-tom.. and hence shopkeepers, villagers showed discrimination towards those people and stopped selling goods and helping them...can we approach courts for this matter as these issues are occurring in every villages to minority castes..( East Godavari, Andhra Pradesh )",IPC_489A -> JOGINDER_KUMAR_1994 -> ICA_73 -> IPC_499,IPC_489A -> JOGINDER_KUMAR_1994 -> ICA_73 -> IPC_499 -> Indian Penal Code 1860 -> criminal_breach_of_trust -> counterfeiting -> defamation,"Respected sir/ma'am,You can file a writ petition in the Supreme Court or the High Court for violation of right to life, right against discrimination and right to equality.",The situation described may involve discrimination and violation of fundamental rights. Approaching the courts could be a way to address these issues. Legal advice should be sought to understand the specific remedies available.,3.6467,58.1584,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
72,"Ake banda dusre ke bike se ja raha hai aur uske bike ka accident  ho jaye jisme usme usko bhi serious chote lage aur samne wale insan bhi serious injury ho jaye to

1. bike owner per kya case hoga 
2. Jo bike chala raha tha uspe konsa case hoga( Garhwa, Jharkhand )",CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210,CRPC_154 -> CRPC_156 -> CRPC_200 -> CRPC_210 -> Code of Criminal Procedure 1973 -> PROC_SCST_COMPLAINT -> fir -> charge_sheet,"Dear Client,In the hit-and-run case, police filed an FIR on both the persons involved in a road accident under Sec. 279 of IPC(now Section 281 of BNS) for rash and negligent driving and Section 337 of IPC (now Section 125 of BNS)  for causing hurt to any person. Both offenses are cognizable and bailable offence and triable by a Magistrate. On appeal, bail can be provided by the police officer who has custody of the offender or by the court. To obtain bail, a bail bond needs to be executed, with or without the presence of sureties.   In motor accident cases both the owner and driver of the vehicle are liable to face prosecution proceedings initiated before the Motor Accident Claim Tribunal once an FIR is lodged in the police station in hit and run case and the legal heirs of the deceased victim and the injured persons apply to the Tribunal under Section 166 of the Motor Vehicle Act, 1988 within six months of the occurrence of the accident.  Section 164 of the Motor Vehicles Act, 1988 (as amended in 2019) states that the owner of the motor vehicle or the authorized insurer shall be liable to pay compensation of five lakh rupees in case of death or two and a half lakh rupees in case of grievous hurt to the legal heirs or the victim, as the case may be. The claimant is not required to prove that the death or grievous hurt was due to any wrongful act or neglect of the owner or any other person. In this context, the judgment passed by the Calcutta High Court in the case of Senjuti Roy (Nee Sengupta) VS New India Assurance Co. Ltd. and the judgment passed by the Rajasthan High Court in the case of Ganesh Bairwa VS Ramphool Bairwa may be referred. Given the complexity of the motor accident case as stated in the query that involves delayed registration of the vehicle, driving a vehicle on the road without insurance and other vital documents, absconding of a vehicle in hit and run case, contradictory statements of the witnesses and finally the investigation report of the police, the Tribunal may pass an order for payment of compensation to the claimant against the defaulted parties. Fine as a penalty is imposed only if there is a criminal prosecution. You have to establish the fact before the Court denying that you were not driving the vehicle rashly and that the accident arose not on account of your negligence. You have to take the defense that in spite of cautious driving you met with an accident. Unless you plead guilty generally fine is not imposed. The maximum fine for both offences is around Rs.1500. under Section 279 and 337 IPC if you are ready to plead guilty then the court will impose the fine and close the case but it is better if you can engage the service of an Advocate to navigate the issue in the right way. You may like to contest the case but the court case will drag you for years and you may have to waste your time, energy, and money on litigation as well as lawyer fees which may be ten times the amount that you may pay as a fine, hence better pay the fine amount, which appears to be very minimum and come out of this crisis.","1. Bike owner par negligence ya liability ka case ho sakta hai agar usne bike kisi irresponsible person ko di thi.  
2. Jo bike chala raha tha, uspar rash driving aur negligence ka case ho sakta hai, jo accident aur injuries ke liye zimmedar ho sakta hai.",0.0,48.9646,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
73,"Hi,

I have visited an astrologer couple of months ago, recently found out that the gems sold by him is worth 10k for which i paid approx 1.5 lakhs( Mumbai City, Maharashtra )",HUSSAINARA_KHATOON_1979 -> ART_39A -> IPC_199 -> DP_3,HUSSAINARA_KHATOON_1979 -> ART_39A -> IPC_199 -> DP_3 -> dowry_harassment -> Indian Penal Code 1860 -> perjury -> ART_21,"Dear Sir,You may lodge a police complaint and also file a civil suit and get back your amount.Please take PAID phone call with me through VIDHIKARYA and get more legal guidance.","If you believe you were misled or deceived, you might consider exploring legal options. The fact-rule-chain does not directly address this situation, but consumer protection laws could be relevant. Consulting a legal professional may help clarify your options.",1.3862,46.3758,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
74,"Calendar case registered against the person who is working in Abroad. He canât receive the Summon if served. What will be the implications.( Thiruvallur, Tamil Nadu )",IPC_120B -> CRPC_210 -> PROC_KIDNAPPING -> ART_20,IPC_120B -> CRPC_210 -> PROC_KIDNAPPING -> ART_20 -> IPC_120A -> Indian Penal Code 1860 -> fir -> charge_sheet,"Dear client,A âcalendarâ is the court's term for the schedule of cases appearing in court on a particular day. This may consist of civil cases in civil courts and criminal cases in criminal courts. If a calendar case is registered against a person working abroad and they cannot receive the summons, the case can proceed in their absence, potentially resulting in an ex parte decision or the issuance of a non-bailable warrant. The court might also seek international legal assistance for the enforcement of orders. The individual has legal rights to challenge the process, including requesting an adjournment, filing a petition to quash the proceedings, or arguing jurisdictional issues.To handle the situation, the person or their legal representative should inform the Indian court of their inability to receive the summons and provide documentation of their employment abroad. Seeking legal advice from an expert in international law is crucial for managing the case, including potential actions like requesting a delay, challenging the case, or coordinating with legal resources in India. Engaging a local lawyer for representation and addressing jurisdictional concerns are essential steps in ensuring that the person's legal rights are protected. Hope our prompt support in this matter would be greatly appreciated.","If a person working abroad cannot receive a summon, the case may face delays. The court might proceed with alternative methods to serve the summon. If unresolved, it could impact the progress of the case.",0.2021,63.5609,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
75,"Is there any way out apart form marriage against the ipc 376( Mumbai suburban, Maharashtra )",CRPC_173 -> CRPC_205 -> CRPC_210 -> CRPC_216,CRPC_173 -> CRPC_205 -> CRPC_210 -> CRPC_216 -> Code of Criminal Procedure 1973 -> fir -> charge_sheet -> CRPC_482,Not clear the issue please,"The fact-rule-chain provided does not directly address IPC 376 or alternatives to marriage in such cases. It mainly references procedural aspects of the Code of Criminal Procedure. For specific legal advice, consulting a legal professional is recommended.",0.8954,16.3781,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
76,"There is case of my family member where a lady teacher accussed the teacher for misbehavior. And then she sent the written complaint to principle . To enquire on above matter the committee was formed. One of the committee member asked the teacher to go and enquire in class about the accussed behavior with girl student.  
My question is : is this right way to publically announce the name of the accussed and ask students if he has done anything wrong with the students .( Pune, Maharashtra )",CRPC_210 -> PROC_FIR_FILING -> PROC_CORRUPTION_COMPLAINT -> IPC_504,CRPC_210 -> PROC_FIR_FILING -> PROC_CORRUPTION_COMPLAINT -> IPC_504 -> PROC_CRIMINAL_INTIMIDATION -> Code of Criminal Procedure 1973 -> charge_sheet -> fir,"Dear ClientIt is not appropriate to publicly announce the name of the accused and ask students if he has done anything wrong with them. This can be harmful to the accused's reputation and can create a hostile and intimidating environment for the students. Instead, any investigation should be conducted in a confidential and professional manner.","The fact-rule-chain does not directly address the procedure for handling accusations in educational settings. Generally, publically announcing the accused's name and asking students about misconduct may not align with standard procedures for handling such complaints. It is advisable to follow institutional guidelines and legal protocols for investigations.",2.0856,61.5594,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
77,"Respected Sir,
My friend hang himself May 2017, but case not registered . I have file RTI and got some document from Police and Government Hospital. But now , I dont have a money to file pettion . Can i get the permanent lawyer to fight the case without any charge.( Ghaziabad, Uttar Pradesh )",CRPC_210 -> CRPC_156 -> PROC_CHEQUE_BOUNCE -> CRPC_41,CRPC_210 -> CRPC_156 -> PROC_CHEQUE_BOUNCE -> CRPC_41 -> arrest -> fir -> Code of Criminal Procedure 1973 -> charge_sheet,"Dear Client,You can avail free legal services under Section 12 of the Legal Services Authority Act, if you meet the criteria under the said section. Further, you can approach the District Legal Services Authority or the State Legal Services Authority and seek for free legal services. The authorities would be able to provide you with a counsel and appropriate legal assistance in the matter.Hope it helps.Thank you.","You may seek legal aid services, which provide free legal assistance to those who cannot afford a lawyer. Contact the District Legal Services Authority in Ghaziabad for help. They can guide you on how to proceed with your case.",5.7909,68.1034,17.4993,2.5927,15.406,15.8287,26.4291,4.3687,1.2289,1.5617,0.5529,18.3922,46.1661,47.5383,84.6942
