sample_id,question,chain_q_orig,chain_q_extended,retrieved_q1,retrieved_q2,retrieved_q3,answer_ref,answer_pred,bleu4_sample,cosine_sim_sample,rouge1,rouge2,rougel,meteor,bleu4,bleu1,bleu2,bleu3,bleu_bp,chrf,cosine_sim,cosine_sim_med,bertscore
32,"Sir/madam.    I was caught in drink and drive 10 days before and police taken my RC and DL and told to pay 10000 fine through virtual court website. But if I put challan no or mobile no it is telling challan not exist. What I have to do and what is the time time limit for closing the challan pls tell the procedure of this case in chennai( Chennai, Tamil Nadu )","Time Limit for Demand Confirmed by Tribunal → Rule 10 of Section 11-A of the Central Excises and Salt Act, 1944","Time Limit for Demand Confirmed by Tribunal → Rule 10 of Section 11-A of the Central Excises and Salt Act, 1944 → Finance Act, 1982 → Section 4(4)(d) of the Central Excises and Salt Act, 1944 → Collector of Central Excise Upheld Finding → Assistant Collector Confirmed Demand","I would like to know is there any way to appear  one of the accused to not to appear in the court physically in criminal case for 313 statement . Total accused are 6 out of them last accused is unable to attend the court in 304B case.( Bangalore, Karnataka )","Already She was in relased on condition bail ,Ordered madurai bench court She should be in every day before 10 am in trail court thanjavur.But Problem Is, Same trail court having another two cases judgement proceeded, During imprisonmented.Now What she will do,If agreed going to sign,what will happen next.( Thanjavur, Tamil Nadu )","One superior officer filed a private petition under crpc 200 on some association officer bearers. Allegations are that they issued some pamphlets abusing him and damaging his fame n name which were sent to several offices. 12 yrs passed.  But complainant is still not examined.  Evidence not taken yet. He marked some xerox copy of pamphlets to court. No where found office seal file number  etc. on the paper.  He was suspended on the last date of retirement  by a G. O. since various allegations pending on him.   He included me as one of the respondent. I want to remove my name from the private complaint. Wt is the procedure sir( Salem, Tamil Nadu )",Dear SirYou may pay the file directly in the court or engage one advocate to pay the fine on behalf . in either case there will be no consequence on your future career it being a petty case.Please give me RANK FIVE (5) if my answer satisfies you.,"Under the Motor Vehicles Act, 1988, driving under the influence of alcohol is a punishable offense, and fines can be imposed. If the virtual court website does not recognize your challan number, it is possible that the police have not yet uploaded the details. Legally, you must pay the fine to retrieve your documents and comply with any court directives.

To resolve this, visit the local traffic police station where your documents were confiscated to verify the status of your challan. Alternatively, contact the virtual court's helpline for assistance with the online payment system. Ensure that you complete these steps promptly to avoid additional penalties or complications.",1.6878,47.8884,19.4394,4.0522,17.2705,21.1173,3.3261,20.7166,4.6007,1.5811,1.0,28.6328,50.7627,51.4677,84.1832
33,"I am Govt Group A officer and area police filed kalandra before SDM under sec 107 against false complaint by neighbour.  Kalandra was filed under sec 107 against both i. e.  Myself and neighbour.
Being a Govt officer there is no scope for me to breach the peace. 
Now can I file application under section 115 to dispense me from personal appearance due my occupancy to official assignments( North West Delhi, Delhi )",Division Bench Found No Scope for Interference → High Court Struck Down Section of Municipal Corporation Act,Division Bench Found No Scope for Interference → High Court Struck Down Section of Municipal Corporation Act → Writ Appeals Filed by Corporation → State Agreed to Amend Law but Did Not Materialize,"Already She was in relased on condition bail ,Ordered madurai bench court She should be in every day before 10 am in trail court thanjavur.But Problem Is, Same trail court having another two cases judgement proceeded, During imprisonmented.Now What she will do,If agreed going to sign,what will happen next.( Thanjavur, Tamil Nadu )","Two lamd broker received 32lakhs for selling their land property but later I want to know that these Two man cheated me of Rs.32.00 lakh and not want to sell any property/land. They give me money receipt in 10 rupees stamp paper and one 30 lakh cheque. How can I get my money back? Please suggest me the proper way to get back my money( Bhubaneswar, Orissa )","I have given around amount of 13000/- rupees to the agent in Hyderabad for changing from yellow number board to white number board. It's been 6months, I have been following him on daily basis, he even not responding to my calls and not even opening his office from past 3months. All the original documents of my car are with the agent. How can I get my docs back, so that I can process accordingly( Hyderabad, Telangana )","You can file the same. However, it is subject to acceptance.If accepted you shall not be brought to court and if not accepted you need to follow the orders of the court as a dutiful citizen.Thanks","Under Section 115 of the Code of Criminal Procedure, 1973, the Magistrate has the discretion to dispense with the personal attendance of a person against whom proceedings under Section 107 are initiated, if sufficient cause is shown. In your case, as a Government Group A officer, you can file an application requesting exemption from personal appearance, citing your official duties as the reason. 

Ensure that your application clearly articulates the necessity of your official assignments and how they prevent you from attending in person. Attach any relevant documents or official orders that support your claim of being engaged in official duties. If the application is well-founded, the Magistrate may grant your request and allow you to be represented by counsel instead.",1.385,39.2074,19.4394,4.0522,17.2705,21.1173,3.3261,20.7166,4.6007,1.5811,1.0,28.6328,50.7627,51.4677,84.1832
34,"IPC 323,324,326 Fake FIR Registered on me Via Against Party After SSP investigation SP Crashed Fake FIR . How Can I File Case Against Party via Legal Process ?( Bathinda, Punjab )",FIR Registered Against Respondent → Respondent Absent from Duty,FIR Registered Against Respondent → Respondent Absent from Duty → Termination of Services Challenged → Appellant Acquitted in Criminal Case → First Respondent Failed to Return to Duty → High Court Set Aside Termination Order,"I would like to know is there any way to appear  one of the accused to not to appear in the court physically in criminal case for 313 statement . Total accused are 6 out of them last accused is unable to attend the court in 304B case.( Bangalore, Karnataka )","Already She was in relased on condition bail ,Ordered madurai bench court She should be in every day before 10 am in trail court thanjavur.But Problem Is, Same trail court having another two cases judgement proceeded, During imprisonmented.Now What she will do,If agreed going to sign,what will happen next.( Thanjavur, Tamil Nadu )","Had case under Bombay prohibition act 85 1 3 /110/117 in 2010. Case discharged by court in 2011 because police failed to submit chargesheet. In between I applied passport .one year validity passport issued by passport office later attached court copy of dismissal of case and extended my validity and I flew to Dubai for job 2012 to 2016. Now I need PCC for my New job it will show on my passport number or PCC that I had case ? Or I will get clean pcc.( Pune, Maharashtra )","Dear Sir,You can first try to get quash FIR against you or atleast get stay order on further investigation and in the meanwhile lodge a complaint against him or directly approach Magistrate by filing private complaint.Thanks.","Under Indian law, filing a false FIR can constitute an offense under Section 211 of the Indian Penal Code (IPC), which deals with false charges of offense made with intent to injure. To pursue action against the party who filed the fake FIR, a complaint can be filed with the police or a private complaint can be lodged in the court under Section 211 IPC. Additionally, a defamation suit under Section 499 IPC may be considered if the false FIR has harmed your reputation.

Next steps include gathering all relevant documentation, such as the SP's report that dismissed the FIR, and consulting with a local attorney to draft and file the necessary legal complaints. Ensure that all evidence supporting the falsity of the FIR is well-documented and presented.",1.122,51.3577,19.4394,4.0522,17.2705,21.1173,3.3261,20.7166,4.6007,1.5811,1.0,28.6328,50.7627,51.4677,84.1832
35,"My wife is having illegal affairs and I have documents for that. She was in affair when she was carrying my child. Even the child birth was not normal. We had to take out the child under  emergency only. All the expense was bared by me only and none from her side visited my wife or our home. Now she ran away with my child. What should we do( Bangalore, Karnataka )",Cognizance Taken When Appellant Was Not a Public Servant → Prosecution Initiated Without Valid Sanction,Cognizance Taken When Appellant Was Not a Public Servant → Prosecution Initiated Without Valid Sanction → Appellant Dismissed from Service → Charges of Misconduct Found Proved → Appellant Acquitted of Charges → Writ Petition Filed for Reinstatement,"Two lamd broker received 32lakhs for selling their land property but later I want to know that these Two man cheated me of Rs.32.00 lakh and not want to sell any property/land. They give me money receipt in 10 rupees stamp paper and one 30 lakh cheque. How can I get my money back? Please suggest me the proper way to get back my money( Bhubaneswar, Orissa )","Already She was in relased on condition bail ,Ordered madurai bench court She should be in every day before 10 am in trail court thanjavur.But Problem Is, Same trail court having another two cases judgement proceeded, During imprisonmented.Now What she will do,If agreed going to sign,what will happen next.( Thanjavur, Tamil Nadu )",Is 2nd marriage is legal in ST without divorce.,"Dear Client, I'm sorry to hear about the distressing situation you're facing. In India, family matters like these are complex and require careful navigation of legal avenues. Given the gravity of the situation, it's crucial to act swiftly. Firstly, gather all relevant documents, including evidence of your wife's affairs and any communication indicating her intentions to leave with your child. Then, consult with a family law attorney who can advise you on the appropriate legal steps to take. This may involve filing for custody of your child and seeking legal recourse against your wife for her actions. Additionally, consider documenting any financial contributions you've made towards your child's upbringing and medical expenses, as this may strengthen your case in court. Remember to prioritize the well-being of your child throughout this process, and seek emotional support for yourself during this challenging time.","The primary legal issue here is child custody and potentially filing for divorce on the grounds of adultery. Under the Hindu Marriage Act, 1955, adultery is a valid ground for divorce (Section 13). For child custody, the Guardians and Wards Act, 1890, and the Hindu Minority and Guardianship Act, 1956, prioritize the welfare of the child.

The user can file a petition for divorce citing adultery and simultaneously file for custody of the child. It is advisable to gather all evidence of the alleged affair and any other relevant documentation to support the custody claim. Additionally, filing a habeas corpus petition in the High Court may be considered if there is concern about the child's safety or unlawful detention.",3.3126,48.109,19.4394,4.0522,17.2705,21.1173,3.3261,20.7166,4.6007,1.5811,1.0,28.6328,50.7627,51.4677,84.1832
36,"We are healthcare workers. Yesterday we (5 people) were stopped by a police sergeant while on a yellow cab for overloading. We were in an emergency because we were called from the hospital from a luncheon because a patient of ours became critical. We requested him to let us go because a life was at stake but he started to yell and berate us, threatening to call the media upon us. There was some verbal altercation only. Then he held us up for about 40 minutes, which is serious in case of a medical emergency. Then he asked for â¹500 as a ""stop fine"" and said he was going to let us go with a verbal warning. He did not even make a documentation of the fine. I was pissed off at this and took a video of the situation (as far as I know is legal to take of a police officer in a public space) which angered him more and he took away my mobile and deleted the video himself. Thereafter he dragged us to the police station, berated us some more and then forced us to write an apology letter and took our names and addresses. What are the legal consequences and what can I do about this sergeant?( Uttar Dinajpur, West Bengal )",Dismissal of Police Officer Challenged → Discrimination Plea Accepted,Dismissal of Police Officer Challenged → Discrimination Plea Accepted,Is 2nd marriage is legal in ST without divorce.,Today am signatured in section 41a what is the next proceedure and why ask me sign,my cousin lockd my house forcely after breaking the lock of of my house and torturing me then waht should i do ?,"Dear Client,You can proceed to take legal action in this regard and file a complain. Please reach out to the number on the website for more queries.","The actions of the police sergeant may constitute abuse of power and extortion under Indian law. Under Section 166 of the Indian Penal Code (IPC), a public servant disobeying the law with intent to cause injury is punishable. Additionally, demanding a bribe is an offense under the Prevention of Corruption Act, 1988. You can file a complaint with the local police station or the State Human Rights Commission against the sergeant for misconduct and illegal detention. Ensure you document all details of the incident and consider consulting with a lawyer to assist in filing a formal complaint.",1.2965,37.8111,19.4394,4.0522,17.2705,21.1173,3.3261,20.7166,4.6007,1.5811,1.0,28.6328,50.7627,51.4677,84.1832
37,"My father (government employee) was under an anti corruption enquiry when he passed away. After he passed away I was called to give a application that about what I know regarding his financials. 1.5 years later they told me that now they need my mother's application and when we got there they started enquiring us about things we did not know. What should I do in this scenario?( Rajkot, Gujarat )",Application to Give Evidence Disallowed → High Court Found Appellant Competent Witness,Application to Give Evidence Disallowed → High Court Found Appellant Competent Witness → Section 342A of the Criminal Procedure Code → High Court Set Aside Acquittal → Evidence of Witnesses Corroborated Incident → Trial Court Found Accusations Not Established,"I would like to know is there any way to appear  one of the accused to not to appear in the court physically in criminal case for 313 statement . Total accused are 6 out of them last accused is unable to attend the court in 304B case.( Bangalore, Karnataka )","Already She was in relased on condition bail ,Ordered madurai bench court She should be in every day before 10 am in trail court thanjavur.But Problem Is, Same trail court having another two cases judgement proceeded, During imprisonmented.Now What she will do,If agreed going to sign,what will happen next.( Thanjavur, Tamil Nadu )","Two lamd broker received 32lakhs for selling their land property but later I want to know that these Two man cheated me of Rs.32.00 lakh and not want to sell any property/land. They give me money receipt in 10 rupees stamp paper and one 30 lakh cheque. How can I get my money back? Please suggest me the proper way to get back my money( Bhubaneswar, Orissa )","Dear Client,Here are some steps you can take:Consult an Attorney: It's advisable to consult with an attorney who specializes in legal matters related to government employees, anti-corruption inquiries, and administrative proceedings. An attorney can provide you with legal guidance and help protect your rights and interests.Request Clarity: If you are uncertain about the nature of the questions or the purpose of the inquiry, you can politely request clarification from the authorities conducting the inquiry. Understand the specific issues they are interested in and the relevance of your knowledge to the case.Avoid Speculation: It's essential not to speculate or provide information that you are not sure about. Stick to the facts and provide accurate and truthful responses to the best of your knowledge.Protect Your Interests: Your primary concern should be to protect your legal interests and those of your family. If you feel uncomfortable or believe that the inquiry is becoming intrusive or unjust, consult with your attorney on how best to proceed.Document Everything: Keep records of all communications, including any written requests, notices, or interactions with the authorities conducting the inquiry. These records can be valuable in case you need to challenge any actions or decisions.Maintain Confidentiality: Be cautious about discussing the inquiry with others, especially in a public or unsecured setting. It's generally best to keep such matters confidential to protect your interests.Follow Legal Procedures: Ensure that you follow any legal procedures and requirements as advised by your attorney. This may include providing responses in writing, attending hearings or meetings, or taking any other necessary steps as part of the inquiry.Legal Representation: Depending on the complexity of the case and the potential implications, you may consider having legal representation for your mother as well, especially if she is being questioned or required to provide information.Remember that each case is unique, and the course of action to take may vary based on the specific circumstances and legal advice you receive.Thank you.","Under the Indian Evidence Act, 1872, you are not obligated to provide information or evidence that you do not possess or are unaware of. In your situation, the authorities cannot compel you or your mother to provide information beyond your knowledge regarding your late father's financials. You can submit a written statement clarifying that you do not possess the requested information and that any further inquiries should be directed towards records or documents that may exist independently.

Next steps: (1) Draft a formal letter stating your lack of knowledge about the specific financial details they are inquiring about and submit it to the concerned authority. (2) If the pressure continues, consider consulting a local attorney to ensure that your rights are protected and to assist you in responding to the inquiry appropriately.",0.9219,44.0525,19.4394,4.0522,17.2705,21.1173,3.3261,20.7166,4.6007,1.5811,1.0,28.6328,50.7627,51.4677,84.1832
38,"10 years back my wifes father has cheated me taken my wife's and filed missing complaint
is there any law and order where i can raise a case against my wife's father for cheating,
is there any way where the judge to give order to police or commissioner to arrest my wife's father and find out where she is,( Thane, Maharashtra )",Appellant Convicted for Cheating → Appellant Surrendered and Served 1 Year and 9 Months,Appellant Convicted for Cheating → Appellant Surrendered and Served 1 Year and 9 Months → Sentence Already Undergone Meets Ends of Justice,"I would like to know is there any way to appear  one of the accused to not to appear in the court physically in criminal case for 313 statement . Total accused are 6 out of them last accused is unable to attend the court in 304B case.( Bangalore, Karnataka )","Already She was in relased on condition bail ,Ordered madurai bench court She should be in every day before 10 am in trail court thanjavur.But Problem Is, Same trail court having another two cases judgement proceeded, During imprisonmented.Now What she will do,If agreed going to sign,what will happen next.( Thanjavur, Tamil Nadu )","I faced a financial fraud from my supplier. But the police was not ready to file an FIR. After the court order, an FIR was made under section 409, 420 on 11dec 2017. But till inspite of 7 hearings the police has not attended the court with the report even after the show cause notice.

What do I do to get justice? Will court never be able to force the police to solve this. Is there anyway to force police to work on the FIR.( Mumbai suburban, Maharashtra )","Hi,False claims can be punished under S.209 IPC. In addition, you can file a complaint against him for cheating and fraud under Sections 415 and 420 IPC.If you found this helpful, please rate us.","To address the issue of your wife's father allegedly cheating you and filing a false missing complaint, you may consider filing a complaint under Section 420 of the Indian Penal Code (IPC) for cheating, and potentially under Section 182 IPC for giving false information with intent to cause a public servant to use his lawful power to the injury of another person. Additionally, if you believe your wife is being unlawfully detained or her whereabouts are being concealed, you can file a habeas corpus petition in the High Court to compel the authorities to produce her. 

You can approach the local police station to file an FIR against your wife's father for the alleged offenses. If the police are unresponsive, you may file a private complaint under Section 200 of the Criminal Procedure Code (Cr.P.C.) before the Magistrate. Consider consulting with a lawyer to draft and file the necessary legal documents effectively.",3.3584,46.2089,19.4394,4.0522,17.2705,21.1173,3.3261,20.7166,4.6007,1.5811,1.0,28.6328,50.7627,51.4677,84.1832
39,"Hello sir 
2011 me mere bhai ke against 
Magistrate ke paas complaint case file hua
406 act lga unke upar 
2014 me case revoked ho gya
Lekin 2015 me hearing fir suru ho gyi

2019 me case ka status appearance se evidence stage me aa gya

2024 tak aise hi chalta tha
Lekin mere bhai ne November me hearing miss krdi
Or sayad next bhi
To warrent issue ho gya

Feb 2025 me wo arrest ho gya

March Tak bail nhi mili
Fir mili to usme 1 lakh ka personal bond
2 1 1 lakh ki guarantee ke sath
Jo mein kal nhi pa rha finance itna strong nhi h

Ab kya kru bail decision ko bhi 15 din ho gye h
Mera lawyer bhi bas aaj nhi kal kr rha h
Or sabse bdi problem ye h
Jo complaint hui thi wo 10000 ke liye hui thi
Or complaint krne wala 40000 ki demand krta h settlement pr
To guarantee itni jyada q
I am helpless and out of money( Ghaziabad, Uttar Pradesh )",Complaint Case Filed Against Accused → High Court Set Aside Clubbing of Cases,Complaint Case Filed Against Accused → High Court Set Aside Clubbing of Cases → Learned Magistrate Refused Process Against Appellants → High Court Directed Commitment to Sessions Court,"I would like to know is there any way to appear  one of the accused to not to appear in the court physically in criminal case for 313 statement . Total accused are 6 out of them last accused is unable to attend the court in 304B case.( Bangalore, Karnataka )","Already She was in relased on condition bail ,Ordered madurai bench court She should be in every day before 10 am in trail court thanjavur.But Problem Is, Same trail court having another two cases judgement proceeded, During imprisonmented.Now What she will do,If agreed going to sign,what will happen next.( Thanjavur, Tamil Nadu )","One superior officer filed a private petition under crpc 200 on some association officer bearers. Allegations are that they issued some pamphlets abusing him and damaging his fame n name which were sent to several offices. 12 yrs passed.  But complainant is still not examined.  Evidence not taken yet. He marked some xerox copy of pamphlets to court. No where found office seal file number  etc. on the paper.  He was suspended on the last date of retirement  by a G. O. since various allegations pending on him.   He included me as one of the respondent. I want to remove my name from the private complaint. Wt is the procedure sir( Salem, Tamil Nadu )","Dear Client,Section 406 of the Indian Penal Code (IPC) deals with the punishment for criminal breach of trust, which involves dishonestly misappropriating or converting property entrusted to someone, or using it in violation of a legal contract or direction. Under this section, whoever commits criminal breach of trust shall be punished with imprisonment of either description for a term which may extend to three years, or with a fine, or with both. It is a non-bailable offense, meaning an accused person cannot claim bail as a matter of right.  The offence is compoundable by the owner of the property in respect of which breach of trust has been committed, with the permission of the court. In the given scenario, when you are facing financial constraints/hardship to arrange the funds for the bail bond, you can discuss the matter with the complainant to resolve or settle the matter amicably and legally. Ask your counsel to mediate the matter with the opposite party to cope with the situation, which is a viable option in the given situation.","The primary legal issue is the bail conditions imposed on your brother under Section 406 of the Indian Penal Code, which deals with criminal breach of trust. Given the financial constraints, you can file an application for modification of bail conditions under Section 439 of the Code of Criminal Procedure, requesting the court to reduce the bond amount or change the surety requirements. Highlight the disproportionate nature of the bail conditions relative to the alleged offense and your financial situation. Additionally, consider negotiating with the complainant for a settlement, but ensure it is documented legally to avoid future disputes. Consult with your lawyer to expedite these processes and ensure timely filing and representation in court.",7.4412,71.6023,19.4394,4.0522,17.2705,21.1173,3.3261,20.7166,4.6007,1.5811,1.0,28.6328,50.7627,51.4677,84.1832
40,"My mobile phone is submitted in court I have filled return of property it was a gifted phone I don't have bill even my husband doesn't have bill now what is argument on exh_ready means( Mumbai City, Maharashtra )",Appellant Considered to Have Substantial Means,Appellant Considered to Have Substantial Means,"I would like to know is there any way to appear  one of the accused to not to appear in the court physically in criminal case for 313 statement . Total accused are 6 out of them last accused is unable to attend the court in 304B case.( Bangalore, Karnataka )","Already She was in relased on condition bail ,Ordered madurai bench court She should be in every day before 10 am in trail court thanjavur.But Problem Is, Same trail court having another two cases judgement proceeded, During imprisonmented.Now What she will do,If agreed going to sign,what will happen next.( Thanjavur, Tamil Nadu )","One superior officer filed a private petition under crpc 200 on some association officer bearers. Allegations are that they issued some pamphlets abusing him and damaging his fame n name which were sent to several offices. 12 yrs passed.  But complainant is still not examined.  Evidence not taken yet. He marked some xerox copy of pamphlets to court. No where found office seal file number  etc. on the paper.  He was suspended on the last date of retirement  by a G. O. since various allegations pending on him.   He included me as one of the respondent. I want to remove my name from the private complaint. Wt is the procedure sir( Salem, Tamil Nadu )","Dear Client,The term âExhâ refers to an exhibit, which can be a document, an application, or any submission filed as physical or documentary evidence during criminal proceedings. The fact that the status has changed to âargument on Exh_readtâ means that the court is about to pass an order related to a specific exhibit or application that has been submitted in your case post-hearing of argument by the parties on the exhibits. It is suggested that you speak to your designated lawyer who is the advocate on record in the case.","The key legal issue is the application for the return of property under Section 451 of the Criminal Procedure Code (CrPC), which allows for the interim custody of property during a trial. The lack of a purchase bill does not preclude you from arguing for the return of the phone; you can argue that the phone is personal property and its return will not impede the trial. Present evidence such as testimony or affidavits that the phone was a gift and is not related to the alleged crime. 

Next steps: File an affidavit affirming the phone's ownership and its irrelevance to the case, and request a hearing for the court to decide on the application. If the court is satisfied, it may order the phone's return under appropriate conditions.",2.6959,21.8977,19.4394,4.0522,17.2705,21.1173,3.3261,20.7166,4.6007,1.5811,1.0,28.6328,50.7627,51.4677,84.1832
41,"present case charge sheet lo undi but case pettina ammai court ki hajar avtledu case lounna person ki central university lo seat vachhindi ,how to solve this case emina document verification time lo problem aeity ela solve chesukoni join avvalii( Prakasam, Andhra Pradesh )",Charge-Sheet Filed Against Appellant → Appellant Retired from Service,Charge-Sheet Filed Against Appellant → Appellant Retired from Service,Is 2nd marriage is legal in ST without divorce.,"I had approached a lawyer to file partition suit for my ancestral property. He instead forged my signatures on plaint, vakalath and other documents like affidavits etc and filed injunction suits after extracting huge amounts of money in the name of court fees but never paid court fees more than 100rs.. I would like to know if he can be prosecuted under 340 CRPC and also if there are any judgements to this effect. I know about the bar council complaint but I specifically want to know about 340crpc. 
Thanks.( Bangalore, Karnataka )",Today am signatured in section 41a what is the next proceedure and why ask me sign,"A.Dear Sir,You have to approach High Court to remove your name from Rowdy sheeter and place before the Court all the necessary credentials to prove your innocence and also to prove that you have good conduct for all these years. Further, you can challenge POSCO case in High Court by filing quashing petition.","The most important legal point is that if a charge sheet has been filed, the accused must ensure compliance with all court requirements, including attending hearings, to avoid adverse consequences. Under Section 205 of the CrPC, the accused can apply for an exemption from personal appearance if justified, such as for educational commitments. However, failure to attend court without such exemption could lead to a warrant for arrest under Section 87 of the CrPC.

To address the immediate issue, the accused should file an application for exemption from personal appearance citing educational reasons and request permission to attend university. Additionally, ensure that all legal proceedings are managed by a competent attorney to avoid complications during document verification and university admission.",0.5686,41.0806,19.4394,4.0522,17.2705,21.1173,3.3261,20.7166,4.6007,1.5811,1.0,28.6328,50.7627,51.4677,84.1832
42,"A criminal case was registered against me . Its compromised in lok Adalat. I eligible for govt jobs .if  eligibleis it necessary to mention those details application .eg are you involved any criminal cases yes or no( Hyderabad, Telangana )",Appellant Settled Dispute in Lok Adalat → FIR Filed for Theft of Electricity,"Appellant Settled Dispute in Lok Adalat → FIR Filed for Theft of Electricity → Section 152 of the Electricity Act, 2003 → Section 135 of the Electricity Act, 2003 → High Court Dismissed Quashing Petition → Section 482 of the Code of Criminal Procedure, 1973","Already She was in relased on condition bail ,Ordered madurai bench court She should be in every day before 10 am in trail court thanjavur.But Problem Is, Same trail court having another two cases judgement proceeded, During imprisonmented.Now What she will do,If agreed going to sign,what will happen next.( Thanjavur, Tamil Nadu )","I have given around amount of 13000/- rupees to the agent in Hyderabad for changing from yellow number board to white number board. It's been 6months, I have been following him on daily basis, he even not responding to my calls and not even opening his office from past 3months. All the original documents of my car are with the agent. How can I get my docs back, so that I can process accordingly( Hyderabad, Telangana )","I faced a financial fraud from my supplier. But the police was not ready to file an FIR. After the court order, an FIR was made under section 409, 420 on 11dec 2017. But till inspite of 7 hearings the police has not attended the court with the report even after the show cause notice.

What do I do to get justice? Will court never be able to force the police to solve this. Is there anyway to force police to work on the FIR.( Mumbai suburban, Maharashtra )","Dear Client,If you are acquitted, and eligible for government jobs, you can mention that you were charged on a crime, however not convicted. You can request an expunction order from the court for complete removal of this particular record from the public eye.","If a criminal case was settled in Lok Adalat, it is considered a compromise, and the case is effectively closed, which generally means you are not considered convicted. However, when applying for government jobs, honesty is crucial. If the application asks whether you have been involved in any criminal cases, you should disclose the case and mention that it was settled in Lok Adalat. Failure to disclose could lead to disqualification or dismissal from the job later. Next steps: Review the specific language in the job application and consult with a legal professional if unsure about how to disclose this information.",4.089,50.7379,19.4394,4.0522,17.2705,21.1173,3.3261,20.7166,4.6007,1.5811,1.0,28.6328,50.7627,51.4677,84.1832
43,"Society people parking and blocking entrance of my shop. The place is public in front of my shop. Can IPC 339 or any other section applicable to prevent them.( Mumbai suburban, Maharashtra )",Incident Occurred in Front of Flour Mill,Incident Occurred in Front of Flour Mill,Is 2nd marriage is legal in ST without divorce.,Today am signatured in section 41a what is the next proceedure and why ask me sign,"à¤¸à¤° à¤®à¥à¤°à¥ à¤¦à¥à¤µà¤¾à¤°à¤¾ à¤¬à¥à¤²à¥à¤à¤ à¤¸à¥à¤à¤¾à¤à¤ª à¤ªà¥à¤ªà¤° à¤ªà¤° à¤¸à¤¾à¤à¤¨ à¤à¤°à¤à¥ 50 à¤¹à¤à¤¾à¤° à¤°à¥à¤ªà¤ à¤¬à¥à¤¯à¤¾à¤ à¤ªà¤° à¤²à¤¿à¤ à¤¥à¥ à¤à¥ à¤®à¥à¤¨à¥ à¤²à¥à¤à¤¾ à¤¦à¤¿à¤ à¤¹à¥à¤ à¤¬à¥à¤¯à¤¾à¤ à¤à¥ à¤ªà¥à¤¸à¥ à¤¨à¤¹à¥à¤ à¤²à¥à¤à¤¾ à¤ªà¤¾à¤¯à¤¾ à¤¤à¥ à¤¸à¥à¤¦à¤à¥à¤° à¤¨à¥ à¤¦à¥à¤à¤¾à¤¨ à¤à¤¾ à¤µà¤¿à¤à¥à¤°à¤¯ à¤¨à¤¾à¤®à¤¾ à¤²à¤¿à¤à¤à¤° à¤¦à¤¬à¤¾à¤µ à¤¬à¤¨à¤¾ à¤°à¤¹à¤¾ à¤¹à¥ à¤à¤¿ à¤¨à¥à¤à¤°à¥ à¤à¤° à¥¤ à¤à¤° à¤¦à¥à¤à¤¾à¤¨ à¤ªà¤° à¤à¤¬à¥à¤à¤¾ à¤à¤° à¤°à¤à¤¾ à¤¹à¥à¥¤( Hoshangabad, Madhya Pradesh )",Hello. You can file for an injunction.,"Blocking the entrance of a shop can potentially constitute wrongful restraint under Section 339 of the Indian Penal Code (IPC), which is defined as voluntarily obstructing a person so as to prevent them from proceeding in any direction in which they have a right to proceed. This section could be applicable if the parking is intentionally preventing access to your shop. 

Legally, you can file a complaint with the local police station citing Section 339 IPC for wrongful restraint. Additionally, consider filing a civil suit for an injunction to prevent society members from parking in a way that blocks your shop's entrance. Document instances of obstruction with photographs or videos as evidence to support your case.",1.4459,24.2209,19.4394,4.0522,17.2705,21.1173,3.3261,20.7166,4.6007,1.5811,1.0,28.6328,50.7627,51.4677,84.1832
44,"My friend has got cheated by a person now he married to other girl but she is not listening she saying she want to stay with him only or else she lives alone after knowing that she is texting and calling to that person and and he forwarding that texts to her brother and her brother is mentally torchuring her she ran away from home also so many times even police also not helping becoz they are saying that she is contacting that person now they made house arrest and her family forcing her to agree to do marry to someone but she dont want she decided to live alone if she cant live with that person she want to marry him only even he is married is there any way, now her family is not giving privacy and freedom not sending outside she want to stay infront them only now what to do( Hyderabad, Telangana )",Promise to Marry Alleged by Victim → Allegation of Rape by Appellant,Promise to Marry Alleged by Victim → Allegation of Rape by Appellant → Victim Became Pregnant → Accused Promised Marriage → Rape Allegation Made by Victim → Section 375 IPC,Is 2nd marriage is legal in ST without divorce.,Today am signatured in section 41a what is the next proceedure and why ask me sign,"My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","Hi,You can file a FIR in police station against family torture.","The primary legal issue here is the woman's right to personal liberty and freedom of choice, which is protected under Article 21 of the Indian Constitution. She cannot be forced into marriage or kept under house arrest by her family, as this violates her fundamental rights. The police's inaction can be challenged by filing a writ petition of habeas corpus in the High Court to secure her release from unlawful confinement.

She should contact a lawyer to file the habeas corpus petition and seek immediate legal assistance. Additionally, she may consider filing a complaint with the State Human Rights Commission regarding the violation of her rights.",0.5112,43.6027,19.4394,4.0522,17.2705,21.1173,3.3261,20.7166,4.6007,1.5811,1.0,28.6328,50.7627,51.4677,84.1832
