sample_id,question,chain_q_orig,chain_q_extended,retrieved_q1,retrieved_q2,retrieved_q3,answer_ref,answer_pred,bleu4_sample,cosine_sim_sample,rouge1,rouge2,rougel,meteor,bleu4,bleu1,bleu2,bleu3,bleu_bp,chrf,cosine_sim,cosine_sim_med,bertscore
65,"where can I complaint( Mumbai, Maharashtra )",Labour Court Dismissed Complaint → High Court Found Unfair Labour Practice,"Labour Court Dismissed Complaint → High Court Found Unfair Labour Practice → Universities Failed to Create Permanent Posts → Maharashtra Recognition of Trade Unions Prevention of Unfair Labour Practices Act, 1971 → Writ Petition Filed Challenging Dismissal → C.W.P. No. 6675 of 1996","How to file a complaint against the employer to release my pending dues( Mumbai, Maharashtra )","How to get back my original certificate( Coimbatore, Tamil Nadu )","Widow daughter can get family pension of panchayat taj dept employees.( North 24 Parganas, West Bengal )","Dear Client,The company cannot terminate your services once you have given your resignation and already serving your notice period. However, your boss has the power to exempt you from serving the notice period if he really wants you out of the office. In your case you cant get terminated as you have served your resignation.In case the company has terminated you post your resignation and denies any of the benefits to which you were eligible at the time of leaving the company, then this action of the company can be challenged in the Court of law.","If the complaint involves an unfair labor practice, it should be filed under the Maharashtra Recognition of Trade Unions and Prevention of Unfair Labour Practices Act, 1971. This statute addresses issues such as the failure of employers to create permanent posts, which could be relevant if the complaint pertains to employment conditions. The user can file a complaint with the Industrial Court or Labour Court in Mumbai, which has jurisdiction over such matters. It is advisable to gather all relevant documentation and evidence related to the complaint before proceeding. If the issue involves a dismissal, a writ petition may also be filed in the High Court if the Labour Court's decision is unfavorable.",1.164,19.1205,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
66,"Dear Sir
             I am a Student. But, I don't earn. My parents are retired Govt Primary and secondary school Teachers. The pensions of both my parents sums up to worth 80000 per month. My family doesn't have any other source of income apart from this. Then, how much income should I mention on the income certificate? Is I am eligible for the OBC-NCL Certificate? If yes, then What should I fill in the column of Parents Profession in the OB-NCL application form?( Nalanda, Bihar )",Disparity in Pay Scales for Secondary School Teachers → Grievance for Pay Equalization from 1.1.1957 to 31.12.1969,Disparity in Pay Scales for Secondary School Teachers → Grievance for Pay Equalization from 1.1.1957 to 31.12.1969 → Secondary Teachers Claim Discrimination in Pay → State Government Addressed Grievances of Primary Teachers,"How to file a complaint against the employer to release my pending dues( Mumbai, Maharashtra )","How to get back my original certificate( Coimbatore, Tamil Nadu )","Not getting Full and Final settlement from the employer to whom I have to complaint and how?( Bangalore, Karnataka )","Dear Client,The Non-creamy Layer (NCL) Certificate would be applicable to OBC candidates who are covered under the Income/Wealth Test criterion.   Neither salary nor income from other sources should cross Rs.8 lakhs in three consecutive years.    When your parents pension income is Rs.80,000/-per month then multiplying by 12 it comes to Rs.Rs.9,60,000/- per year that crosses the prescribed limit of income. So, you are not elligible to apply for OBC-NCL Certificate.  However, when your parents under Government employment, the status of the job (Group A/B/C/D) is more important than the salary. If your parents are earning more than 8 lakhs annually, but their rank is below that of group B officers, you are still come under the Non-Creamy Layer status. For more detailed information you may contact the office of the Tehsildar or SDM/DM who are the competent authority for issue of caste certificates.","For the purpose of obtaining an OBC-NCL (Other Backward Classes-Non Creamy Layer) certificate, the income of your parents is a critical factor. As per the Government of India's guidelines, the income limit for OBC-NCL eligibility is currently ₹8 lakh per annum. Since your parents' combined pension is ₹80,000 per month, it totals ₹9.6 lakh annually, which exceeds the current income limit for OBC-NCL eligibility.

In the application form for the OBC-NCL certificate, you should accurately report your parents' profession as ""Retired Government Primary and Secondary School Teachers"" and include their pension as the source of income. Since the income exceeds the threshold, you would not be eligible for the OBC-NCL certificate under the current criteria. Consider consulting the local revenue office for any additional state-specific provisions or updates to the income criteria.",2.1843,85.8684,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
67,"I am working in UPPCL as assistant engineer. The term and condition mentioned in  ""Advertisement""  different from the ""U.P. State Electricity Board Engineers Service Regulations,1970"". Which one is apply to me ?( Ghaziabad, Uttar Pradesh )",Employee Appointed as Assistant Engineer → Employee Promoted to Assistant Mechanical Engineer,Employee Appointed as Assistant Engineer → Employee Promoted to Assistant Mechanical Engineer,"How to get back my original certificate( Coimbatore, Tamil Nadu )","How to file a complaint against the employer to release my pending dues( Mumbai, Maharashtra )","Not getting Full and Final settlement from the employer to whom I have to complaint and how?( Bangalore, Karnataka )",First follow the Advt conditions.,"The U.P. State Electricity Board Engineers Service Regulations, 1970, would generally take precedence over the advertisement as it is a formal legislative document governing employment terms. Advertisements are typically considered invitations to apply and may not have the binding legal authority of established regulations. Legally, the terms of employment should align with the regulations unless there is a specific provision that allows for deviation.

To resolve this discrepancy, review the specific clauses in both the advertisement and the regulations. If the terms conflict, consider filing a formal inquiry or grievance with the UPPCL's HR department or legal team to seek clarification. If necessary, consult the Uttar Pradesh Public Services Tribunal for further recourse.",0.3324,34.2274,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
68,"I inadvertently mention in my obc ncl application during apply for it my own income instead of my parents that is respectively 1.5 lpa and 5.5 lpa. My father is businessman and they file income tax return. I joined Railway govt services level 1 post as unreserved category before 6 months before. There are two DV conduct one by RRC (Recruitment Agency) and 2nd stage by department. After first DV i realised mistake done by me then for 2nd dv i prepared new obc ncl with my parents income and submitted it to departmental dv. 

but i am afraid because 1st dv certificate not as per my parents income. 
Q1. In future department can take action against me. 
Q2. can i now cancel my reservation claim because my selection made through unreserved category at all stage of recruitment process and my age also under unreserved category. 
Q3. In future i have to return my all salary earn during service.( Muzaffarpur, Bihar )",Monthly Income Determined Based on Income Tax Return → Judgment in National Insurance Company Ltd. v. Indira Srivastava,Monthly Income Determined Based on Income Tax Return → Judgment in National Insurance Company Ltd. v. Indira Srivastava → Deductions for Personal Expenses Applied → Judgment in Sarla Verma and Ors. v. Delhi Transport Corporation → Compensation for Loss of Consortium and Love and Affection Awarded → Section 166 of the Motor Vehicles Act,"Hi
My brother was railway employee and he was killed on duty hours 
My family consisting of father and mother both person are aged,  ex- employee or my brother is not married
I applied compassionate ground appointment
And finally authority is rejected 
Reason is 
My father and mother  is alive and  father   capable of earnings
Further  a sum... EGLC and WCA paid 

Now family pension received regularly

Any solution CGA. This is Genuine reason( Kozhikode, Kerala )","How to file a complaint against the employer to release my pending dues( Mumbai, Maharashtra )","How to get back my original certificate( Coimbatore, Tamil Nadu )","Dear Client,The eligibility for an OBC NCL certificate is determined based on the annual income of the applicant's parents if the income falls below Rs.8 lakh in a financial year. So, when your parent's income falls below the threshold limit of income, even if you wrongly mention it as your income that will not change your status quo which is determined based on the parent's income. Apart from the parent's income, if you meet the other eligible criteria required for the issue of an OBC NCL Certificate, then there is nothing to worry about any future consequences and more so when you are recruited against an unreserved category.","The primary legal issue is whether the incorrect OBC NCL certificate submission constitutes a misrepresentation that could affect employment status. Under the Central Civil Services (Classification, Control & Appeal) Rules, 1965, misrepresentation can lead to disciplinary action, including termination. However, since the selection was made under the unreserved category, the incorrect certificate likely did not influence the recruitment outcome.

1. The department can take action if it determines that there was an intentional misrepresentation, but since you were selected as an unreserved candidate, this risk is minimized.
2. You can formally notify the department of your intention to cancel any reservation claim, clarifying that your selection was under the unreserved category.
3. There is no requirement to return salary earned if the employment was validly obtained under the unreserved category.

Next steps: Submit a written clarification to the department explaining the error and your non-reliance on the OBC NCL status for your selection. Maintain records of all communications regarding this issue.",2.4627,64.3678,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
69,"How to take legal action against my previous employer who is ignoring to clear my pending salaries?( Gwalior, Madhya Pradesh )",Disciplinary Action Against Employees → Claim for Reinstatement Filed,"Disciplinary Action Against Employees → Claim for Reinstatement Filed → Section 25F of the Industrial Disputes Act, 1947 → Labour Court Found Termination Invalid → Industrial Court Ordered Reinstatement with Back Wages → High Court Dismissed Petition Against Industrial Court Order","How to file a complaint against the employer to release my pending dues( Mumbai, Maharashtra )","How to get back my original certificate( Coimbatore, Tamil Nadu )","Not getting Full and Final settlement from the employer to whom I have to complaint and how?( Bangalore, Karnataka )","Dear Client,If your previous employer after many request is not granting you salary ,you can file the matter against him in the Labour commission where they will settle the matter or you can also file a case under section 33(c) of Industrial Dispute Act for the recovery of your salary from employer or case can be filed under payment of wages act, 1936 under the concerned authorities.Thank You.","Under the Industrial Disputes Act, 1947, an employee can file a claim for unpaid wages. In Gwalior, Madhya Pradesh, the first step is to send a legal notice to the employer demanding payment of the pending salaries. If the employer fails to respond, approach the Labour Commissioner with a complaint, including evidence such as the employment contract and bank statements. If unresolved, file a case in the Labour Court within one year of the due date of the salary. Employees in managerial positions may alternatively pursue a civil suit under the Civil Procedure Code, 1908.",3.604,69.3683,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
70,"As my health was not sound enough when i joined a company, in line when i asked or told to initiate quitting process, I was told to serve 3 months but the offer letter didn't mention any such as for trainees and primarily - i joined as a trainee. As 2 months i proceeded, i couldn't able to continue and was strong that my health over job so i asked them if i could resign. And in that process I was easily threatened, one of them treated me disrespectfully. after hours of waiting they asked us initially to pay then they again told ""you need not pay or compensate for the 3 months remaining"" - while all this was in the process my 2nd month salary was frozen. they promised that they will give me salary within weeks but its been 3 months since this happened and they didn't oblige. Secondly, now that I'm well and to search for a job if i proceed after three months, they mailed me ""we can't help you with BGV"". 
My doubt is, I have such an academic records as i got AIR 21 in CMA - I feel like my dream has been shattered. Is there any way possible that i can have my Dream to progress?( Chennai, Tamil Nadu )",Employee Joined Company in 1930 → Company Merged with Another in 1954,Employee Joined Company in 1930 → Company Merged with Another in 1954 → Previous Dearness Allowance Scheme Established → Demand for Revision of Dearness Allowance Made → Labour Court Dismissed Application for Dearness Allowance → High Court Found Labour Court Erred in Jurisdiction,"Hi
My brother was railway employee and he was killed on duty hours 
My family consisting of father and mother both person are aged,  ex- employee or my brother is not married
I applied compassionate ground appointment
And finally authority is rejected 
Reason is 
My father and mother  is alive and  father   capable of earnings
Further  a sum... EGLC and WCA paid 

Now family pension received regularly

Any solution CGA. This is Genuine reason( Kozhikode, Kerala )","How to file a complaint against the employer to release my pending dues( Mumbai, Maharashtra )","How to get back my original certificate( Coimbatore, Tamil Nadu )","A.Dear SirPlease approach the following authority or similar authority in a stateThe Office Commissioner of Labour(1) Where any industrial dispute exists or is apprehended, the conciliation officer may, or where the dispute relates to a public utility service and a notice under section 22 has been given, shall hold conciliation proceedings in the prescribed manner.(2) The conciliation officer shall, for the purpose of bringing about a settlement of the dispute, without delay, investigate the dispute and all matters affecting the merits and the right settlement thereof and may do all such things as he thinks fit for the purpose of inducing the parties to come to a fair and amicable settlement of the dispute.(3) If a settlement of the dispute or of any of the matters in dispute is arrived at in the course of the conciliation proceedings the conciliationofficer shall send a report thereof to the appropriate Government 1 or an officer authorised in this behalf by the appropriate Government] together with a memorandum of the settlement signed by the parties to the dispute.(4) If no such settlement is arrived at, the conciliation officer shall, as soon as practicable after the close of the investigation, send to the appropriate Government a full report setting forth the steps taken by him for ascertaining the facts and circumstances relating to the dispute and for bringing about a settlement thereof, together with a full statement of such facts and circumstances, and the reasons on account of which, in his opinion, a settlement could not be arrived at.(5) If, on a consideration of the report referred to in sub- section (4), the appropriate Government is satisfied that there is a case for reference to a Board, 2 Labour Court, Tribunal or National Tribunal,] it may make such reference. Where the appropriate Government does not make such a reference it shall record and communicate to the parties concerned its reasons therefor.(6) A report under this section shall be submitted within fourteen days of the commencement of the conciliation proceedings or within such shorter period as may be fixed by the appropriate Government: 3 Provided that, 4 subject to the approval of the conciliation officer,] the time for the submission of the report may be extended by such period as may be agreed upon in writing by all the parties to the dispute.]","The primary legal issue here is the non-payment of salary and potential wrongful withholding of documents affecting future employment. Under the Payment of Wages Act, 1936, any delay or non-payment of wages is illegal, and the employee can file a complaint with the Labour Commissioner. Additionally, if the company is withholding documents necessary for your Background Verification (BGV), this could be considered an unfair labor practice under the Industrial Disputes Act, 1947.

You can approach the Labour Commissioner in Chennai to file a complaint regarding the non-payment of your salary. For the BGV issue, send a formal written request to the company demanding the necessary documents and stating that their refusal may lead to legal action. If these steps do not resolve the issue, consider filing a case in the Labour Court for both the salary and document withholding matters.",0.4599,33.4631,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
71,"Can I get regular BA degree course while Im in service as a DEd teacher?( Jalgaon, Maharashtra )","Section 3 of the Pre-Degree Course Abolition Act, 1997 → Appellants Claimed Rank List Valid for Three Years","Section 3 of the Pre-Degree Course Abolition Act, 1997 → Appellants Claimed Rank List Valid for Three Years → Judgment in State of Haryana v. Piara Singh → Cancellation of Rank List Challenged → Allegations of Corruption in Rank List Preparation → University Claimed Rank List Validity Limited to Two Years","Hi
My brother was railway employee and he was killed on duty hours 
My family consisting of father and mother both person are aged,  ex- employee or my brother is not married
I applied compassionate ground appointment
And finally authority is rejected 
Reason is 
My father and mother  is alive and  father   capable of earnings
Further  a sum... EGLC and WCA paid 

Now family pension received regularly

Any solution CGA. This is Genuine reason( Kozhikode, Kerala )","How to file a complaint against the employer to release my pending dues( Mumbai, Maharashtra )","I have just quit my job on the very first day because the environment and work culture was horrible. I had filled 3 4 forms before joining.

Requisition for issue of photo identity card
Joining form
Salary account declaration
The Professional Confidentiality and Non Disclosure agreement.
And EPF form

There was no mention of notice period or any bond period in any of these forms.

Will there be any demand for money or compensation from the company ?( South Delhi, Delhi )","Dear Sir,You cannot get your regular BA Degree since you are working as Teacher. You may get BA Degree through distance mode and it is equivalent to regular BA Degree.","Under Indian law, particularly the Maharashtra Civil Services (Conduct) Rules, 1979, government employees are generally required to obtain prior permission from their employer to pursue further studies while in service. As a DEd teacher, you must seek approval from your educational department to enroll in a regular BA degree course. Without this approval, pursuing the degree may violate service conduct rules.

To proceed, submit a formal application to your department head detailing the course and its schedule, and request permission to attend. Ensure that pursuing the degree does not interfere with your teaching duties or violate any terms of your employment contract.",0.9458,61.7647,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
72,"My employer is a private bank and it is doing Discrimination in profile allocation to me since October 2019, means I am in the organisation without any profile and work without any reason. Which deprived me of my career growth and financial benefits and growth. Eventhough the profile were available I wasn't alloted any, and when I complained about it to management the HR gave me a punishment transfer to Assam. But management didn't answered or replied to any complaint. I had done a whistle blower for a fraud at Wankaner Branch since then HR is doing this Discrimination and mental harassment to me please guide for legal action( Rajkot, Gujarat )",Union Complained About Termination,Union Complained About Termination,"I absconded the company with out any notice period.and also I didn't give any resignation also . i recieved a Mail after 20 days  l left the company, regarding termination letter. After 2 months i got the due to shortfall of notice period ,I have to pay  1 month salary.I left the company because of I didn't like the work culture.I tried to tell them regarding resignation but they are not in a mood to listen .so I left the company with any intimation.soi will really get any penalty for not serving notice period?.please hel me in this.do I have to pay money or no need to pay ? Is there anything I can do other than paying money?.please help me in this .( Hyderabad, Telangana )","I study in an engineering college and now I am in my second year going to start 3rd year in september my college has not given any holidays after semester end examinations and starts the new semester right the next day. This has happened for 4 continuous semesters now . In the academic calendar 1 month holiday is given but now they are going back on their words . Many of my classmates are depressed especially people from hostels who have not gone home.and I don't know what action to take ,pls tell me( Mysore, Karnataka )","Hi, I was working for a proprietor company for last 1 year. Due to no salary hike on my tenure, I resigned from my position and served 1 month of notice period as per the condition. My notice period was completed on 11/11/23. Our proprietor said he will release my relieving letter after few days as he's occupied with other things. Now it's going to be a month and I still haven't got my letter even after repetitive follow ups. They are no longer replying to me. 

I want to take this situation to labour court. Kindly advise what I should do next?( Bangalore, Karnataka )",You may send a legal letter to the said HR with the help of an advocate and you must also send a complaint to the head office of your branch regarding such discrimination and humiliation along with justified remedy.,"The primary legal issue here is workplace discrimination and retaliation, which may fall under the purview of the Industrial Disputes Act, 1947, and potentially the Whistleblower Protection Act, 2014. If you are considered a ""workman"" under Section 2(s) of the Industrial Disputes Act, you can file a complaint with the Labour Commissioner alleging unfair labor practices and discrimination. Since you reported a fraud, the Whistleblower Protection Act could also provide protection against retaliatory actions like punitive transfers.

Legally, you cannot be discriminated against or punished for whistleblowing. You should gather all relevant evidence, such as emails and records of complaints, and serve a legal notice to your employer. Following this, file a complaint with the Labour Commissioner and, if applicable, seek protection under the Whistleblower Protection Act.",1.2264,52.3043,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
73,"Sir i want to ask that byjus trainer say that its day one salary training process but after 21 days firstly thay say that your job location will change approx 50 km in other city, but i maild him that i am ready but i want few time to relocate but after these day they maild me that i am regected or not shortlisted for this position. and thay run away to give me my salary and they say that we are not responsible. what should i do?( Azamgarh, Uttar Pradesh )",Industries Required to Relocate → Hazardous Industries Operating Illegally,Industries Required to Relocate → Hazardous Industries Operating Illegally → Court Monitored Pollution Levels → Delhi Administration Failed to Prepare List of Industries,"How to get back my original certificate( Coimbatore, Tamil Nadu )","I absconded the company with out any notice period.and also I didn't give any resignation also . i recieved a Mail after 20 days  l left the company, regarding termination letter. After 2 months i got the due to shortfall of notice period ,I have to pay  1 month salary.I left the company because of I didn't like the work culture.I tried to tell them regarding resignation but they are not in a mood to listen .so I left the company with any intimation.soi will really get any penalty for not serving notice period?.please hel me in this.do I have to pay money or no need to pay ? Is there anything I can do other than paying money?.please help me in this .( Hyderabad, Telangana )","How to file a complaint against the employer to release my pending dues( Mumbai, Maharashtra )","A.Dear SirPlease approach the following authority or similar authority in a stateThe Office Commissioner of LabourKarmika Bhavan, Dairy Circle,Section 12 in The Industrial Disputes Act, 194712. Duties of conciliation officers.- (relevant section 12(2) of ID Act)(1) Where any industrial dispute exists or is apprehended, the conciliation officer may, or where the dispute relates to a public utility service and a notice under section 22 has been given, shall hold conciliation proceedings in the prescribed manner.(2) The conciliation officer shall, for the purpose of bringing about a settlement of the dispute, without delay, investigate the dispute and all matters affecting the merits and the right settlement thereof and may do all such things as he thinks fit for the purpose of inducing the parties to come to a fair and amicable settlement of the dispute.(3) If a settlement of the dispute or of any of the matters in dispute is arrived at in the course of the conciliation proceedings the conciliationofficer shall send a report thereof to the appropriate Government 1 or an officer authorised in this behalf by the appropriate Government] together with a memorandum of the settlement signed by the parties to the dispute.(4) If no such settlement is arrived at, the conciliation officer shall, as soon as practicable after the close of the investigation, send to the appropriate Government a full report setting forth the steps taken by him for ascertaining the facts and circumstances relating to the dispute and for bringing about a settlement thereof, together with a full statement of such facts and circumstances, and the reasons on account of which, in his opinion, a settlement could not be arrived at.(5) If, on a consideration of the report referred to in sub- section (4), the appropriate Government is satisfied that there is a case for reference to a Board, 2 Labour Court, Tribunal or National Tribunal,] it may make such reference. Where the appropriate Government does not make such a reference it shall record and communicate to the parties concerned its reasons therefor.(6) A report under this section shall be submitted within fourteen days of the commencement of the conciliation proceedings or within such shorter period as may be fixed by the appropriate Government: 3 Provided that, 4 subject to the approval of the conciliation officer,] the time for the submission of the report may be extended by such period as may be agreed upon in writing by all the parties to the dispute.]","The primary legal issue here is the non-payment of wages for work completed during the training period. Under the Payment of Wages Act, 1936, employees are entitled to receive wages for any work performed, including training, unless otherwise specified in a contract. 

You can file a complaint with the Labour Commissioner in Uttar Pradesh, detailing the non-payment and providing any evidence of the work completed and communication with Byju's. If the issue remains unresolved, consider filing a suit in the appropriate labor court for recovery of dues. Ensure all communications and evidence are documented to support your claim.",0.0773,32.3061,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
74,"I am a vice president in a foundry in Coimbatore. I have a signed appointment letter where my employer had agreed during my recruitment to pay 3% of gross profits on revenues generated above a target threshold. Now I have resigned and during settlement, the employer is flatly refusing to pay any incentive without giving any reason. He is just saying don't ask I will not pay, let's part in good terms. What can I do now? He has already signed and provided my relieving letter, but has not provided settlement yet.( Coimbatore, Tamil Nadu )",Tribunal Found Calculation of Gross Profits Disputed → Available Surplus Found for 1960-61,"Tribunal Found Calculation of Gross Profits Disputed → Available Surplus Found for 1960-61 → Gratuity and Retrenchment Compensation Included as Prior Charges → Section 37(1) of the Income-tax Act, 1961 → Claim for Deduction of Interest on Delayed Payment → Claim for Deduction of Damages Under ESI Act","Hi
My brother was railway employee and he was killed on duty hours 
My family consisting of father and mother both person are aged,  ex- employee or my brother is not married
I applied compassionate ground appointment
And finally authority is rejected 
Reason is 
My father and mother  is alive and  father   capable of earnings
Further  a sum... EGLC and WCA paid 

Now family pension received regularly

Any solution CGA. This is Genuine reason( Kozhikode, Kerala )","I have just quit my job on the very first day because the environment and work culture was horrible. I had filled 3 4 forms before joining.

Requisition for issue of photo identity card
Joining form
Salary account declaration
The Professional Confidentiality and Non Disclosure agreement.
And EPF form

There was no mention of notice period or any bond period in any of these forms.

Will there be any demand for money or compensation from the company ?( South Delhi, Delhi )","I work in travel Pvrt ltd company,  at the beginning of vivid our company owner stated to reduce the salary of staff to 50% from April 20 onwards but now he is not responding messages and calls and neither releasing any salary.  As confirmed from clients the work is started since starting of domestic airlines I. e.  May 2020. But now he is not responding me.( East Delhi, Delhi )","Dear client,First you go through  the agreement explicitly states the incentive terms and conditions. If the document clearly defines the incentive payment based on gross profits exceeding the target threshold, it will strengthen your position and next Send a formal written request to your employer, asking for a detailed explanation as to why the incentive payment is being not paid. Again your employer is not paying 3% gross profit. If your employer does not respond to your formal request, you can have your lawyer send a legal notice demanding payment of the incentive. This step often prompts employers to reconsider their stance due to the potential legal consequences. Next you can you can file a complaint with the appropriate Labour tribunal or the Labour commissioner.Thank you","The primary legal issue is the employer's breach of contract regarding the agreed incentive payment. Under Indian Contract Law, specifically Section 73 of the Indian Contract Act, 1872, a party suffering from a breach is entitled to compensation for any loss or damage caused by the breach. You can send a formal legal notice to your employer demanding the payment of the agreed incentive. If the employer fails to comply, you may file a suit for recovery of dues in the appropriate civil court. Additionally, consider consulting with a local attorney to draft the legal notice and initiate proceedings if necessary.",4.0598,68.449,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
75,"how to proceed further if the company doesnot give the  immediate relieving  even when we are ready to pay penalty...?( Visakhapatnam, Andhra Pradesh )",Investigation Ordered to Proceed → High Court Dismissed Quashing Petition,"Investigation Ordered to Proceed → High Court Dismissed Quashing Petition → Section 482 of the Code of Criminal Procedure, 1973 → Company Complaint Alleged Offences Under IPC → Sections 403, 405 and 415 of the Indian Penal Code, 1860 → High Court Found Deductions Made Without Basis","How to get back my original certificate( Coimbatore, Tamil Nadu )","How to file a complaint against the employer to release my pending dues( Mumbai, Maharashtra )","Widow daughter can get family pension of panchayat taj dept employees.( North 24 Parganas, West Bengal )",Dear ClientYou can send them a legal notice asking them to relieve you as per the employment offer letter and term and conditions or else you will be forced to file a case against them for breach of terms of contract and seek compensation from them.Hope it helps.,"Under Indian employment law, an employee may seek relief through legal action if an employer unjustly withholds relieving documents despite the employee's readiness to fulfill contractual obligations, such as paying a penalty. The Industrial Disputes Act, 1947, provides mechanisms for resolving disputes between employers and employees. If the company refuses to issue relieving documents, you can file a complaint with the local labor commissioner or approach the civil court for specific performance of the employment contract.

Next steps include sending a formal notice to the employer demanding the issuance of relieving documents, citing your willingness to pay the penalty. If the issue remains unresolved, consult a local advocate to file a complaint with the labor authorities or initiate legal proceedings for breach of contract.",2.5202,53.0541,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
76,"My father is working as doctor in State government. He has applied for VRS in july 2019 and opted for VRS on 31 oct 2019 after completing 3 month notice period. But the department didn't give him any information regarding reliving. So he continued his service. He has also received the salery for the month of april 2020. Also he was not on duty from 25 feb 2020 as he was stuck in my location due to lockdown. 
Now his department is saying that you will not be given salery from this month. Also your previous salery will be recovered. Is it legal. Can we go to court. In which court should we go.( Sidhi, Madhya Pradesh )",Application for VRS Rejected → Petitioner Submitted Application for VRS,Application for VRS Rejected → Petitioner Submitted Application for VRS → High Court Dismissed Writ Petition → Selection Process Found Illegal → Article 14 of the Constitution of India → High Court Found Implementation Officer Lacked Authority,"I absconded the company with out any notice period.and also I didn't give any resignation also . i recieved a Mail after 20 days  l left the company, regarding termination letter. After 2 months i got the due to shortfall of notice period ,I have to pay  1 month salary.I left the company because of I didn't like the work culture.I tried to tell them regarding resignation but they are not in a mood to listen .so I left the company with any intimation.soi will really get any penalty for not serving notice period?.please hel me in this.do I have to pay money or no need to pay ? Is there anything I can do other than paying money?.please help me in this .( Hyderabad, Telangana )","I study in an engineering college and now I am in my second year going to start 3rd year in september my college has not given any holidays after semester end examinations and starts the new semester right the next day. This has happened for 4 continuous semesters now . In the academic calendar 1 month holiday is given but now they are going back on their words . Many of my classmates are depressed especially people from hostels who have not gone home.and I don't know what action to take ,pls tell me( Mysore, Karnataka )","I have worked 5.1 years  in an xxx organisation. They said, in the first year of my experience  I have probation period of six month. So, employer saying that am not eligible for gratuity you would be consider as 4.5 years experiences served in the organisation. So they saying you are not eligible for gratuity . Can you please confirm me whether am eligible for gratuity or not ? Is that training or probation period Iâll affect that gratuity?( Chennai, Tamil Nadu )",Court expenses will be more and get terminal benefits smoothly.,"The key legal issue is whether the department's action to withhold and recover salary is justified given the circumstances surrounding the Voluntary Retirement Scheme (VRS) application and subsequent service continuation. Under Article 14 of the Constitution of India, which guarantees equality before the law, any arbitrary action by the state can be challenged. Since the department did not formally relieve your father after his VRS application, he was justified in continuing his service, and the department's failure to communicate effectively may render their actions illegal.

Your father can file a writ petition in the High Court of Madhya Pradesh challenging the department's decision to recover salary and withhold future payments. The petition should argue that the department's actions violate principles of natural justice and procedural fairness. It may also be beneficial to gather any correspondence or documentation showing the lack of formal communication from the department regarding the VRS application.",0.3115,30.8817,19.9922,4.0186,17.6717,20.6511,3.4251,24.9771,5.3815,1.6633,0.9705,24.7785,51.7611,52.2693,84.2518
