question,answer
"I resigned from my company in the month of May, after completing 30 days' notice period. As per the appointment letter a 60 day notice period was required. Before resigning I asked my manager on how much does notice period should I do, to which is replied ""do at least 30 day"". to which I complied and did a full 30-day notice period. The resignation letter was accepted by the manager, and in the same mail the HR team was also CC. During this period there was no communication from either the manager or HR that these 30 days will not be counted and my FnF  will be halted. After the notice period ended, when I asked for the pay and the documents, they denied stating that I had not completed the notice period hence my fnf will not be released. Upon lots or tries to communicate with the company, I at last had to ask them to give me atleast the money which did not account in the notice period or they can deduct the money for the days which I have not done the notice period, as I wanted the release letter and other documents. They are now informing me that my fnf settlement is less then the fine that they are charging me with for not completing the notice period. And now I will have to pay them money. Will I have to pay them when my resignation was accepted from them and no other communication was made to me during the work tenure. Also the calculation of fine for not completing the notice period is not mentioned transparently in any documents nor is the same mentioned in the mail from their end.( Vadodara, Gujarat )","Dear Client,The relationship between an employee and the employer is governed by the terms of the contract of employment or offer letter. When your appointment letter says that you have to serve a 60-day notice period to tender resignation, instead of verbal and misleading communication from HRM, you should abide by the terms of your appointment letter that ultimately make you a victim of the breach of contract. But denial or withholding of F & F dues, relieving letters, and other documents of employee post acceptance of his/her resignation is considered unfair labour practices on the part of the employer. Section 27 of the Indian Contract Act, 1872 states that an agreement or employment contract will be illegal only if it restrains someone from exercising a lawful profession/ trade/ business. As per the mandate of Section 27, any terms and conditions of an agreement that directly or indirectly compels the employee to serve the employer or puts a restriction on them joining the competitor or other employer are not valid and are to be void on contest. The employee has the right to resign from the employment for a better opportunity, even if there is a non-compete clause in the contract of employment or if he/she has agreed to serve the employer for a specific period under a service bond. Further, Section 73 of the Act makes provision for un-liquidated damages (not stipulated in a contract), Section 74 deals with liquidated damages (stipulated in a contract), and no compensation is attracted for mere breach of contract u/s.73. 74 of the Act unless such breach resulted in an actual loss or damage to the opposite party employer. Regardless of reasons, on cessation of employment, an employee is entitled to an experience certificate, relieving letter and F & F settlement dues from the employer within 30 days of the last working days (LWD) and denial of which amounted to unfair labour practices. So, in the prevailing situation, if you are not holding a position of manager or supervisor in the Company, but a workman as defined under Sec.2(s) of the Industrial Dispute Act, 1947. serving a legal notice to the Company reach out to the office of the concerned Labour Commissioner or the office of the Chief Inspector, Shops and Establishments, as the case may be, to file a complaint against the company over alleged unfair labour practice for redressal of your grievance, You can also file an application under Section 33(c)(2) of the I D Act before the State Labour Court claiming your dues from the employer.. But, if you are holding the position of Manager or Administrator in the Company, you have to file a civil suit against the Company before the Civil Court seeking desired relief in the matter."
"Mera passport rpo office me review dikha rha kuch help milega sir ji( Sultanpur, Uttar Pradesh )","Dear Client,Your query requires more details to address it suitably. You expressed your situation but not a cause of action that attracts a legal remedy. It is a virtual platform where in the absence of a specific cause of action suitable legal remedies cannot be suggested based on the standalone situation/circumstances. So, please revert to us with more details and a cause of action that requires a legal remedy."
"à¤®à¥à¤¨à¥ à¤à¤à¤¡à¤¿à¤à¥ à¤à¤¸à¥à¤à¤®à¤° à¤¸à¤°à¥à¤µà¤¿à¤¸ à¤¸à¥ à¤°à¤¿à¤à¤¾à¤à¤¨ à¤à¤¿à¤¯à¤¾ à¤¹à¥à¥¤ à¤®à¥à¤¨à¥ à¤à¤¾à¤° à¤®à¤¹à¤¿à¤¨à¤¾ à¤à¤à¤ªà¤¨à¥ à¤®à¥à¤ à¤à¤ªà¤¨à¥ à¤¸à¥à¤µà¤¾ à¤¦à¥ à¤¹à¥à¥¤ à¤®à¥à¤¨à¥ à¤¨à¥à¤à¤¿à¤¸ à¤ªà¥à¤°à¤¿à¤¯à¤¡ à¤®à¥à¤ à¤­à¥ à¤à¤¾à¤® à¤à¤¿à¤¯à¤¾ à¤¹à¥à¤ à¤à¤ à¤®à¤¹à¤¿à¤¨à¤¾ à¤à¤¾ à¤¨à¥à¤à¤¿à¤¸ à¤ªà¥à¤°à¤¿à¤¯à¤¡ à¤®à¥à¤ à¤­à¥ à¤¸à¥à¤µà¤¾ à¤¦à¥ à¤¹à¥à¥¤ à¤à¤à¤ªà¤¨à¥ à¤®à¥à¤°à¤¾ à¤¨à¥à¤à¤¿à¤¸ à¤ªà¥à¤°à¤¿à¤¯à¤¡ à¤à¤¾ à¤¸à¥à¤²à¤°à¥ à¤¨à¤¹à¥ à¤¦à¥ à¤¹à¥ à¥¤ à¤à¤° à¤¯à¥à¤¨à¤¿à¤«à¥à¤°à¥à¤® à¤°à¤¿à¤à¤µà¤°à¥ à¤à¤¾à¤°à¥à¤ à¤à¥ à¤°à¥à¤ª à¤®à¥à¤ 9000 à¤à¤¾à¤ à¤²à¥ à¤¹à¥ à¤à¤° 1600 à¤à¤° à¤®à¤¾à¤à¤ à¤à¤° à¤°à¤¹à¥ à¤¹à¥ à¤®à¥à¤ à¤à¥à¤¯à¤¾ à¤à¤°à¥à¤ à¥¤ à¤®à¥à¤à¤¸à¥ à¤¹à¥ à¤ªà¥à¤¸à¥ à¤à¥ à¤®à¤¾à¤à¤ à¤à¤¿à¤¯à¤¾ à¤à¤¾ à¤°à¤¾à¤¹à¤¾ à¤«à¥à¤² à¤«à¤¾à¤à¤¨à¤² à¤¸à¥à¤à¤²à¤®à¥à¤à¤ à¤à¥ à¤²à¤¿à¤ 
















I have resigned from Indigo after working for four months and have also worked during the notice period. The company is not paying the salary for the notice period. They have deducted Rs. 9000 for uniform recovery and full final settlement and are demanding Rs. 1600. What should I do???( Chatra, Jharkhand )","Dear SirPlease approach the following authority or similar authority in a stateThe Office Commissioner of LabourKarmika Bhavan, Dairy Circle,Bannerghatta Road, Bangalore-29.080-29753078[emailÂ protected]Addresses of Labor Inspectors in Bengaluru in different locationshttps://karmikaspandana.karnataka.gov.in/page/Contact+Us/Labour+Inspector/enhttps://clc.gov.in/clc/regional-offices/bangalore#:~:text=1.&text=Shram%20Sadan%2C%203rd%20Main%2C%203rd,Yeswanthpur%2C%20Bangalore%2D560022..=======================================================================Section 12 in The Industrial Disputes Act, 194712. Duties of conciliation officers.- (relevant section 12(2) of ID Act)(1) Where any industrial dispute exists or is apprehended, the conciliation officer may, or where the dispute relates to a public utility service and a notice under section 22 has been given, shall hold conciliation proceedings in the prescribed manner.(2) The conciliation officer shall, for the purpose of bringing about a settlement of the dispute, without delay, investigate the dispute and all matters affecting the merits and the right settlement thereof and may do all such things as he thinks fit for the purpose of inducing the parties to come to a fair and amicable settlement of the dispute.(3) If a settlement of the dispute or of any of the matters in dispute is arrived at in the course of the conciliation proceedings the conciliationofficer shall send a report thereof to the appropriate Government 1 or an officer authorised in this behalf by the appropriate Government] together with a memorandum of the settlement signed by the parties to the dispute.(4) If no such settlement is arrived at, the conciliation officer shall, as soon as practicable after the close of the investigation, send to the appropriate Government a full report setting forth the steps taken by him for ascertaining the facts and circumstances relating to the dispute and for bringing about a settlement thereof, together with a full statement of such facts and circumstances, and the reasons on account of which, in his opinion, a settlement could not be arrived at.(5) If, on a consideration of the report referred to in sub- section (4), the appropriate Government is satisfied that there is a case for reference to a Board, 2 Labour Court, Tribunal or National Tribunal,] it may make such reference. Where the appropriate Government does not make such a reference it shall record and communicate to the parties concerned its reasons therefor.(6) A report under this section shall be submitted within fourteen days of the commencement of the conciliation proceedings or within such shorter period as may be fixed by the appropriate Government: 3 Provided that, 4 subject to the approval of the conciliation officer,] the time for the submission of the report may be extended by such period as may be agreed upon in writing by all the parties to the dispute.]*****"
"Dear Sir, is it mandatory for every company to provide mediclaim to all employees who receives salary above 21000 per month? In this case, can the company deduct the insurance premium from the employees take home salary?( Bangalore, Karnataka )","Dear Client,Post the nationwide COVID-19 lockdown in 2020, the Insurance Regulatory and Development Authority of India (IRDAI) has made it mandatory from 1st April, 2020 for companies to buy group medical insurance policies for their employees. It is an obligation that companies in any sector have to strictly maintain. There is no exception in this case. The employees who earn less than Rs. 21,000 per month and Rs. 25,000 in the case of a person with a disability(PWD), are covered or entitled under the ESI Act and those above the wage limit of Rs. 21,000 shall be covered as per the GMC(Group Medi Claim). A Group Insurance Policy for Employees can be availed free of cost as the policy premium is paid by the employer on behalf of the employee. Employees do not have to pay an insurance premium to receive the benefits of this GMC. An organization or establishment having 15 employees and drawing more than Rs.21,000 per month can cover its employees under a group health insurance scheme."
"They didnât mentioned any notice period and they didnât showed their terms and conditions also and now they are saying that you need to serve notice period or else they will blacklist me and they are saying that it will affect when i am going to abroad it will be an issue( Chennai, Tamil Nadu )","Dear Client,It appears from the contents of the query that the employer has adopted an unfair labour practice to exploit the service career of an employee who intends to quit employment. In the given scenario, serving a legal notice to the employer, file a complaint against them over alleged unfair labour practices before the State Labour Commissioner or the Chief Inspector(shops and establishment) seeking their intervention into the complaint to resolve the issue. Section 27 of the Indian Contract Act, 1872  prohibits any agreement/contract in restraint of trade and profession. The law states that an agreement or employment contract will be illegal only if it restrains someone from exercising a lawful profession/ trade/ business. As per the mandate of Section 27, any terms and conditions of an agreement that directly or indirectly compels the employee to serve the employer or puts a restriction on them joining the competitor or other employer are not valid and are to be void on contest. The employee has the right to resign from the employment for a better opportunity, even if there is a non-compete clause in the contract of employment or if he/she has agreed to serve the employer for a specific period under a service bond."
"I recently joined a remote job 15 days ago, but due to an extremely disturbing work environment and unreasonable expectations, I made the difficult decision to submit my resignation today. I was prepared to serve my notice period, as outlined in my offer letter. My offer letter only mentioned a training period of 10-12 days, for which I was told I would be paid in my resignation month. There was no mention of a probation period in the offer letter.

However, after submitting my resignation, the company informed me that Iâm not eligible to resign, claiming itâs only been two days since my training ended, although they were making me do the same work during that time as I am doing right now. They are refusing to allow me to serve my notice period and have also said they wonât pay me for the days Iâve worked. They're basically forcing me to continue working for them for one more month and then send my resignation and serve my notice period or to leave right away without any pay.

I find this treatment deeply unfair and concerning, and I would appreciate any advice or guidance you may have regarding my rights in this situation.( Guwahati, Assam )","Dear Client,From the contents of your query appears that the company is itself in default while issuing an appointment letter showing no specified exit policy and such an arbitrary action can amount to unfair labour practice as defined under Section 2(ra) of the Industrial Dispute Act, 1947. However, even if any arbitrary and unjustified action is taken by the employer that can be challenged by invoking Section 27 of the Indian Contract Act, 1872 which prohibits any agreement/contract in restraint of trade and profession. The law states that an agreement or employment contract will be illegal only if it restrains someone from exercising a lawful profession/ trade/ business. As per the mandate of Section 27, any terms and conditions of an agreement that directly or indirectly compels the employee to serve the employer or puts a restriction on them joining the competitor or other employer are not valid and are to be void on contest. The employee has the right to resign from the employment for a better opportunity, even if there is a non-compete clause in the contract of employment or if he/she has agreed to serve the employer for a specific period under a service bond. In the case where the employer can prove that the employee is joining the competitor to disclose the trade secret then the court may issue an injunction order restricting the employee from joining the competitor. Further, Section 73 of the Act makes provision for un-liquidated damages (not stipulated in a contract), Section 74 deals with liquidated damages (stipulated in a contract), and no compensation is attracted for mere breach of contract u/s.73. 74 of the Act unless such breach resulted in an actual loss or damage to the opposite party employer. Regardless of reasons, on cessation of employment, an employee is entitled to an experience certificate, relieving letter and F & F settlement dues from the employer within 30 days of the last working days (LWD) and denial of which amounted to unfair labour practices. So, in the prevailing situation, if you are not holding a position of manager or supervisor in the Company, but a workman as defined under Sec.2(s) of the Industrial Dispute Act, 1947. serving a legal notice to the Company reach out to the office of the concerned Labour Commissioner or the office of the Chief Inspector, Shops and Establishments, as the case may be, to file a complaint against the company over alleged unfair labour practice for redressal of your grievance, But, if you are holding the position of Manager or Administrator in the Company, you have to file a civil suit against the Company before the Civil Court seeking desired relief in the matter. If required, reach out to an Advocate experienced in service matters for guidance and steps."
"Respected,
Kuch din pahle muze job ke regarding msg aaya tha for data entry work from home ...unhone agreement bnaye aur muze btaya bhi nae aur to bad main email pe login. Id or password bheja tha. Lekin main out off town thi to main login nae Kiya tha lekin muze msg aate gye ki main Kam start kr du main e kha ki abhi nae kr skti . Bcoz mere sath already scam ho chuka tha (i proton connect career )se unhone mere sath froud Kiya tha they treaten me legal notice ki dhamki dekar so tab maine unka work pura krke diya tha fir bhi unhone mere 31000 liye the. 
So ye sab hone ke bad muze laga ki sab scam hain aur jo dusri compony thi ( aspire careerconsultancy) wo bhi scam hain to main unka Kam krne se manayi ki to unhone muze FIR karunga ye kha tha aur muze dhamakane lga main dar gyi aur bola aage kya kru to unhone bola ki aap NOC lelo...fir maine unke no ko block Kiya.. 
Aaj mornig ko bhir se ek ladki ne muze msg Kiya job regarding to maine use bhi block Kiya usi waqt mere id pr legal notice ka msg aaya ....so abhi aap btaye ki main aage kya kru
Ek compony ne mere paise le liye aur dusri compony ne muze legal notice send Kiya hain( Raigad, Maharashtra )","Dear Sir,Such companies are many and they are cheating the young youth. You need not worry about it and disconnect all connections with them.Is online data entry jobs are fake?it is totally scam people don't fall in to it they are not going to pay you anything they don't have proper company details or contact details you can not contact them for any issue after doing 5000rs work they will not pay..Fake Data Entry Jobs To Beware OfHow does this fake data entry jobs racket operate?Two companies, Oval Solution and Unitec Solution, get details of candidates from their online job websites profiles, such as Quikr. They offer the candidates to work from home opportunity. In Jasveerâs case, he was asked to write 120 pages by Unitec and type 10,000 captchas by Oval. Some employers even ask candidates to watch videos on YouTube. This work includes increasing video views. Jasveer was promised a remuneration of Rs 30,000 by Oval and Rs 25,200 by Unitec. Upon condition that he would complete his task within 12 days and with a 90% accuracy.The scammers seem to be a full team of engineers, business developers and lawyers. They target people who have their resumes uploaded on job portals and are looking for work. They also lure people in by sending out mass messages. These messages often sound too good to be true. The content is usually to earn a big amount within a few days by working from home.The scamming techniquesBut the problem begins when firstly the task load seems difficult to complete within the allotted time period. Secondly, employers always take out maximum errors in the candidateâs work. Thus, making it extremely difficult to complete oneâs task successfully. Which also happened in the case of Jasveer. Thirdly, the employers charge Rs 10,000 for utility and maintenance from the candidate. Though they promise to refund this amount in the succeeding month. Fourthly, the employers ask the candidate for their photo and digital signature. They then illegally use it on a contract of work between the employer and the candidate. Although, everything written on the contract was never communicated to the candidate in the first place. So candidates are left in the dark for what they are agreeing to.For instance, in Jasveerâs case, the contract included that he would have to pay the utility charges monthly. It also said that if he was unable to complete his task within the given period, then he would be subjected to a penalty of Rs 10,000 by the employer for their loss. Inability to pay the penalty would result in a court case. Furthermore, withdrawing the court case would need a separate payment.To scare the candidate further, they put a breach of contact on them under Section 73, 74 and 75 of the Indian Contract Act. The fake data entry jobs also call the candidates from pretending lawyers who ask them for money to withdraw their court case. The candidates would receive a no-objection certificate upon the payment. Then they will be free to go.Later, the employers reveal that the contract was actually for 11 months. So the candidate either has to work for the full term or pay the utility charges for the full term. In short, they do not let the candidate escape and keep harassing him for more money, as was the case with Jasveer.The loopholes in the ongoing fake data entry jobs scamUpon consulting with Advocate Naman Mohnot on this situation, we got a clear idea of how the employers were trying to scam naive candidates. The two companies, Oval Solutions and Unitec Solutions, were harassing people with an Intent to Cheat. This means that the employer always wanted the candidate to fail and loot money from them maliciously. Thus, it could lead to a case of 420 on the employer. Intent to cheat was can verified due to the following reasons:â¢	The employer never asks the candidate for his ITR or bank records to check their paying capacity in the case of a penalty.â¢	An employer would never hire any candidate without interviewing them or any proof of their working capability. In Jasveerâs case, he was never interviewed. He was just given the job and promised a fixed amount.â¢	Online freelance websites never ask for money from candidates for incomplete tasks.â¢	A company is eligible to ask for a refund from the candidate only when they invest in his training. Plus the candidate needs to have a signed bond with the company. But claiming for compensation without any investment on the candidate is a fraud.â¢	A valid agreement or contract has to have the written signature of both parties. In Jasveerâs case, it was just an image of his signature. Additionally, two witnesses signatures are also compulsory on the agreement. This was lacking in Jasveerâs case too.â¢	There is also no notarization of the agreement or contract.â¢	It is also illegal to put multiple one-sided clauses in an agreement. Even if the other party signs the agreement, they are not held to fulfilling so many one-sided clauses.â¢	The employers also did not allow Jasveer additional days to check his work, even when his submission was before the due date. Thus the time duration given was invalid.â¢	There are also multiple and irrelevant calls from the company to scare candidates. There is no continuity in what they say either.â¢	The actual terms of the agreement are hidden on call before the candidate signs it, that too without his consent.History of these fake data entry jobs companiesA quick Google search for Oval Solutions and Unitec Solutions leads one to the Consumer Complaints Forum. Here, multiple sources claim the scam they are facing from these fake data entry jobs. These fake data entry jobs firms are eligible to be sued under Sections 406 and 420 of the IPC. Filing an FIR against these companies is the ultimate answer.*******"
"My employer repeatedly demands original marksheet of class 10th. The company is not registered and they deduct 10% tds from everyone's salary. At the time of salary they didn't give salary slip to any employee.( Bangalore, Karnataka )","Dear Client,An employer can neither demand an original mark sheet from a candidate/employee nor keep it in their custody as a token of security. A self-attested Xerox copy of the mark sheet or a copy attested by any gazetted officer of the state or central government is sufficient to meet any purpose. A salary slip contains a detailed break-up of an employee's salary from gross salary to the take-home salary with deductions. A salary slip is a legal right of an employee in a company and if the company refuses to provide a salary slip or pay slip, it amounts to unfair labour practice. TAN (Tax Deduction and Collection Account Number) is mandatory for any company, firm, or individual, who deducts or collects tax at source, on behalf of the Income Tax Department. As per Section 192 of the Income Tax Act, 1961, TDS is required to be deducted from all the monetary amounts paid by the employer under the head 'Salary' to his employee if the amount so paid exceeds the threshold exemption limit of Income. Form 16 is a TDS certificate issued by the employer as proof of tax deducted from the employee's salary income. It serves as proof that tax has been deducted at source from the employee's salary income and deposited with the government. It is essential for filing income tax returns. A taxpayer can download Form 16 from TRACES (TDS Reconciliation Analysis and Correction Enabling System) an online website of the Income Tax Department of India. As explained in the query, all the actions of the company appear to be arbitrary and unfair labour practices as defined under Section 2(ra) of the Industrial Dispute Act. So, you can make a complaint/grievance against the company before the concerned Labour Commissioner of the State Govt. who is the appropriate authority under the Payment of Wages Act, Shops and Establishments Act and Minimum Wages Act to resolve the dispute."
"I asked a question about physically handicapped certificate in SSC. S.K Dutta sir replied to me and I got satisfied with the answer. but what if SSC rejects my temporary certificate during the time of document verification? They even have an annexure fixed within the employment notification which they released where there is space to fill up permanent disability percentage only. No place to fill details about temporary disability percentage. I am very much worried. I don't know what to do. Please help me( Cachar, Assam )","Dear Client,Since there is no scope for filing up a percentage of temporary disability in the application form as per the employment notification of SSC, even if you applied, the possibility of rejection of your application in the course of document verification cannot be ruled out. A person's physical disability should not be a matter of regret or anxiety. Try hard for the next chance. Wish you good luck."
"Hi, i put down my resign on 18 sept and my company wants to terminate me on 24th sept with the allegations that on 6th sept during client call i was involved in sexual activity. Now i have been denied of my notice period benefits.( Jaipur, Rajasthan )","Dear Client,An employee is an employee even during the notice period post-resignation and the employer can take action against him for the commission of misconduct as per the company's policy/service rules. However, an employer cannot terminate his service without conducting an inquiry into the allegation and not allowing the delinquent employee to defend his case before the inquiry committee which is considered a violation of the principle of natural justice and a violation of the provision of laws of the land. Termination or retrenchment other than a disciplinary action for proven misconduct amounts to illegal termination/retrenchment and is defined as an industrial dispute under Section 2A of the Industrial Dispute Act, 1947 which also violated the mandatory provision of Sec.25F and 25N of the Act that prescribed certain conditions to comply with by the employer before termination/retrenchment of a workman/employee from the employment. In that scenario, the terminated employee/workman can raise an industrial dispute before the concerned Labour Commissioner for redressal of the complaint failing which he can approach directly the Industrial Tribunal/Labor Court concerned within one year from termination for adjudication seeking reinstatement or retrenchment compensation under Section 33C(2) of the I D Act provided he is not holding the position of Manager/Supervisor but a workman as defined u/s.2(s) of the Industrial Dispute Act. If you belong to the IT sector company, be informed that to restrict IT Companies from exploiting their employees by playing double standards, the Division Bench of the Karnataka High Court in the case of Commissioner of Income Tax v. Texas Instruments India Pvt Ltd (2021) 435 ITR unambiguously held that the IT sector employees considered to be ""workmen"" under Section 2(s) of the Industrial Dispute Act, 1947. Otherwise, in case you are holding the position of Manager/Administrative Officer in the Company, you have to file a civil suit before the Civil Court seeking appropriate relief in the matter."
"Sir, 
I have joined psu before 6 months but due to dissatisfaction in job I don't want to do so, I want some for higher level job without resignation it.
Is this possible?( Gaya, Bihar )","Dear Client,There is no concept of dual employment in the PSU or Govt. jobs. As per Office Memo No.DOPT-1669266628362 dated 24 November 2022, issued by the Department of Personnel and Training, Government of India, and the Ministry of Finance OM No. 3379-E.III (B)/65 dated the 17th June, 1965, read with proviso to FR 22-B, in cases of appointment of a Government servant to another post in Government on acceptance of technical resignation in the existing post. Be informed that the resignation is treated as a technical formality where a Government servant has applied through a proper channel with a NOC for a post in the same or some other Department and is on selection, required to resign from the previous post for administrative reasons. The resignation will be treated as technical resignation if these conditions are met. Resignation in other cases including where competent authority has not allowed the Government servant to forward the application through proper channels will not be treated as a technical resignation and the benefit of past service will not be admissible."
"Hi i have two UAN but i want to deactivate the old UAN without transferring my service history to new UAN. Is there any way please help me.( Bangalore, Karnataka )","Dear Client,As per the rules, a person should only have one UAN throughout his lifetime. An employeeâs EPF account is linked to his UAN. In case an EPFO member has been assigned two UANs, the old UAN should be deactivated. Having two active UANs at the same time is against the rules. A member should have only one UAN having all his EPF accounts linked to it. EPFO has come up with a new procedure in which it will be easier for a member to merge his two UANs and transfer his EPF easily online opting for the following steps. 1) The EPFO member needs to request the transfer of the EPF amount from the old UAN to the new one. 2) Once there is a request for transfer of EPF, the EPFO system automatically identifies the duplicate UAN. This identification process takes place in intervals. 3) After proper identification, the old UAN from which the EPF transfer has been processed will be deactivated by EPFO, and the employeeâs previous member ID will be linked to the new UAN. The deactivation status is intimated to the employee through an SMS. If the deactivation of one UAN online fails for any reason, you have to visit the concerned Regional office of the PF Commissioner for information and steps."
"1. Can a show cause notice be legally issued by an officer of the same rank if directed by the disciplinary authority? The disciplinary authority himself didn't sign the notice. 
2. Is it mandatory for the disciplinary authority to sign the show cause notice ?
3. Can order under FR 17(1) be issued with retrospective effect? The salary was stopped without any information to me. And the order was also signed by an officer of same rank as me.( South West Delhi, Delhi )","Dear Client,Usually show cause notice is issued to the delinquent employee under the signature of the Disciplinary Authority appointing therein the Inquiry Officer and the presenting officer to conduct the inquiry into the allegation and submit a report to the Disciplinary Authority for awarding punishment based on the IO's report and applicable of code of punishment. However, as per DOPT OM dated 26/03/2024 and Rule 14(2) of the CCS (CCA) Rules, 1965, clause 2.2.1, whenever the disciplinary authority is of the opinion that there are grounds for inquiring into the truth of any imputation of misconduct or misbehavior against a Government servant, it may itself inquire into, or appointed under this rule or under the provisions of the Public Servants (Inquiries) Act, 1850, as the case may be, an authority to inquire into the truth thereof. There is no bar to the immediate superior officer holding an inquiry but, as a rule, the person who undertakes this task should not be suspected of any bias in such cases. According to DOPT OM dated 28/03/2013, the provision of FR 17(1) stipulates that an officer who is absent from duty without any authority shall not be entitled to any pay and allowances during the period of such absence. However, in case of any injustice, an aggrieved employee can approach the concerned bench of the Central Administrative Tribunal(CAT) by filing an application in Form - I under sub-rule 1 Rule 4 of the Central Administrative Tribunal (Procedure) Rules, 1987 seeking appropriate relief in the matter and if the CAT passes any adverse order, you can challenge the order through an appeal before the High Court seeking appropriate relief based on the merit of the dispute."
"I want to join next company with serving 30 days of notice period but my current employer not releasing me before 90 days of serving notice period.( Pune, Maharashtra )","Dear Client,An employer cannot force an employee to complete his notice period post-resignation to deprive him avail of a better opportunity that amounts to unfair labour practice. In the absence of any specific stipulation in the contract of employment/appointment letter or any buy-back policy, an employer can deduct the payment on a pro-rata basis toward the unserved period of notice post-resignation, but cannot withhold the relieving letter, experience certificate or payment full and final settlement of an outgoing employee. Section 27 of the Indian Contract Act, of 1872, states that any terms and conditions of an agreement that directly or indirectly compels the employee to serve the employer or puts a restriction on them joining the competitor or other employer is not valid. An employee has the right to resign from the employment even if he has agreed to serve the employer for a specific period.  In the case where the employer can prove that the employee is joining the competitor to disclose the trade secret then the court may issue an injunction order restricting the employee from joining the competitor. So, in the prevailing situation, if you are not holding the position of Manager/Supervisor but a workman as defined u/s.2(s) of the Industrial Dispute Act then after serving a legal notice to the Company, reach out to the office of the concerned Labour Commissioner for filing a complaint against the employer over alleged unfair labour practice to resolve the grievance. But, if you were holding the position of Manager or Administrator in the Company, you have to file a civil suit before the Civil Court for desired relief in the matter."
"Workers  working 10years, 15years on Ftc(fixed time contact) renewaling for every two years, but not regularising. No service  brake  is .can we appeal ?( Hyderabad, Telangana )","Dear Client,Fixed-term contractual employment is regulated by the Contract Labour( Regulation & Abolition Act,1970,  the Industrial Employment (Standing Orders) Act, 1946 (SO Act) and the Industrial Disputes Act, 1947 (IDA) which are the three main federal laws that govern working conditions for âworkmenâ (that is, excluding employees in managerial, supervisory, and administrative positions). However, courts have held that fixed-term employees or temporary employees must be hired only for projects that are temporary or to serve as temporary replacements. Section 10 of the Contract Labour(R & A) Act, 1970 prohibits the engagement of contractual workers in the permanent perennial nature of jobs in an establishment. Engaging workmen on a Fixed Term Contract basis for permanent positions (that is, not for a temporary project) is construed as an unfair labour practice and violation of Contract labour(R & A) Act.  If a Court/Tribunal finds an individual to be a de facto permanent employee (that is, not a fixed-term employee), the individual is entitled to all salary and benefits as provided to permanent employees and other benefits linked to continuous service. Though the recent amendment to the Standing Order Act permits appointments of fixed-term contractual employment across all industries, employing someone indefinitely for such a long period of 10/15 years can be questioned and may be construed that they were engaged against the permanent perennial nature of jobs in the establishment. The Supreme Court, vide its judgement dated March 12, 2024, in the case of Mahanadi Coalfields Limited v. Brajrajnagar Coal Mines Workersâ Union [Civil Appeal No(s). 4092-4093/2024], has held that the workers who are engaged in the performance of work which is perennial or permanent in nature would not be classified as contractual workers. Given the proposition of relevant laws and the verdict of the Apex Court on the subject, you may escalate your grievance or demand for regularisation in the establishment before the concerned appropriate authority and judicial authority i.e, Labour Commissioner or State/Central Industrial Tribunal seeking your regularisation in the establishment."
"Gratuity not paying, vda /minimum wage increase,  not paid by contractor,  principal employer is responsibility  is there  or not( Hyderabad, Telangana )","Dear Client,Under the Payment of Gratuity Act, 1972, Gratuity is payable if an organization employs 10 or more individuals on a single day in the preceding 12 months are liable to pay gratuity. An employee, contractual worker, or temporary individual has to work for at least 5 continuous years to be eligible for gratuity. This also includes service that is interrupted due to leave, accident, sickness, lockout, strike, layoff, termination of work not caused by the employee, and absence from duty without leave. If the contractor fails to discharge his liability of payment of gratuity to the eligible worker, the principal employer of the establishment is liable for payment of gratuity and other dues to the contractor workers. If you are eligible for gratuity, you may escalate your claim before the concerned Asst. Labour Commissioner and the Controlling Authority under the P G Act for redressal of your grievance."
"I wanted to consult with you on my situation with my employer.

I am working as an operations manager in a travel company in Thane.

There was some miscommunication between the 2 teams which was just a normal thing which may happen in any company which has not led to any loss/malpractice/inconvenience to passengers.

But my CEO has just created unnecessary scene out of it and was issuing a warning letter under my name.

I had my valid reasons to  not accept it and I rejected it and now my CEO has taken that on his ego that how can he not accept when it comes from me. If thats the case they cannot continue to work with me and have asked my resignation just because I have not accepted the warning letter.

I am facing lot of issues finding another job now because there are very few or rate opening coming at this position. It has caused me mental instability and much more.

I want to continue with the organisation but without the warning letter. 

Can you help me what shall I do in this situation

I have resigned and I am on my notice period, can still something be done.


Thank you( Mumbai City, Maharashtra )","Dear Sir,Hire and Fire is practicing by many companies. No Court will come to your aid and it also involves money and time. If you do not resign, your entire feedback may be spoiled by your present employer. Just bargain about the exist benefits and try to find out a job in new organization with your experience."
"I have included in a LSGD (Town Planning Dept.) rank list which was notified before the LSGD integration/Special rule formation. Now psc has stopped the advice of this rank list stating it was notified before the special rule formation. But in the new special rule it clearly states that ' Appointment to various posts included in the integrated service which were 
notified for appointment by Kerala Public Service Commission prior to integration will be 
based on the Special Rules then in force. What can i do legally ?( Thiruvananthapuram, Kerala )","Dear Client,In the given scenario, you can file a petition under Article 226 of the Constitution of India before the High Court praying the issue of a writ of Quo Warranto which can be issued only when the substantive public office of a permanent character created by a statute or by the Constitution is involved. Through this writ, the court enquires into the legality of a claim of a person to a public office."
