sample_id,question,chain_q_orig,chain_q_extended,answer_ref,answer_pred,bleu4_sample,cosine_sim_sample,rouge1,rouge2,rougel,meteor,bleu1,bleu2,bleu3,bleu4,bleu_bp,chrf,cosine_sim,cosine_sim_med,bertscore
11,"Sh Vikram Singh wife and only son died after immediately retirement from irrigation department, Meerut UP.  He remarried and born a son.  He nominated both in service book and After death of sh vikram singh, new wife pension was sanctioned and paid.  After some time she got missing due to depression.

Minor child 09 years old got guardianship from court by elder sister.

Department is denying pension.

How he can deny????( Meerut, Uttar Pradesh )",HMGA_6 -> CCS_54,"HMGA_6 -> CCS_54 -> PROC_INHERITANCE_SUCCESSION -> child_custody -> family_pension -> CCS (Pension) Rules, 1972","Dear sir,Legally speaking a person's civil death will be deemed only 7 years from the date of missing of mother of minor child. Find out any circular to get pension.","The fact-rule-chain suggests that family pension matters are governed by the CCS (Pension) Rules, 1972. If the minor child has guardianship granted by the court, the pension should typically be considered for the child. The department's denial may need to be reviewed under these rules to ensure compliance.",2.2897,56.7916,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
12,"Husband has filed divorce on cruelty after I found he has emotional affair though he apologize for it.No hearing done till yet.Mediation was also failed.I dont want divorce.He forced me to leave house also after filing divorce.its been 8 months we are living separately.I filed DV case after 7 months no hearing done in this case also.I need suggestion Shall I continue with DV case or withdraw it I really want to save marriage I dont want to harrass them.What should I do pls advice.And if DV case continue hw much time it will take to finalize.( Pune, Maharashtra )",HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362,"HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362 -> Code of Criminal Procedure, 1973 -> PROC_DIVORCE_MUTUAL_CONSENT -> divorce -> Hindu Marriage Act, 1955","Hi,you and your husband can discuss the same and you may withdraw the cases to save your marriage.","The decision to continue or withdraw the DV case is personal and depends on your situation and goals. If you want to save the marriage, you might consider mediation or counseling. The time to finalize a DV case can vary, and it's best to consult a local legal expert for guidance.",2.778,63.0752,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
13,"My wife responded me dt iam a cruel sadist and irresponsible person, it's very difficult to live under same roof,iam waiting for her since 3 yrs, I want to go for other marriage, is it applicable( Hyderabad, Telangana )",HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362,"HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362 -> divorce -> PROC_DIVORCE_MUTUAL_CONSENT -> Code of Criminal Procedure, 1973 -> Hindu Marriage Act, 1955",Get divorce then go for marriage.If my answer is helpful to you then please give my FIVE STAR,"Under the Hindu Marriage Act, 1955, you may seek a divorce if you believe the marriage cannot continue. If both parties agree, a mutual consent divorce is possible. You cannot remarry legally until the divorce is finalized.",2.2432,45.0661,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
14,"My Father has a Property in Coimbatore and it requires to be registered in my name. My father is expired and mother is a bedpatient. We live in Chennai. Can i register the property in my name in any of the registration offices in Chennai? Is there a Possibility owing to my mother's situation.( Chennai, Tamil Nadu )",HSA_8 -> HSA_10 -> MWPSC_23 -> ISA_37,"HSA_8 -> HSA_10 -> MWPSC_23 -> ISA_37 -> inheritance -> PROC_INHERITANCE_SUCCESSION -> Hindu Succession Act, 1956 -> Indian Succession Act, 1925","Dear Sir,If you get NOC from your bedridden mother and approach the concerned authorities then they may consider your family genealogy and if you are only the child to your parents then it will be registered in your name.","You may need to follow the inheritance process under the Hindu Succession Act, 1956, or the Indian Succession Act, 1925, to transfer the property to your name. Registration typically occurs where the property is located, so you might need to register in Coimbatore. Your mother's situation might require additional legal steps or documentation.",3.3081,48.3264,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
15,"How to dissolve the divorce(mutual consent) after its awarded in Karnataka?
Any website to check the Marriage Id if it's Married or Divorced. I know to track by MC number.
Boy was the petitioner.  Any legal issues if boy continues to live with girl without dissolving divorce they took.( Tumkur, Karnataka )",HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362,"HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362 -> Code of Criminal Procedure, 1973 -> PROC_DIVORCE_MUTUAL_CONSENT -> divorce -> Hindu Marriage Act, 1955","Hi,you can dissolve decree of divorce.You can re-marry your wife again.Along with that, you may go to high court and cancel decree of divorce mutually.","Once a mutual consent divorce is awarded, it generally cannot be dissolved as per CRPC_362. Living together after divorce may not have legal issues, but it does not change the divorce status. For checking marriage status, you may need to contact local authorities or use official websites if available.",3.2048,60.8826,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
16,"Hi There,

I need a suggestion and help in my case.

Long back in 2006 I left India and a case was registered again me and my family. After a long battle case was in our favor but I didn't come because of fear.

Now I'm doing well and wants to come to India to set-up my business here. I need the OCI and for that I have sent the expired Indian passport to embassy. Later it was told that my passport was impounded by Gurgaon police. Now I'm not sure how could I proceed in this case.
Case is already closed but I was not there and that girl took the divorce and got married.
Questions:
1. How could I proceed this issue ?
2. How could I get the clearance from the local police (Gurgaon) so that I could get the OCI ?

Please suggest.
Regards,
Manu( Gurgaon, Haryana )",HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362,"HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362 -> divorce -> PROC_DIVORCE_MUTUAL_CONSENT -> Hindu Marriage Act, 1955 -> Code of Criminal Procedure, 1973","Dear client,Your case has been closed and five years have been passed. And if you have such documents from court of about ur case is closed long back , then you may apply for fresh. If you need to discuss then,  u need to have consultancy by paying fees for proper legal discussion.Thanks","To proceed, you may need to contact the Gurgaon police to resolve the passport issue. Since the case is closed and the divorce is finalized, obtaining a police clearance might be possible. Consider consulting with a legal professional in India for guidance on obtaining the necessary documents for your OCI application.",4.4256,47.2276,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
17,"Dear sir/Madam

I am 41 year old women having 2 sister-in-law and in laws. I am taking care of my husband's parents since from last 18 years. Now from past 5 years i have lots of differences with my mother in law because of this I am in stress on daily basis. The property amoung 3 brothers has been divided 22 years back itself. 

initially i and my husband accepted that my inlaws will stay with us but they are not recognizing my effort of look after them. we told them if they are not ready to recognize us then stay parallelly with other two sons, for them this also not acceptable. My father in laws says that he born and brought up here so he wont leave his house (the house is mutated to my husband at the time of division). This created a lots of gap between my family and with in laws. Other two sons family are also not ready to take care their parent atleast for few months But they only tranfer money to his fathers account and evaded from the responsibilites of taking care of their parents

Because of these development I am facing lots of stress due this I am continously emotional pain in my heart area and I may fear it could escalate to other major problem. I consulted psychiatrist they have give the some medicines to control the stress but my real stress is caused because of my sister in law and their family who lure with money to my in laws.

Now I have taken lots of stress and lost lot of health because of this I am continuosly under moniter and homopathic medicine to maintain my body health. Becasue of my health condition i am my husband decided to move out of this house. 

We are facing this unnecessary problem because of I feel the conspiracy from all the members from all in laws now I want my compensation from the 2 sister in laws and their respective husband for the detirioted health and stress which i took from last 18 years. In contrary they enjoying their life without the responsibility of their inlaws 

can you please guide what me options I do have in law or in the National Commission for Women Act or in DVA or in Equal Remuneration Act

I am sharing my husbands phone number is registration feel free to share your number to him( Shimoga, Karnataka )",HMA_24 -> HMA_25 -> CRPC_125 -> CRPC_128,"HMA_24 -> HMA_25 -> CRPC_125 -> CRPC_128 -> maintenance -> PROC_LEGAL_AID_ACCESS -> Code of Criminal Procedure, 1973 -> PROC_MAINTENANCE_CLAIM",sorry you need to ask the contact in paid sections only as it is not allowed here,"The fact-rule-chain mainly involves maintenance and legal aid access under the Code of Criminal Procedure, 1973. It does not directly address compensation for stress or health issues caused by family disputes. You may need to consult a legal professional for specific advice on your situation.",1.7708,21.8442,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
18,"I would like to marry a girl who is a divorcee.. but her parents are not accepting because of caste issues.. her divorce decree is with her parents and not accepting us...please help me whether if I can deal with this without decree...?( Hyderabad, Telangana )",HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362,"HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362 -> divorce -> PROC_DIVORCE_MUTUAL_CONSENT -> Hindu Marriage Act, 1955 -> Code of Criminal Procedure, 1973",You have not said whether that girl likes to marry you.,"To remarry, a divorce decree is generally needed to prove the previous marriage has legally ended. If her parents have the decree, she may need to obtain a copy from the court. It might be helpful to consult a legal professional for guidance on obtaining the decree.",0.9216,22.2704,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
19,"I am 26 years old now. I have got engaged to a girl who as 18 years old now. Which is legal as of now. We are practicing Islam. This engagement has happened with the mutual acceptance of both of us and our families without any force by any means. Now the government is planning to increase the minimum age of marriage of a women from 18 to 21. We want to get married in a few months. What are the possibilities to make our marriage legal, even after the amendment bill has been passed in the parliament. Thanks in advance for everyone who is replying for my query.( Kanyakumari, Tamil Nadu )","DP_3 -> CCS_54 -> Protection of Women from Domestic Violence Act, 2005 -> PROC_DIVORCE_MUTUAL_CONSENT","DP_3 -> CCS_54 -> Protection of Women from Domestic Violence Act, 2005 -> PROC_DIVORCE_MUTUAL_CONSENT -> PROC_DOWRY_HARASSMENT -> dowry_harassment -> PROC_INHERITANCE_SUCCESSION -> CCS (Pension) Rules, 1972","Dear client,You have not got married yet, but in islam , when a girl starts ger first mensuration she can marry . While there is law against child marriage at present as you have said 18 ys. for girl and presently government is planning to  fix 21yrs fort the girl. Which has not been implemented and legislated yet . Hence, you can di aaoon as possible . Nothing would be illegal. Thanks","If the law changes and the minimum age for marriage is increased to 21, you may need to wait until your fiancée reaches that age to legally marry. Until then, you should follow any new legal requirements that are enacted. It is advisable to stay informed about the legal changes and consult with a legal expert if needed.",1.8374,65.0103,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
20,"meri patni bahut gussa wali hai house wife hai,har cchooti moti baat par wo mujhse jhagda karti hai aur hinsa par utaru ho jaati hai,kabhi gusssa me mujhse bhi kuch galat na ho jaye iske liye mujhe kya kya sawdhani baratani chaiye, maine pure ghar par camera lagwa diya hai taaki uski saari baate recording hoti rahe...mera ek beta hai 11 saal ka hai.sath me meri maa bhi rahti hai jiski bhi wo izzat nahi karti hai...aur unse bhi jhagda karti hai, uske bure bartaw ke chalte beta ka bhi school se complain aane laga hai..kya karu( Jamshedpur, Jharkhand )",HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362,"HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362 -> Code of Criminal Procedure, 1973 -> PROC_DIVORCE_MUTUAL_CONSENT -> divorce -> Hindu Marriage Act, 1955",Either to adjust or file divorce.If my answer is helpful to you then please give my FIVE STAR,"Aapko apni aur apne parivaar ki suraksha ke liye savdhani baratni chahiye. Agar aap divorce ke liye soch rahe hain, toh aap mutual consent divorce ke liye Hindu Marriage Act, 1955 ke tahat vichar kar sakte hain. Aap kisi legal advisor se salah le sakte hain.",0.8496,34.5557,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
21,"My sister is not giving my share from our parents property. Paresnts passed away in September 2023. Since then she is staying in that house without paying me 50% rent of that house.( Mumbai suburban, Maharashtra )",HSA_8 -> HSA_10 -> MWPSC_23 -> ISA_37,"HSA_8 -> HSA_10 -> MWPSC_23 -> ISA_37 -> PROC_INHERITANCE_SUCCESSION -> inheritance -> Indian Succession Act, 1925 -> Hindu Succession Act, 1956","Dear Client,If your parents died intestate (without a will), then you and your sister are equally entitled to the property according to the law of inheritance. You can file a suit before the jurisdictional civil court and seek a partition decree or a declaration under Section 34 of the Specific Relief Act. If required, you can consult an advocate for advice and assistance in the matter.Hope it helps.Thank you.","Under the Hindu Succession Act, 1956, you may have a right to your share of the property. If your sister is not giving you your share, you might need to take legal steps to claim it. Consulting a legal professional could help you understand your options.",2.267,67.9863,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
22,"Sir Amaka ai bapare aktu help korun( Hooghly, West Bengal )",child_marriage -> adoption -> PROC_LEGAL_AID_ACCESS -> PROC_MACT_ACCIDENT_CLAIM,"child_marriage -> adoption -> PROC_LEGAL_AID_ACCESS -> PROC_MACT_ACCIDENT_CLAIM -> Q_118 -> HAMA_20 -> Hindu Adoption and Maintenance Act, 1956 -> BNSS_227",please write in English,"I'm sorry, but the fact-rule-chain provided does not directly address your request. If you need legal help, consider reaching out to local legal aid services in Hooghly, West Bengal. They may provide guidance based on your specific situation.",0.8322,12.3387,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
23,"Having problem with my husband who is not earning and verbally physical abusing.i am working having girl baby who is 6 years old.staying In joint family, my baby is too attached to her grandmother so if I file divorce will she be with me( Cuddalore, Tamil Nadu )",HMA_24 -> HMA_25 -> CRPC_125 -> CRPC_128,"HMA_24 -> HMA_25 -> CRPC_125 -> CRPC_128 -> maintenance -> PROC_LEGAL_AID_ACCESS -> PROC_MAINTENANCE_CLAIM -> Code of Criminal Procedure, 1973","Dear Madam,Even if you get divorce you will get custody of child.","If you file for divorce, custody decisions will consider the child's best interests. Since your daughter is attached to her grandmother, this may be a factor in the decision. It's advisable to seek legal assistance to understand your options and rights.",1.2439,51.3473,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
24,"My Mother's sister's daughter has secretly married to a guy who was his brother's friend. There were three persons present in the wedding my mother's sister,her daughter and her son. Somehow,I got to know about it. I have told my family and my family told another family. Now, they are aware that we were the first to reveal about the wedding.In my mother's sister family everyone is kind of freak(suicidal). Now, they are threatening us that if anything happens to their family members(related to any family member suicide) they will sue us.I have a government job that's why we are scare. What are precautions that can be taken before anything goes wrong. Please suggest me( Ranchi, Jharkhand )",CCS_54 -> PROC_CHILD_CUSTODY -> GITA_HARIHARAN_1999 -> PROC_BIGAMY_COMPLAINT,CCS_54 -> PROC_CHILD_CUSTODY -> GITA_HARIHARAN_1999 -> PROC_BIGAMY_COMPLAINT -> PROC_INHERITANCE_SUCCESSION -> ART_14 -> DVA_18 -> domestic_violence,"Dear Sir,Immediately lodge a complaint with police and keep an acknowledgement of such complaint to face future consequences, if any.","It is important to stay calm and avoid further involvement in the situation. If you feel threatened, consider contacting local authorities or seeking legal advice to understand your rights and responsibilities. Document any threats or communications for future reference.",1.3338,60.5989,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
25,"For Proving adultery are these sufficient for divorce :-  

1) His Whats app chat Export files mentioning visit to lodge  or extensive sexual message exchanges happening at late night hours   

2) A Notorised Affidavit done by spouse as confession and admission

3) A self handwritten letter confession letter of his extramarital relations 

4) Pics  of his girlfriend found on her mobile and email( East Delhi, Delhi )",HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362,"HMA_13 -> HMA_13B -> HMA_14 -> CRPC_362 -> divorce -> PROC_DIVORCE_MUTUAL_CONSENT -> Code of Criminal Procedure, 1973 -> Hindu Marriage Act, 1955","1, 2, 3, 4 - Not enough","The fact-rule-chain does not provide specific guidance on proving adultery for divorce. Generally, evidence like chats, affidavits, letters, and photos may support a claim, but the court's decision will depend on the overall context and evidence presented. It's advisable to consult legal counsel for a detailed assessment.",0.8699,-2.1867,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
26,"I got married 14 years before. my husband and I am a government employee. i have transferred a lot of money to our joint account (which is now closed). we have a joint flat in Noida . All payment has been made from joint account and loan for that flat . We have a joint locker, in which my all ornaments have been kept. next I have one flat in dehradun on my name and all payment of that flat is made by me solely through loan and my salary account. we have one daughter of 12 years.

As my husband always humiliate me, insult me and want my all money and create a lot of nonsense in front of our daughter, 3 months before,i leave my own house along with my all goods and shifted to a rented accommodation with my daughter. He is not agree to leave my house. I am still paying installment of my house. keys of our joint locker and flat in noida are with my husband.

he send me a draft divorce  petition through email. but when i demand for my house, he refused divorce and send me court notice under section 9 of family act.

my daughter and  I dont want to live with me. I am paying rent, installment of my house ,managing  our daily expense. I want to sell my house but my husband is living there. 
 Pl advice me what to do( Dehradun, Uttarakhand )",HMA_24 -> HMA_25 -> CRPC_125 -> CRPC_128,"HMA_24 -> HMA_25 -> CRPC_125 -> CRPC_128 -> maintenance -> PROC_LEGAL_AID_ACCESS -> Code of Criminal Procedure, 1973 -> PROC_MAINTENANCE_CLAIM","Dear Madam,You have the right to say No to the present marriage.2. Since money has been paid from the joint Account means you have 100 % right to the property.You have to decide now either to sell the property to your husband who will give you money or to a third party who will also give you money.3.Coming to Divorce... Divorce with mutual consent will be faster, may be within six to seven months.Shanti Ranjan BeheraAdvocate","You may consider seeking maintenance under the Code of Criminal Procedure, 1973, which allows for financial support. Legal aid might be accessible to help with your situation. Consulting a legal professional could provide guidance on handling property and divorce matters.",0.5412,43.761,16.1896,1.9188,14.3192,14.5734,23.6635,3.4284,0.8269,0.9963,0.481,15.7974,45.4629,47.0029,84.3666
