question,answer
"I have issues staying with my mother in law .. she doesn't stay with her husband. Instead she has shifted to stay with us forever. Can I demand this ? Is this legal ??( Lucknow, Uttar Pradesh )","Dear Client,Your mother-in-law is the mother of your husband and has every right to stay with her son with dignity. So, your unethical and unjustified demand shall not be entertained by the Court in the absence of any proven incident of domestic violence."
"Kerala government rules is divorced daughter gets family pension( Kannur, Kerala )","Dear Sir,If there are rules framed by State Government then the legal heir who is divorced daughter may apply for such family pension if for any reason if it is rejected then you may advised to go to High Court and get justice."
"My father is abusing us because someone else ,may be he is having an affair ,he is not providing us monthly expenses, threatens us that he'll not give us  money anymore and continuously harassing my mother since last 3 years , 1 week he is good, another week he's that person again, he always pressurize my mother for divorce and my mum is also ready for it but if we do so, he won't let us live properly, help me( East Delhi, Delhi )","Dear Sir/Madam,If you have attained age of majority then your father not suppose to give any money for your expenses but he is legally bound to maintain his legally wedded wife. You may get file multiple cases against your father through your mother."
"My husband is a lawyer n I m his 2nd wife wit 2 sons he is having many affairs with clients n junior female advocates n has got separate room for tat without my knowledge n he does ths in office also wats the solution for ths( Bangalore, Karnataka )","Dear Client,The relationship of either spouse with another woman or man is defined as Adultery under Section 13 (1) of the Hindu Marriage Act. 1955 and considered a valid ground for divorce by the Marriage Laws Amendment Act, 1976. However, an extramarital affair or adultery is no longer a criminal offense as per the judgment passed by a five-judge Bench of the Supreme Court on September 27th, 2018, decriminalizing adultery. However, adultery can still be considered grounds for divorce and can have legal and social consequences. It would be a crime if a married person stayed in a live-in relationship with another person without ending his or her previous marriage. The Hon'ble Punjab and Haryana High Court has held that a couple living together without divorcing the earlier spouse does not fall within the definition of a ""live-in relationship"" or ties in the ""nature of marriage"". The court also said it constitutes an offense of bigamy under Sections 494/495 of the IPC (Sections 82(1) & 82(2) of BNS) that attracts punishment of imprisonment for seven years or more, depending on the severity of the crime. So, in the given scenario, if you can prove the offence of bigamy against your husband, you can file a criminal suit against him under Sections 82(1) & 82(2) of Bharatiya Naya Sanhita(BNS). Hence, it is advisable to consult with a professional who has expertise in counseling about extramarital affairs, as they can offer insight that may not have occurred to you before taking any legal action against your husband, even if he is a Lawyer."
"My sister in law is mentally harrssing my parents regarding property( Bellary, Karnataka )","Dear Client,Mental harassment of senior citizens, especially regarding property, is a serious issue you can approach it legally under the Maintenance and Welfare of Parents and Senior Citizens Act, 2007, your parents have the right to claim maintenance (financial and otherwise) from children and relatives as well as Seek eviction of abusive relatives from their property.File a complaint for mental harassment under relevant sections like IPC 504 (intentional insult), 506 (criminal intimidation), and others if needed.If your parents are the sole owners or legal occupants of the property they have the legal right to evict any relative (including your sister-in-law) who is abusing or harassing them.Engage a lawyer to draft a legal notice or file a case depending on the severity."
"Hello there,

A couple of years ago, I verbally separated from my family and moved to another city, leaving behind only a note. I did this after enduring a year of extensive mental trauma caused by my familyâs decisions.

Now, I am afraid that one day we may cross paths again. Because of this, I want to legally prepare myself without directly involving them or letting them know what I am doing.

I want to understand the legal process of fully separating myself from my family and any rights to their inheritance. I do not want a single penny or any kind of financial share in my familyâs property.

In the future, if we do happen to cross paths again, I want to be able to say that I am legally not entitled to anything from themâneither as their son nor as an heirâand also that I am not liable for any of their debts or bills.

Note: I do not want my family to know that I am legally preparing to separate from them and their inheritance. If they find out, it may trigger more trauma for me.

Thank you.( Patna, Bihar )","Dear Client,Be informed that neither parents nor children can legally disown each other, as there is no concept of disowning in Indian Society. The parents can disown their adult children from their self-acquired property, but not from the ancestral property. Even if the parents evict a child from their house, there is no legal concept of disowning an adult child in India. In the case of self-acquired property, the parents can disinherit a child by cutting him out of the WILL. However, in the case of ancestral property, the parents have no control over it since the child has a right to it by birth. Even if the parents die intestate, the self-acquired property will go to the legal heirs. So, even if the parent-child relationship is bad or toxic and the child has been evicted, he/she can acquire the property left intestate by the parent as a legal heir following the law of inheritance/succession."
"By law is it necessary to look after my parents with what i earn?( Howrah, West Bengal )","Dear Client,The Maintenance and Welfare of Parents and Senior Citizens Act, 2007, provides for the legal maintenance of parents, especially senior citizens, if they are unable to support themselves and their children are in a position to do so. While there's a legal framework, the obligation to care for parents is also viewed as a moral duty, particularly in Indian culture. Even parents can claim maintenance from their son under Section 125 of the Code of Criminal Procedure (CrPC) (now covered under Section 144 of BNSS), provided the parents claiming maintenance must be unable to support themselves. The son or daughter against whom the maintenance is claimed must be shown to have the financial capacity to provide financial support to their parents. The law extends the duty to maintain parents to both sons and daughters, irrespective of marital status, and also recognizes the social obligation to support parents in need. The Hindu Adoptions and Maintenance Act (HAMA), 1956, also outlines the duty of children to support their parents, including food, clothing, shelter, and medical care. In a recent ruling, the Karnataka High Court emphasized that children have a legal obligation to care for their parents, not just a moral one. Further, the  Hon'ble MP High Court, while dismissing a petition challenging the order of the maintenance tribunal passed under the Maintenance and Welfare of Parents and Senior Citizens Act, 2007, held that the responsibility to look after parents doesn't depend on whether a person gets any property or assets from their parents. It is the moral responsibility of children to look after their parents, irrespective of what they get from them. Both sons and daughters bear the duty to maintain their parents equally. Even married daughters have a duty to maintain their parents. However, the court will order her to pay only from her own money and assets. The married daughter's husband has no duty to support his wife's parents. Thus, in India, there is a legal obligation for children to maintain their parents, especially if the parents are senior citizens and unable to support themselves."
"How can I stop him( Mumbai City, Maharashtra )","Dear Madam,It is very simple. You may just file Domestic Violence case or a case under the provisions of IPC/BNS and request the concerned Investigation Office or the Court to issue Restraint order against your husband not to visit the above Country."
"My mother has taken care of my brother, who was dead 3 months back , now my mother has under custody of my sister, my sister not taking  good care of my mother, also keeping house outside door always locked ,  she is not liking to see any  one to meet my mother (not allowing any one of my other brother to  go and see my mother). some times my mother is telling she want to come and stay with my house, accordingly we approached mother  and called her for staying with us, now mother is telling , her mind has changed and not liking to come out of presently staying with my sister house(this house belonging to my mother, without our concern my sister has transferred this house from my mother name to her name, it was happened 10 years back.
Present crises:
During February 2025, we fitted CCTV  in the living room to see mother where she is currently staying.
Today, we received telephone call from social welfare office at Tiruvannamalai, Tamilnadu . saying that my sister has complaint against us( we all 3 ), and asking we all to report by personally  at social welfare  office, Tiruvannamalai on 30-4-2025, and asking us why we fitted CCTV  in the house, this is against law and give explanation.
Now we are seeking legal support. how to handle this issue
Please advise.
Thanks( South West Delhi, Delhi )","Dear Client,The installation of CCTV cameras inside a home or private residential area without the consent of all co-occupants or co-residents can violate the right to privacy. It appears from the contents of the query, your mother, being a Sr. Citizen, has made a complaint to SDM under the Welfare and Maintenance of Parents and Sr. Citizens Act, 2007 about the installation of CCTV in your living room having access to the residence of your mother that causes invasion of her right to privacy. Based on her complaint, you were called on by the SWO of the SDM office to attend a hearing on 30/04/2025 with your reply to the said complaint to resolve the issue through a mediation process. So, on receipt of the call from the concerned authority, you must attend the hearing to defend your action for a favourable decision in the matter. Be informed that as per the provision of Section 17 of the Sr. Citizens Act, no Advocates or Legal practitioners are allowed to appear in a proceeding either on behalf of the applicant or the OPs. However, you may consult with an Advocate for a tentative defence to be taken in the matter."
"I want to seperate my daughter from me as she is ruining my mental peace - I am a mother and my husband died two years ago, I have two daughter and two son. One of my daughter is creating ruckuss in house on daily basis and ruims my mental peace on daily basis. My husband was a government employee and our source is income is his pension. i want to disown my daughter due to above mention reason as she is an adult now. I am ready give some amount of money in once for her survival.
Please tell me some legal ways to disown her so that i have no connection with her legally ad cannot claim any Ancestral or my husband hard earned property.( Meerut, Uttar Pradesh )","Dear Client,The parents can disown their adult children from their self-acquired property, but not from the ancestral property. Even if the parents evict a child from their house, there is no legal concept of disowning an adult child in India. In the case of self-acquired property, the parents can disinherit a child by cutting him out of the WILL. However, in the case of ancestral property, the parents have no control over it since the child has a right to it by birth. Even if the parents die intestate, the self-acquired property will go to the legal heirs. So, even if the parent-child relationship is bad or toxic and the child has been evicted, he/she can acquire the property left intestate by the parent as a legal heir following the law of inheritance/succession. So, neither parents nor children can disown each other, as there is no concept of disowning in Indian Society."
"How to register old birth of a child to the current year( Gulbarga, Karnataka )","Dear Client,Section 13 of the Birth and Death Registration Act, 1969, deals with the delayed registration of the birth and death of any citizen. As per Sub-Section 3 of Section 13 of the said Act, any birth or death which has not been registered within one year of its occurrence, shall be registered only on an order made by a  First Class Judicial Magistrate or a Presidency Magistrate after verifying the correctness of the birth or death and on payment of the prescribed fee. As per Sub-Section 4 of Section 13 of the said Act, the provisions of this section shall be without prejudice to any action that may be taken against a person for failure on his part to register any birth or death within the time specified therefor and any such birth or death may be registered during the pendency of any such action. Being the above proposition of governing law, you have to apply to the First Class Judicial Magistrate concerned along with the prescribed documents explaining the reason behind the delay in the application and praying for an order for the delayed registration of birth and issue of a birth certificate. Post order of the Magistrate, your current birth certificate, which includes both the Date of Birth and the Date of Registration, is considered the Late Entry Birth Certificate. Be informed that the Government of India has declared April 27, 2026, as the absolute last deadline for citizens to register or update their birth certificates."
"We (both parents) consent to name our daughter with my maiden surname and husbandâs surname. We want the Thane Municipal Corporation (TMC) authorities (Thane, Mumbai, Maharashtra) to issue us her birth certificate the same way as per our request. But the officials there are citing that they cannot include 2 surnames (motherâs maiden surname and fatherâs surname) in the birth certificate. Is that correct ? Can you please guide us how to get our daughterâs birth certificate in our desired format

Currently, it seems Maharashtra government is issuing birth certificate in the format 

Full name as -
Child name (Mother name) (Father name) (Fatherâs surname) 

Please advise how to incorporate both our surnames in the birth certificate at the time of issuing itself from TMC( Thane, Maharashtra )","Dear Sir,The law and rules have to be changed because normally only sur name will be affixed after the name of the child. Get an endorsement of refusal from the local authority and approach High Court with your unusual request to include both the sur names of both parents."
"in a relationship for two years he installed a dating app i hit him with his phone and it broke i apologised alot after and he forgave we got back together after he left without explanation went to his house multiple times heartbroken came back together till he did it again went to his house again texted through other friends which he blocked spoke to his mother mother said i will get back to you in a month i didnt text till he came to me suddenly promised marriage said i cant live without we got physical as i believed him fighting for our marriage next morning i checked his phone he got offended after a few days together said i cant do this anymore and left again both parents met he said im scared of you you pressurised me i dont want to marry you made me the villain i am in emotional distress can i file a case against him?( Thane, Maharashtra )","Dear Madam,If you are confident to lead marital life with him and immediately file a complaint with Police and request them to arrange for your marriage with him. Otherwise you should not let him free and see that FIR is registered and he is put into jail."
"I want to put a case on my feience for breaking my engagement bcoz of my financial condition. 

I requested her to be my co- applicant on a loan as I have a medical loan running and I don't have any other option. I had taken a 50k loan and missed one emi but cleared complete loan in one go in the next month and then there was nothing pending but bcoz her my dreams and my plans have been crushed and I have no option I want to live my life with happiness but now I'm feeling heart broken and my dreams are crushed so can I put a case on her or sue them?( Bangalore, Karnataka )","Dear Sir,All laws are in favor of girls and you cannot file any case against her since you are bringing forcible circumstances by making her financial commitments. There will be heavy risk for you to initiate any action against her."
"I'm a 23 year female... I've no job but I'm preparing for competitive exams. My parents want to do a high paid job as soon as possible but I am trying. They also want me to all the household chores with managing my study which is not possible by me.( Cuttack, Orissa )","Dear Client,As per your above statement it is not at all clear about your question. kindly briefly state the question you want us to clarify.However, to your statement I would like to say that claim  talk to your parents and try to make them  understand  your plans in future and your goals."
"We want to name our daughter with both motherâs maiden surname and fatherâs surname. Please suggest legal procedure if any for same.( Thane, Maharashtra )","Dear Client,You can legally name your daughter using both the motherâs maiden surname and the fatherâs surname, as there is no law in India restricting this choice. At the time of birth registration, you can simply inform the hospital or municipal authorities of the full name you wish to give to your child, including  surnames.If the birth has already been registered with a different name, you can legally change it by making an affidavit stating the change, publishing the new name in two newspapers, and then applying for a name change notification in the official Gazette.Once gazetted, you can update the new name in all official documents such as Aadhaar, passport, and school records. The chosen surname can be  written with a space, depending on your preference."
"My Father settled an property  to me through settlement. That property is coming from his grand father through Partition in 1980. Now, My father's Father and his grand father are not alive. so, automatically that property come to my father through patta transfer. Now, my sister filled a suit that, she is having 1/3 of the property as she claims it as ancestral property. Whether its comes under ancestral property?( Erode, Tamil Nadu )","Dear Client,An individual gets the right to ancestral property by birth. Typically, ancestral property refers to property that has been inherited for four or more generations and has not been divided or sold off. Grandfather's property is ancestral property in the hands of the grandchildren. After the amendment of the Hindu Succession Act in 2005, daughters, regardless of their marital status, were given the right to claim their share both in ancestral property and self-acquired property(if left intestate) of their parents.  Once an undivided ancestral property is partitioned, it ceases to have the character of 'ancestral property' and becomes 'self-acquired property' in the hands of the family members/legal heirs of the deceased owner who have received it which gives such family members an unfettered right to deal with and/or dispose of such property.  However, in the case of Suman Surpur & Others vs. Amar (2018), it was held by the Supreme Court that this amendment had a retrospective effect concerning partition suits filed before its enforcement. Further, in the case of Vineeta Sharma and Rakesh Sharma & Others (2020), the Supreme Court determined that daughters have coparcenary rights in their fatherâs property since birth, irrespective of the fact whether their father expired before the 2005 modification to the Hindu Succession Act. The court stated that this amendment only intended to clarify, and it did not deprive any previously vested rights. However, apart from the right of inheritance, possession of property is also considered a determinative factor in claiming a share/ownership of any property. Article 65 of the Limitation Act, 1963 provides a time limit of 12 years for a suit for possession of immovable property or any other interest on the grounds of title by the owner or his/her legal heirs and that term shall begin from the point at which the possession of the defendant becomes adverse to the Plaintiff. So, if the claim for possession is not filed within the prescribed limitation period, then the right of the owner/legal heirs based on the title, even if acquired through inheritance, shall be extinguished and the person who has possession of the immovable property shall become the owner applying the doctrine of adverse possession. Given the proposition of relevant law and the averments of the Apex Court,  your sister can raise her claim in the said property by filing a civil suit before the jurisdictional Court. So, it is advisable to consult with an experienced property Lawyer for tailored advice and steps to defend the civil suit filed by your sister and navigate the issue in the right way."
"Can I file against her(husbandâs sister) who disturbs us on silly reason abuseâs verbally and physically at times both father and mother in law supports her many a times and itâs difficult for me to stay at the place me and husbandâs life is always disturbed and when ever she comes for 2-3 days she makes sure she picks up fight with us and yell with abusive words and throw and break thinsg at home and additional to this she also picks up fight with mother for no reason disturbing our peace at home Iâm an IT working women with already in stress now Wht can I do to solve this I want to go legally( Bangalore, Karnataka )","Dear Client,Yes, you can definitely take legal action against your husbandâs sister for her abusive and violent behavior. Under the Protection of Women from Domestic Violence Act, 2005, you are entitled to protection not just from your husband but also from his relatives, including his sister. Since she frequently abuses you verbally and physically, creates disturbances, breaks things at home, and is supported by your in-laws, you can file a domestic violence complaint against her and include your in-laws if they are enabling or supporting her actions. You can seek protection orders, residence rights, and even compensation for the mental harassment caused. Additionally, you can file a police complaint under Penal codes also.Consulting a lawyer will help you take the right steps.."
"Sir how to alter Father and Mother name in Sons date of birth certificate( Bangalore, Karnataka )","Dear Client,To alter or change the names of the father and mother in the birth certificate, you have to apply to the Registrar appointed under the Birth and Death Registration Act, 1969, who issued the birth certificate. For more clarification and steps, you need to visit the Office of the Registrar that issued the birth certificate."
